SSC_NAME16	SameAddress1YearAgo	SameAddress5YearsAgo	Sex	persons
Nelshaby	0	1	F	59
Nelshaby	0	1	M	62
Nelshaby	1	0	F	71
Nelshaby	1	0	M	75
Nene Valley	0	1	F	28
Nene Valley	0	1	M	34
Nene Valley	1	0	F	40
Nene Valley	1	0	M	38
Nepabunna	0	1	F	14
Nepabunna	0	1	M	22
Nepabunna	1	0	F	19
Nepabunna	1	0	M	23
Nepean Bay	0	1	F	20
Nepean Bay	0	1	M	36
Nepean Bay	1	0	F	46
Nepean Bay	1	0	M	55
Netherby (SA)	0	1	F	447
Netherby (SA)	0	1	M	436
Netherby (SA)	1	0	F	612
Netherby (SA)	1	0	M	569
Netherton	0	1	F	13
Netherton	0	1	M	15
Netherton	1	0	F	18
Netherton	1	0	M	16
Netley	0	1	F	573
Netley	0	1	M	520
Netley	1	0	F	748
Netley	1	0	M	664
New Port	0	1	F	71
New Port	0	1	M	74
New Port	1	0	F	197
New Port	1	0	M	220
New Residence	0	1	F	37
New Residence	0	1	M	25
New Residence	1	0	F	39
New Residence	1	0	M	30
New Town (SA)	0	1	F	355
New Town (SA)	0	1	M	369
New Town (SA)	1	0	F	495
New Town (SA)	1	0	M	505
New Well	0	1	F	6
New Well	0	1	M	3
New Well	1	0	F	10
New Well	1	0	M	3
Newland	0	1	F	12
Newland	0	1	M	16
Newland	1	0	F	18
Newland	1	0	M	17
Newton	0	1	F	1488
Newton	0	1	M	1440
Newton	1	0	F	2014
Newton	1	0	M	1954
Ngapala	0	1	F	18
Ngapala	0	1	M	21
Ngapala	1	0	F	16
Ngapala	1	0	M	23
Nildottie	0	1	F	50
Nildottie	0	1	M	61
Nildottie	1	0	F	74
Nildottie	1	0	M	87
Ninnes	0	1	F	19
Ninnes	0	1	M	22
Ninnes	1	0	F	23
Ninnes	1	0	M	26
Noarlunga Centre	0	1	F	33
Noarlunga Centre	0	1	M	36
Noarlunga Centre	1	0	F	65
Noarlunga Centre	1	0	M	68
Noarlunga Downs	0	1	F	1059
Noarlunga Downs	0	1	M	979
Noarlunga Downs	1	0	F	1610
Noarlunga Downs	1	0	M	1487
Nora Creina	0	1	F	11
Nora Creina	0	1	M	14
Nora Creina	1	0	F	15
Nora Creina	1	0	M	16
Normanville (SA)	0	1	F	418
Normanville (SA)	0	1	M	398
Normanville (SA)	1	0	F	656
Normanville (SA)	1	0	M	592
North Adelaide	0	1	F	1260
North Adelaide	0	1	M	1128
North Adelaide	1	0	F	2358
North Adelaide	1	0	M	2188
North Beach (SA)	0	1	F	113
North Beach (SA)	0	1	M	114
North Beach (SA)	1	0	F	191
North Beach (SA)	1	0	M	195
North Booborowie	0	1	F	9
North Booborowie	0	1	M	7
North Booborowie	1	0	F	9
North Booborowie	1	0	M	4
North Brighton	0	1	F	640
North Brighton	0	1	M	593
North Brighton	1	0	F	933
North Brighton	1	0	M	923
North Haven (SA)	0	1	F	1858
North Haven (SA)	0	1	M	1811
North Haven (SA)	1	0	F	2332
North Haven (SA)	1	0	M	2279
North Moonta	0	1	F	156
North Moonta	0	1	M	157
North Moonta	1	0	F	214
North Moonta	1	0	M	209
North Plympton	0	1	F	843
North Plympton	0	1	M	739
North Plympton	1	0	F	1319
North Plympton	1	0	M	1127
North Shields	0	1	F	99
North Shields	0	1	M	118
North Shields	1	0	F	129
North Shields	1	0	M	158
North West Bend	0	1	F	4
North West Bend	0	1	M	3
North West Bend	1	0	F	4
North West Bend	1	0	M	3
North Yelta	0	1	F	6
North Yelta	0	1	M	5
North Yelta	1	0	F	9
North Yelta	1	0	M	7
Northern Heights	0	1	F	84
Northern Heights	0	1	M	80
Northern Heights	1	0	F	108
Northern Heights	1	0	M	101
Northfield	0	1	F	788
Northfield	0	1	M	758
Northfield	1	0	F	1439
Northfield	1	0	M	1402
Northgate (SA)	0	1	F	1066
Northgate (SA)	0	1	M	1048
Northgate (SA)	1	0	F	2327
Northgate (SA)	1	0	M	2186
Norton Summit	0	1	F	163
Norton Summit	0	1	M	172
Norton Summit	1	0	F	202
Norton Summit	1	0	M	216
Norwood (SA)	0	1	F	1246
Norwood (SA)	0	1	M	1116
Norwood (SA)	1	0	F	2155
Norwood (SA)	1	0	M	1938
Notts Well	0	1	M	3
Notts Well	1	0	M	3
Novar Gardens	0	1	F	821
Novar Gardens	0	1	M	736
Novar Gardens	1	0	F	1106
Novar Gardens	1	0	M	1013
Nullarbor	0	1	M	15
Nullarbor	1	0	F	3
Nullarbor	1	0	M	22
Nunjikompita	0	1	F	9
Nunjikompita	0	1	M	14
Nunjikompita	1	0	F	10
Nunjikompita	1	0	M	14
Nuriootpa	0	1	F	1808
Nuriootpa	0	1	M	1703
Nuriootpa	1	0	F	2677
Nuriootpa	1	0	M	2480
Nurom	0	1	F	12
Nurom	0	1	M	16
Nurom	1	0	F	12
Nurom	1	0	M	18
Nurragi	0	1	F	3
Nurragi	0	1	M	12
Nurragi	1	0	F	7
Nurragi	1	0	M	11
O'Halloran Hill	0	1	F	823
O'Halloran Hill	0	1	M	762
O'Halloran Hill	1	0	F	1104
O'Halloran Hill	1	0	M	1061
O'Sullivan Beach	0	1	F	552
O'Sullivan Beach	0	1	M	576
O'Sullivan Beach	1	0	F	724
O'Sullivan Beach	1	0	M	775
Oakbank	0	1	F	260
Oakbank	0	1	M	251
Oakbank	1	0	F	354
Oakbank	1	0	M	340
Oakden	0	1	F	1113
Oakden	0	1	M	950
Oakden	1	0	F	1573
Oakden	1	0	M	1336
Oakden Hills	0	1	F	3
Oakden Hills	1	0	F	4
Oaklands Park	0	1	F	847
Oaklands Park	0	1	M	770
Oaklands Park	1	0	F	1432
Oaklands Park	1	0	M	1222
Ob Flat	0	1	F	134
Ob Flat	0	1	M	159
Ob Flat	1	0	F	170
Ob Flat	1	0	M	188
Olary	0	1	M	4
Olary	1	0	M	4
Old Calperum	0	1	F	3
Old Calperum	0	1	M	3
Old Calperum	1	0	F	3
Old Calperum	1	0	M	5
Old Noarlunga	0	1	F	404
Old Noarlunga	0	1	M	407
Old Noarlunga	1	0	F	551
Old Noarlunga	1	0	M	573
Old Reynella	0	1	F	1038
Old Reynella	0	1	M	958
Old Reynella	1	0	F	1459
Old Reynella	1	0	M	1357
One Tree Hill	0	1	F	369
One Tree Hill	0	1	M	400
One Tree Hill	1	0	F	444
One Tree Hill	1	0	M	490
Onkaparinga Hills	0	1	F	887
Onkaparinga Hills	0	1	M	913
Onkaparinga Hills	1	0	F	1096
Onkaparinga Hills	1	0	M	1104
Oodla Wirra	0	1	F	4
Oodla Wirra	0	1	M	3
Oodla Wirra	1	0	F	4
Oodla Wirra	1	0	M	3
Oodnadatta	0	1	F	54
Oodnadatta	0	1	M	59
Oodnadatta	1	0	F	68
Oodnadatta	1	0	M	73
Orroroo	0	1	F	180
Orroroo	0	1	M	196
Orroroo	1	0	F	248
Orroroo	1	0	M	265
Osborne (SA)	0	1	F	584
Osborne (SA)	0	1	M	550
Osborne (SA)	1	0	F	799
Osborne (SA)	1	0	M	765
Ottoway	0	1	F	673
Ottoway	0	1	M	717
Ottoway	1	0	F	962
Ottoway	1	0	M	1040
Outer Harbor	0	1	M	3
Outer Harbor	1	0	M	10
Overland Corner	0	1	F	11
Overland Corner	0	1	M	16
Overland Corner	1	0	F	22
Overland Corner	1	0	M	22
Ovingham	0	1	F	179
Ovingham	0	1	M	173
Ovingham	1	0	F	247
Ovingham	1	0	M	255
Owen	0	1	F	152
Owen	0	1	M	157
Owen	1	0	F	225
Owen	1	0	M	217
Padthaway	0	1	F	83
Padthaway	0	1	M	101
Padthaway	1	0	F	116
Padthaway	1	0	M	136
Paechtown	0	1	F	61
Paechtown	0	1	M	85
Paechtown	1	0	F	73
Paechtown	1	0	M	101
Pages Flat	0	1	F	43
Pages Flat	0	1	M	49
Pages Flat	1	0	F	75
Pages Flat	1	0	M	70
Paisley	0	1	F	22
Paisley	0	1	M	23
Paisley	1	0	F	32
Paisley	1	0	M	33
Palkagee	0	1	F	3
Palkagee	0	1	M	4
Palkagee	1	0	F	3
Palkagee	1	0	M	5
Pallamana	0	1	F	20
Pallamana	0	1	M	23
Pallamana	1	0	F	28
Pallamana	1	0	M	29
Palmer (SA)	0	1	F	49
Palmer (SA)	0	1	M	58
Palmer (SA)	1	0	F	69
Palmer (SA)	1	0	M	86
Panitya (SA)	0	1	F	3
Panitya (SA)	0	1	M	3
Panitya (SA)	1	0	F	4
Panitya (SA)	1	0	M	3
Panorama	0	1	F	692
Panorama	0	1	M	677
Panorama	1	0	F	951
Panorama	1	0	M	908
Para Hills	0	1	F	1892
Para Hills	0	1	M	1962
Para Hills	1	0	F	2543
Para Hills	1	0	M	2618
Para Hills West	0	1	F	935
Para Hills West	0	1	M	912
Para Hills West	1	0	F	1279
Para Hills West	1	0	M	1283
Para Vista	0	1	F	921
Para Vista	0	1	M	878
Para Vista	1	0	F	1204
Para Vista	1	0	M	1195
Parachilna	0	1	F	3
Parachilna	0	1	M	4
Parachilna	1	0	F	8
Parachilna	1	0	M	4
Paracombe	0	1	F	140
Paracombe	0	1	M	154
Paracombe	1	0	F	188
Paracombe	1	0	M	198
Paradise (SA)	0	1	F	2108
Paradise (SA)	0	1	M	1931
Paradise (SA)	1	0	F	2869
Paradise (SA)	1	0	M	2612
Parafield	0	1	M	7
Parafield	1	0	F	3
Parafield	1	0	M	14
Parafield Gardens	0	1	F	4895
Parafield Gardens	0	1	M	4779
Parafield Gardens	1	0	F	6979
Parafield Gardens	1	0	M	6840
Paralowie	0	1	F	4962
Paralowie	0	1	M	4972
Paralowie	1	0	F	6731
Paralowie	1	0	M	6745
Paramatta	0	1	M	3
Paramatta	1	0	F	3
Paramatta	1	0	M	3
Parawa	0	1	F	22
Parawa	0	1	M	31
Parawa	1	0	F	24
Parawa	1	0	M	35
Parham	0	1	F	47
Parham	0	1	M	62
Parham	1	0	F	65
Parham	1	0	M	83
Parilla	0	1	F	50
Parilla	0	1	M	77
Parilla	1	0	F	69
Parilla	1	0	M	94
Paringa	0	1	F	278
Paringa	0	1	M	300
Paringa	1	0	F	386
Paringa	1	0	M	399
Paris Creek	0	1	F	64
Paris Creek	0	1	M	69
Paris Creek	1	0	F	74
Paris Creek	1	0	M	80
Park Holme	0	1	F	726
Park Holme	0	1	M	669
Park Holme	1	0	F	1120
Park Holme	1	0	M	1022
Parkside (SA)	0	1	F	1185
Parkside (SA)	0	1	M	1045
Parkside (SA)	1	0	F	1854
Parkside (SA)	1	0	M	1633
Parndana	0	1	F	36
Parndana	0	1	M	51
Parndana	1	0	F	61
Parndana	1	0	M	62
Parrakie	0	1	F	28
Parrakie	0	1	M	31
Parrakie	1	0	F	42
Parrakie	1	0	M	43
Paruna	0	1	F	12
Paruna	0	1	M	17
Paruna	1	0	F	14
Paruna	1	0	M	25
Pasadena	0	1	F	935
Pasadena	0	1	M	838
Pasadena	1	0	F	1305
Pasadena	1	0	M	1139
Paskeville	0	1	F	50
Paskeville	0	1	M	68
Paskeville	1	0	F	64
Paskeville	1	0	M	76
Pata	0	1	F	16
Pata	0	1	M	26
Pata	1	0	F	21
Pata	1	0	M	29
Payneham	0	1	F	567
Payneham	0	1	M	455
Payneham	1	0	F	916
Payneham	1	0	M	789
Payneham South	0	1	F	412
Payneham South	0	1	M	377
Payneham South	1	0	F	658
Payneham South	1	0	M	599
Peake	0	1	F	28
Peake	0	1	M	40
Peake	1	0	F	39
Peake	1	0	M	63
Pearlah	0	1	F	16
Pearlah	0	1	M	6
Pearlah	1	0	F	22
Pearlah	1	0	M	15
Peebinga	0	1	F	10
Peebinga	0	1	M	11
Peebinga	1	0	F	13
Peebinga	1	0	M	15
Peep Hill	0	1	F	4
Peep Hill	0	1	M	7
Peep Hill	1	0	F	7
Peep Hill	1	0	M	5
Pekina	0	1	F	25
Pekina	0	1	M	25
Pekina	1	0	F	21
Pekina	1	0	M	27
Pelican Lagoon	0	1	F	17
Pelican Lagoon	0	1	M	22
Pelican Lagoon	1	0	F	26
Pelican Lagoon	1	0	M	28
Pelican Point (SA)	0	1	F	23
Pelican Point (SA)	0	1	M	41
Pelican Point (SA)	1	0	F	26
Pelican Point (SA)	1	0	M	40
Penfield	0	1	F	193
Penfield	0	1	M	153
Penfield	1	0	F	303
Penfield	1	0	M	275
Penfield Gardens	0	1	F	119
Penfield Gardens	0	1	M	124
Penfield Gardens	1	0	F	145
Penfield Gardens	1	0	M	154
Penneshaw	0	1	F	71
Penneshaw	0	1	M	66
Penneshaw	1	0	F	109
Penneshaw	1	0	M	95
Pennington	0	1	F	1084
Pennington	0	1	M	1055
Pennington	1	0	F	1534
Pennington	1	0	M	1417
Penola	0	1	F	462
Penola	0	1	M	484
Penola	1	0	F	648
Penola	1	0	M	649
Penong	0	1	F	63
Penong	0	1	M	121
Penong	1	0	F	78
Penong	1	0	M	138
Penrice	0	1	F	139
Penrice	0	1	M	141
Penrice	1	0	F	178
Penrice	1	0	M	168
Penwortham	0	1	F	36
Penwortham	0	1	M	44
Penwortham	1	0	F	44
Penwortham	1	0	M	58
Perlubie	0	1	F	11
Perlubie	0	1	M	13
Perlubie	1	0	F	18
Perlubie	1	0	M	20
Perponda	0	1	F	22
Perponda	0	1	M	26
Perponda	1	0	F	22
Perponda	1	0	M	32
Peterborough (SA)	0	1	F	449
Peterborough (SA)	0	1	M	439
Peterborough (SA)	1	0	F	599
Peterborough (SA)	1	0	M	578
Peterhead	0	1	F	301
Peterhead	0	1	M	281
Peterhead	1	0	F	464
Peterhead	1	0	M	397
Petersville	0	1	F	20
Petersville	0	1	M	28
Petersville	1	0	F	21
Petersville	1	0	M	34
Petherick	0	1	F	14
Petherick	0	1	M	11
Petherick	1	0	F	15
Petherick	1	0	M	20
Petina	0	1	F	8
Petina	0	1	M	10
Petina	1	0	F	9
Petina	1	0	M	13
Petwood	0	1	F	26
Petwood	0	1	M	20
Petwood	1	0	F	27
Petwood	1	0	M	24
Pewsey Vale	0	1	F	18
Pewsey Vale	0	1	M	33
Pewsey Vale	1	0	F	31
Pewsey Vale	1	0	M	38
Piccadilly (SA)	0	1	F	113
Piccadilly (SA)	0	1	M	114
Piccadilly (SA)	1	0	F	147
Piccadilly (SA)	1	0	M	154
Piednippie	0	1	F	6
Piednippie	0	1	M	8
Piednippie	1	0	F	6
Piednippie	1	0	M	16
Pike River	0	1	F	23
Pike River	0	1	M	27
Pike River	1	0	F	21
Pike River	1	0	M	32
Pimba	0	1	F	11
Pimba	0	1	M	10
Pimba	1	0	F	12
Pimba	1	0	M	14
Pimbaacla	0	1	F	6
Pimbaacla	0	1	M	9
Pimbaacla	1	0	F	8
Pimbaacla	1	0	M	9
Pine Hill (SA)	0	1	F	15
Pine Hill (SA)	0	1	M	16
Pine Hill (SA)	1	0	F	25
Pine Hill (SA)	1	0	M	26
Pine Point	0	1	F	22
Pine Point	0	1	M	21
Pine Point	1	0	F	32
Pine Point	1	0	M	34
Pinery	0	1	F	41
Pinery	0	1	M	43
Pinery	1	0	F	52
Pinery	1	0	M	47
Pinkawillinie	0	1	F	16
Pinkawillinie	0	1	M	22
Pinkawillinie	1	0	F	20
Pinkawillinie	1	0	M	24
Pinkerton Plains	0	1	F	29
Pinkerton Plains	0	1	M	26
Pinkerton Plains	1	0	F	31
Pinkerton Plains	1	0	M	34
Pinks Beach	0	1	F	17
Pinks Beach	0	1	M	25
Pinks Beach	1	0	F	25
Pinks Beach	1	0	M	36
Pinnaroo	0	1	F	198
Pinnaroo	0	1	M	221
Pinnaroo	1	0	F	273
Pinnaroo	1	0	M	295
Pipalyatjara	0	1	F	64
Pipalyatjara	0	1	M	61
Pipalyatjara	1	0	F	87
Pipalyatjara	1	0	M	76
Pirie East	0	1	F	17
Pirie East	0	1	M	16
Pirie East	1	0	F	16
Pirie East	1	0	M	21
Pleasant Park	0	1	F	17
Pleasant Park	0	1	M	15
Pleasant Park	1	0	F	17
Pleasant Park	1	0	M	17
Plympton	0	1	F	1130
Plympton	0	1	M	1070
Plympton	1	0	F	1754
Plympton	1	0	M	1670
Plympton Park	0	1	F	757
Plympton Park	0	1	M	740
Plympton Park	1	0	F	1199
Plympton Park	1	0	M	1187
Point Boston	0	1	M	3
Point Boston	1	0	F	4
Point Boston	1	0	M	6
Point Lowly	0	1	F	4
Point Lowly	0	1	M	7
Point Lowly	1	0	F	7
Point Lowly	1	0	M	7
Point Pass	0	1	F	38
Point Pass	0	1	M	28
Point Pass	1	0	F	51
Point Pass	1	0	M	36
Point Pearce	0	1	F	24
Point Pearce	0	1	M	34
Point Pearce	1	0	F	45
Point Pearce	1	0	M	40
Point Souttar	0	1	F	11
Point Souttar	0	1	M	13
Point Souttar	1	0	F	9
Point Souttar	1	0	M	11
Point Sturt	0	1	F	20
Point Sturt	0	1	M	20
Point Sturt	1	0	F	30
Point Sturt	1	0	M	28
Point Turton	0	1	F	87
Point Turton	0	1	M	105
Point Turton	1	0	F	129
Point Turton	1	0	M	154
Polish Hill River	0	1	F	9
Polish Hill River	0	1	M	9
Polish Hill River	1	0	F	12
Polish Hill River	1	0	M	13
Poltalloch	0	1	F	15
Poltalloch	0	1	M	12
Poltalloch	1	0	F	13
Poltalloch	1	0	M	17
Pompoota	0	1	F	22
Pompoota	0	1	M	21
Pompoota	1	0	F	20
Pompoota	1	0	M	27
Ponde	0	1	F	23
Ponde	0	1	M	21
Ponde	1	0	F	24
Ponde	1	0	M	21
Poochera	0	1	F	11
Poochera	0	1	M	21
Poochera	1	0	F	19
Poochera	1	0	M	27
Pooginagoric	0	1	F	23
Pooginagoric	0	1	M	26
Pooginagoric	1	0	F	23
Pooginagoric	1	0	M	32
Pooginook	0	1	F	4
Pooginook	0	1	M	3
Pooginook	1	0	F	4
Pooginook	1	0	M	8
Poonindie	0	1	F	29
Poonindie	0	1	M	32
Poonindie	1	0	F	53
Poonindie	1	0	M	67
Pooraka	0	1	F	2115
Pooraka	0	1	M	2074
Pooraka	1	0	F	2881
Pooraka	1	0	M	2839
Porky Flat	0	1	F	6
Porky Flat	1	0	F	4
Port Adelaide	0	1	F	286
Port Adelaide	0	1	M	282
Port Adelaide	1	0	F	430
Port Adelaide	1	0	M	432
Port Arthur (SA)	0	1	M	3
Port Arthur (SA)	1	0	M	3
Port Augusta	0	1	F	1821
Port Augusta	0	1	M	1763
Port Augusta	1	0	F	2551
Port Augusta	1	0	M	2383
Port Augusta West	0	1	F	1133
Port Augusta West	0	1	M	1117
Port Augusta West	1	0	F	1560
Port Augusta West	1	0	M	1512
Port Bonython	0	1	F	6
Port Bonython	0	1	M	5
Port Bonython	1	0	F	5
Port Bonython	1	0	M	5
Port Broughton	0	1	F	355
Port Broughton	0	1	M	340
Port Broughton	1	0	F	499
Port Broughton	1	0	M	467
Port Davis	0	1	F	9
Port Davis	1	0	F	9
Port Elliot	0	1	F	600
Port Elliot	0	1	M	605
Port Elliot	1	0	F	811
Port Elliot	1	0	M	805
Port Gawler	0	1	F	31
Port Gawler	0	1	M	33
Port Gawler	1	0	F	34
Port Gawler	1	0	M	42
Port Germein	0	1	F	108
Port Germein	0	1	M	126
Port Germein	1	0	F	146
Port Germein	1	0	M	157
Port Gibbon	0	1	M	9
Port Gibbon	1	0	M	9
Port Hughes	0	1	F	142
Port Hughes	0	1	M	145
Port Hughes	1	0	F	208
Port Hughes	1	0	M	218
Port Julia	0	1	F	18
Port Julia	0	1	M	16
Port Julia	1	0	F	23
Port Julia	1	0	M	19
Port Kenny	0	1	F	18
Port Kenny	0	1	M	27
Port Kenny	1	0	F	22
Port Kenny	1	0	M	30
Port Lincoln	0	1	F	3663
Port Lincoln	0	1	M	3585
Port Lincoln	1	0	F	5431
Port Lincoln	1	0	M	5289
Port Macdonnell	0	1	F	241
Port Macdonnell	0	1	M	270
Port Macdonnell	1	0	F	305
Port Macdonnell	1	0	M	343
Port Mannum	0	1	F	53
Port Mannum	0	1	M	63
Port Mannum	1	0	F	91
Port Mannum	1	0	M	109
Port Moorowie	0	1	F	19
Port Moorowie	0	1	M	24
Port Moorowie	1	0	F	27
Port Moorowie	1	0	M	30
Port Neill	0	1	F	52
Port Neill	0	1	M	57
Port Neill	1	0	F	78
Port Neill	1	0	M	82
Port Noarlunga	0	1	F	758
Port Noarlunga	0	1	M	702
Port Noarlunga	1	0	F	1093
Port Noarlunga	1	0	M	1026
Port Noarlunga South	0	1	F	732
Port Noarlunga South	0	1	M	779
Port Noarlunga South	1	0	F	1028
Port Noarlunga South	1	0	M	1095
Port Paterson	0	1	F	14
Port Paterson	0	1	M	28
Port Paterson	1	0	F	24
Port Paterson	1	0	M	34
Port Pirie	0	1	F	41
Port Pirie	0	1	M	30
Port Pirie	1	0	F	82
Port Pirie	1	0	M	53
Port Pirie South	0	1	F	1150
Port Pirie South	0	1	M	1135
Port Pirie South	1	0	F	1534
Port Pirie South	1	0	M	1514
Port Pirie West	0	1	F	743
Port Pirie West	0	1	M	746
Port Pirie West	1	0	F	1039
Port Pirie West	1	0	M	1015
Port Rickaby	0	1	F	16
Port Rickaby	0	1	M	22
Port Rickaby	1	0	F	23
Port Rickaby	1	0	M	24
Port Victoria	0	1	F	97
Port Victoria	0	1	M	115
Port Victoria	1	0	F	138
Port Victoria	1	0	M	147
Port Vincent	0	1	F	159
Port Vincent	0	1	M	166
Port Vincent	1	0	F	204
Port Vincent	1	0	M	228
Port Wakefield	0	1	F	154
Port Wakefield	0	1	M	167
Port Wakefield	1	0	F	217
Port Wakefield	1	0	M	253
Port Willunga	0	1	F	449
Port Willunga	0	1	M	473
Port Willunga	1	0	F	653
Port Willunga	1	0	M	640
Porter Lagoon	0	1	F	3
Porter Lagoon	0	1	M	6
Porter Lagoon	1	0	F	3
Porter Lagoon	1	0	M	6
Price	0	1	F	49
Price	0	1	M	61
Price	1	0	F	66
Price	1	0	M	84
Prospect (SA)	0	1	F	3575
Prospect (SA)	0	1	M	3475
Prospect (SA)	1	0	F	5140
Prospect (SA)	1	0	M	5187
Prospect Hill	0	1	F	53
Prospect Hill	0	1	M	47
Prospect Hill	1	0	F	67
Prospect Hill	1	0	M	61
Pukatja	0	1	F	182
Pukatja	0	1	M	164
Pukatja	1	0	F	215
Pukatja	1	0	M	201
Puntabie	0	1	M	4
Puntabie	1	0	M	3
Punthari	0	1	F	18
Punthari	0	1	M	18
Punthari	1	0	F	17
Punthari	1	0	M	24
Punyelroo	0	1	F	3
Punyelroo	0	1	M	9
Punyelroo	1	0	F	11
Punyelroo	1	0	M	9
Purnong	0	1	F	17
Purnong	0	1	M	21
Purnong	1	0	F	18
Purnong	1	0	M	23
Pyap	0	1	F	39
Pyap	0	1	M	39
Pyap	1	0	F	66
Pyap	1	0	M	66
Pyap West	0	1	F	7
Pyap West	0	1	M	10
Pyap West	1	0	F	15
Pyap West	1	0	M	9
Pygery	0	1	F	22
Pygery	0	1	M	20
Pygery	1	0	F	30
Pygery	1	0	M	25
Qualco	0	1	F	9
Qualco	0	1	M	21
Qualco	1	0	F	14
Qualco	1	0	M	29
Queenstown (SA)	0	1	F	503
Queenstown (SA)	0	1	M	499
Queenstown (SA)	1	0	F	753
Queenstown (SA)	1	0	M	717
Quinyambie	0	1	M	4
Quinyambie	1	0	M	3
Quorn	0	1	F	378
Quorn	0	1	M	367
Quorn	1	0	F	511
Quorn	1	0	M	488
Racecourse Bay	0	1	F	11
Racecourse Bay	0	1	M	17
Racecourse Bay	1	0	F	11
Racecourse Bay	1	0	M	20
Ramco	0	1	F	53
Ramco	0	1	M	59
Ramco	1	0	F	68
Ramco	1	0	M	78
Ramco Heights	0	1	F	36
Ramco Heights	0	1	M	43
Ramco Heights	1	0	F	55
Ramco Heights	1	0	M	63
Ramsay (SA)	0	1	F	25
Ramsay (SA)	0	1	M	26
Ramsay (SA)	1	0	F	30
Ramsay (SA)	1	0	M	34
Rapid Bay	0	1	F	5
Rapid Bay	0	1	M	3
Rapid Bay	1	0	F	7
Rapid Bay	1	0	M	5
Red Creek	0	1	F	40
Red Creek	0	1	M	35
Red Creek	1	0	F	50
Red Creek	1	0	M	51
Redbanks	0	1	F	65
Redbanks	0	1	M	60
Redbanks	1	0	F	86
Redbanks	1	0	M	78
Redhill	0	1	F	49
Redhill	0	1	M	45
Redhill	1	0	F	62
Redhill	1	0	M	69
Redwood Park	0	1	F	1786
Redwood Park	0	1	M	1844
Redwood Park	1	0	F	2234
Redwood Park	1	0	M	2307
Reedy Creek (SA)	0	1	F	28
Reedy Creek (SA)	0	1	M	32
Reedy Creek (SA)	1	0	F	35
Reedy Creek (SA)	1	0	M	46
Reeves Plains	0	1	F	41
Reeves Plains	0	1	M	46
Reeves Plains	1	0	F	53
Reeves Plains	1	0	M	56
Regency Park	0	1	F	15
Regency Park	0	1	M	5
Regency Park	1	0	F	43
Regency Park	1	0	M	30
Reid (SA)	0	1	F	47
Reid (SA)	0	1	M	54
Reid (SA)	1	0	F	159
Reid (SA)	1	0	M	176
Rendelsham	0	1	F	62
Rendelsham	0	1	M	71
Rendelsham	1	0	F	89
Rendelsham	1	0	M	98
Renmark	0	1	F	1232
Renmark	0	1	M	1080
Renmark	1	0	F	1812
Renmark	1	0	M	1644
Renmark North	0	1	F	203
Renmark North	0	1	M	216
Renmark North	1	0	F	259
Renmark North	1	0	M	278
Renmark South	0	1	F	104
Renmark South	0	1	M	133
Renmark South	1	0	F	132
Renmark South	1	0	M	157
Renmark West	0	1	F	417
Renmark West	0	1	M	450
Renmark West	1	0	F	530
Renmark West	1	0	M	564
Renown Park	0	1	F	418
Renown Park	0	1	M	386
Renown Park	1	0	F	639
Renown Park	1	0	M	601
Reynella	0	1	F	1298
Reynella	0	1	M	1385
Reynella	1	0	F	1886
Reynella	1	0	M	1966
Reynella East	0	1	F	702
Reynella East	0	1	M	649
Reynella East	1	0	F	903
Reynella East	1	0	M	851
Rhynie	0	1	F	35
Rhynie	0	1	M	47
Rhynie	1	0	F	50
Rhynie	1	0	M	60
Richmond (SA)	0	1	F	829
Richmond (SA)	0	1	M	771
Richmond (SA)	1	0	F	1286
Richmond (SA)	1	0	M	1204
Ridgehaven	0	1	F	1141
Ridgehaven	0	1	M	1114
Ridgehaven	1	0	F	1664
Ridgehaven	1	0	M	1579
Ridleyton	0	1	F	296
Ridleyton	0	1	M	244
Ridleyton	1	0	F	448
Ridleyton	1	0	M	405
Risdon Park	0	1	F	1181
Risdon Park	0	1	M	1079
Risdon Park	1	0	F	1594
Risdon Park	1	0	M	1470
Risdon Park South	0	1	F	674
Risdon Park South	0	1	M	673
Risdon Park South	1	0	F	883
Risdon Park South	1	0	M	906
Riverglades	0	1	F	239
Riverglades	0	1	M	251
Riverglades	1	0	F	333
Riverglades	1	0	M	350
Riverglen	0	1	F	5
Riverglen	0	1	M	10
Riverglen	1	0	F	4
Riverglen	1	0	M	9
Riverton (SA)	0	1	F	306
Riverton (SA)	0	1	M	288
Riverton (SA)	1	0	F	441
Riverton (SA)	1	0	M	414
Robe	0	1	F	269
Robe	0	1	M	283
Robe	1	0	F	403
Robe	1	0	M	430
Robertstown	0	1	F	85
Robertstown	0	1	M	93
Robertstown	1	0	F	110
Robertstown	1	0	M	106
Rochester (SA)	0	1	F	5
Rochester (SA)	0	1	M	4
Rochester (SA)	1	0	F	5
Rochester (SA)	1	0	M	4
Rockleigh	0	1	F	80
Rockleigh	0	1	M	82
Rockleigh	1	0	F	99
Rockleigh	1	0	M	106
Rocky Camp	0	1	F	47
Rocky Camp	0	1	M	52
Rocky Camp	1	0	F	52
Rocky Camp	1	0	M	56
Rocky Gully (SA)	0	1	F	33
Rocky Gully (SA)	0	1	M	32
Rocky Gully (SA)	1	0	F	42
Rocky Gully (SA)	1	0	M	53
Rocky Plain (SA)	0	1	F	4
Rocky Plain (SA)	0	1	M	9
Rocky Plain (SA)	1	0	F	4
