SSC_NAME16	OnlyEnglishSpokenHome	Sex	persons
Bonegilla	0	F	10
Bonegilla	0	M	27
Bonegilla	1	F	209
Bonegilla	1	M	379
Boneo	0	F	11
Boneo	0	M	14
Boneo	1	F	148
Boneo	1	M	153
Bonn	1	F	16
Bonn	1	M	15
Bonnie Doon (Vic.)	0	F	4
Bonnie Doon (Vic.)	0	M	8
Bonnie Doon (Vic.)	1	F	214
Bonnie Doon (Vic.)	1	M	270
Bonshaw (Vic.)	0	F	4
Bonshaw (Vic.)	0	M	8
Bonshaw (Vic.)	1	F	103
Bonshaw (Vic.)	1	M	97
Bookaar	1	F	80
Bookaar	1	M	74
Boolarong	1	F	3
Boolarong	1	M	3
Boolarra	0	F	9
Boolarra	0	M	11
Boolarra	1	F	464
Boolarra	1	M	434
Boolarra South	0	F	3
Boolarra South	0	M	3
Boolarra South	1	F	47
Boolarra South	1	M	66
Boolite	0	F	3
Boolite	1	F	12
Boolite	1	M	17
Boomahnoomoonah	1	F	10
Boomahnoomoonah	1	M	11
Boonah (Vic.)	1	F	4
Boonah (Vic.)	1	M	6
Boorcan	0	F	3
Boorcan	0	M	13
Boorcan	1	F	62
Boorcan	1	M	64
Boorhaman	0	F	3
Boorhaman	1	F	56
Boorhaman	1	M	61
Boorhaman East	1	F	4
Boorhaman East	1	M	9
Boorhaman North	1	F	22
Boorhaman North	1	M	20
Boorolite	0	F	5
Boorolite	1	F	65
Boorolite	1	M	60
Boorool	1	F	24
Boorool	1	M	26
Boort	0	F	13
Boort	0	M	15
Boort	1	F	404
Boort	1	M	363
Boosey	0	F	4
Boosey	0	M	3
Boosey	1	F	41
Boosey	1	M	50
Boralma	1	F	31
Boralma	1	M	33
Bornes Hill	1	F	14
Bornes Hill	1	M	10
Boronia	0	F	1945
Boronia	0	M	1733
Boronia	1	F	8894
Boronia	1	M	8525
Borung	1	F	27
Borung	1	M	30
Bostocks Creek	1	F	37
Bostocks Creek	1	M	41
Botanic Ridge	0	F	141
Botanic Ridge	0	M	124
Botanic Ridge	1	F	1747
Botanic Ridge	1	M	1754
Boundary Bend	0	F	6
Boundary Bend	1	F	45
Boundary Bend	1	M	61
Bowenvale	1	F	89
Bowenvale	1	M	78
Boweya	1	F	13
Boweya	1	M	24
Boweya North	1	F	19
Boweya North	1	M	22
Bowmans Forest	1	F	41
Bowmans Forest	1	M	47
Bowser	1	F	18
Bowser	1	M	21
Box Hill (Vic.)	0	F	3402
Box Hill (Vic.)	0	M	3107
Box Hill (Vic.)	1	F	2047
Box Hill (Vic.)	1	M	2157
Box Hill North	0	F	2768
Box Hill North	0	M	2498
Box Hill North	1	F	3138
Box Hill North	1	M	3076
Box Hill South	0	F	1533
Box Hill South	0	M	1347
Box Hill South	1	F	2731
Box Hill South	1	M	2412
Boxwood	1	F	5
Boxwood	1	M	15
Bradford	1	F	10
Bradford	1	M	3
Bradvale	1	F	22
Bradvale	1	M	20
Braeside	1	F	8
Braeside	1	M	9
Brandy Creek (Vic.)	1	F	50
Brandy Creek (Vic.)	1	M	39
Branxholme	0	F	9
Branxholme	0	M	7
Branxholme	1	F	154
Branxholme	1	M	153
Bravington	0	M	3
Bravington	1	F	3
Bravington	1	M	8
Braybrook	0	F	3187
Braybrook	0	M	3168
Braybrook	1	F	1065
Braybrook	1	M	1194
Breakaway Creek	1	F	14
Breakaway Creek	1	M	15
Breakwater	0	F	57
Breakwater	0	M	43
Breakwater	1	F	433
Breakwater	1	M	419
Breamlea	0	F	11
Breamlea	0	M	5
Breamlea	1	F	60
Breamlea	1	M	64
Brenanah	1	F	9
Brenanah	1	M	13
Brewster	1	F	15
Brewster	1	M	18
Briagolong	0	F	3
Briagolong	0	M	3
Briagolong	1	F	506
Briagolong	1	M	495
Briar Hill	0	F	174
Briar Hill	0	M	138
Briar Hill	1	F	1426
Briar Hill	1	M	1283
Bridge Creek	0	M	3
Bridge Creek	1	F	48
Bridge Creek	1	M	41
Bridgewater (Vic.)	1	F	61
Bridgewater (Vic.)	1	M	66
Bridgewater North	1	F	32
Bridgewater North	1	M	23
Bridgewater On Loddon	1	F	139
Bridgewater On Loddon	1	M	159
Bright (Vic.)	0	F	94
Bright (Vic.)	0	M	81
Bright (Vic.)	1	F	1029
Bright (Vic.)	1	M	978
Brighton (Vic.)	0	F	1973
Brighton (Vic.)	0	M	1575
Brighton (Vic.)	1	F	9678
Brighton (Vic.)	1	M	8677
Brighton East	0	F	1685
Brighton East	0	M	1449
Brighton East	1	F	6301
Brighton East	1	M	5796
Brim	0	F	3
Brim	0	M	7
Brim	1	F	67
Brim	1	M	85
Brimboal	1	F	3
Brimboal	1	M	3
Brimin	1	F	20
Brimin	1	M	26
Brimpaen	1	F	33
Brimpaen	1	M	35
Bringalbert	1	F	3
Bringalbert	1	M	4
Brit Brit	1	F	19
Brit Brit	1	M	19
Broadford	0	F	74
Broadford	0	M	58
Broadford	1	F	1993
Broadford	1	M	1931
Broadmeadows (Vic.)	0	F	3493
Broadmeadows (Vic.)	0	M	3702
Broadmeadows (Vic.)	1	F	1689
Broadmeadows (Vic.)	1	M	1785
Broadwater (Vic.)	1	F	38
Broadwater (Vic.)	1	M	37
Brodribb River	1	F	14
Brodribb River	1	M	17
Broken Creek	1	F	16
Broken Creek	1	M	17
Bromley	1	F	21
Bromley	1	M	26
Brookfield (Vic.)	0	F	1284
Brookfield (Vic.)	0	M	1217
Brookfield (Vic.)	1	F	3152
Brookfield (Vic.)	1	M	3030
Brooklyn (Vic.)	0	F	358
Brooklyn (Vic.)	0	M	376
Brooklyn (Vic.)	1	F	484
Brooklyn (Vic.)	1	M	536
Brookville	1	M	5
Broomfield	1	F	88
Broomfield	1	M	94
Broughton (Vic.)	1	F	68
Broughton (Vic.)	1	M	72
Brown Hill (Vic.)	0	F	54
Brown Hill (Vic.)	0	M	55
Brown Hill (Vic.)	1	F	1694
Brown Hill (Vic.)	1	M	1619
Browns Plains (Vic.)	1	F	55
Browns Plains (Vic.)	1	M	46
Bruarong	1	F	33
Bruarong	1	M	41
Brucknell	1	F	49
Brucknell	1	M	54
Brunswick (Vic.)	0	F	3575
Brunswick (Vic.)	0	M	3304
Brunswick (Vic.)	1	F	8215
Brunswick (Vic.)	1	M	7885
Brunswick East	0	F	1616
Brunswick East	0	M	1439
Brunswick East	1	F	4069
Brunswick East	1	M	3651
Brunswick West	0	F	2394
Brunswick West	0	M	2142
Brunswick West	1	F	4541
Brunswick West	1	M	4247
Bruthen	0	F	8
Bruthen	0	M	11
Bruthen	1	F	367
Bruthen	1	M	372
Buangor	1	F	46
Buangor	1	M	38
Buchan	1	F	102
Buchan	1	M	116
Buchan South	1	F	35
Buchan South	1	M	48
Buckland (Vic.)	0	M	3
Buckland (Vic.)	1	F	65
Buckland (Vic.)	1	M	53
Buckley	0	M	3
Buckley	1	F	81
Buckley	1	M	102
Buckley Swamp	1	F	14
Buckley Swamp	1	M	18
Buckrabanyule	0	F	4
Buckrabanyule	0	M	4
Buckrabanyule	1	F	14
Buckrabanyule	1	M	19
Budgeree	0	F	3
Budgeree	0	M	3
Budgeree	1	F	65
Budgeree	1	M	72
Budgerum East	0	M	3
Buffalo	0	F	3
Buffalo	0	M	4
Buffalo	1	F	117
Buffalo	1	M	123
Buffalo River	0	F	11
Buffalo River	0	M	18
Buffalo River	1	F	91
Buffalo River	1	M	120
Bulart	1	F	39
Bulart	1	M	45
Buldah	1	M	3
Bulga (Vic.)	1	F	3
Bulgana	1	F	11
Bulgana	1	M	18
Bulla (Vic.)	0	F	66
Bulla (Vic.)	0	M	75
Bulla (Vic.)	1	F	217
Bulla (Vic.)	1	M	224
Bullaharre	1	F	9
Bullaharre	1	M	5
Bullarook	0	F	4
Bullarook	1	F	45
Bullarook	1	M	46
Bullarto	1	F	32
Bullarto	1	M	38
Bullarto South	1	F	15
Bullarto South	1	M	15
Bulleen	0	F	2807
Bulleen	0	M	2510
Bulleen	1	F	2486
Bulleen	1	M	2577
Bullengarook	0	F	13
Bullengarook	0	M	10
Bullengarook	1	F	276
Bullengarook	1	M	319
Bullioh	1	F	39
Bullioh	1	M	34
Bullumwaal	1	F	12
Bullumwaal	1	M	18
Buln Buln	0	F	3
Buln Buln	0	M	3
Buln Buln	1	F	265
Buln Buln	1	M	238
Buln Buln East	0	M	3
Buln Buln East	1	F	85
Buln Buln East	1	M	68
Bumberrah	1	F	35
Bumberrah	1	M	36
Bunbartha	0	F	6
Bunbartha	0	M	5
Bunbartha	1	F	128
Bunbartha	1	M	132
Bundalaguah	1	F	80
Bundalaguah	1	M	92
Bundalong	1	F	184
Bundalong	1	M	201
Bundalong South	1	F	23
Bundalong South	1	M	19
Bunding	1	F	24
Bunding	1	M	30
Bundoora (Vic.)	0	F	6398
Bundoora (Vic.)	0	M	6337
Bundoora (Vic.)	1	F	7283
Bundoora (Vic.)	1	M	7113
Bung Bong	0	M	3
Bung Bong	1	F	23
Bung Bong	1	M	22
Bungador	1	F	28
Bungador	1	M	35
Bungal	1	F	17
Bungal	1	M	20
Bungalally	1	F	41
Bungalally	1	M	48
Bungaree (Vic.)	0	M	3
Bungaree (Vic.)	1	F	131
Bungaree (Vic.)	1	M	129
Bungeet	1	F	17
Bungeet	1	M	12
Bungeet West	1	F	22
Bungeet West	1	M	16
Bungil (Vic.)	1	F	3
Bungil (Vic.)	1	M	6
Bunguluke	1	F	3
Bunguluke	1	M	4
Buninyong	0	F	40
Buninyong	0	M	28
Buninyong	1	F	1711
Buninyong	1	M	1680
Bunkers Hill	0	F	4
Bunkers Hill	0	M	4
Bunkers Hill	1	F	116
Bunkers Hill	1	M	132
Bunyip	0	F	32
Bunyip	0	M	21
Bunyip	1	F	1162
Bunyip	1	M	1099
Bunyip North	0	F	3
Bunyip North	1	F	48
Bunyip North	1	M	55
Burkes Bridge	1	F	7
Burkes Bridge	1	M	11
Burkes Flat	1	F	5
Burkes Flat	1	M	5
Burnbank	1	F	22
Burnbank	1	M	29
Burnewang	1	F	11
Burnewang	1	M	15
Burnley	0	F	51
Burnley	0	M	52
Burnley	1	F	334
Burnley	1	M	288
Burnside (Vic.)	0	F	1253
Burnside (Vic.)	0	M	1127
Burnside (Vic.)	1	F	1140
Burnside (Vic.)	1	M	1060
Burnside Heights	0	F	1795
Burnside Heights	0	M	1744
Burnside Heights	1	F	1121
Burnside Heights	1	M	1148
Burramboot	1	F	10
Burramboot	1	M	14
Burramine	0	F	3
Burramine	0	M	10
Burramine	1	F	82
Burramine	1	M	90
Burramine South	1	F	15
Burramine South	1	M	11
Burrowye	1	F	14
Burrowye	1	M	16
Burrumbeet	0	F	3
Burrumbeet	1	F	89
Burrumbeet	1	M	123
Burwood (Vic.)	0	F	3628
Burwood (Vic.)	0	M	3283
Burwood (Vic.)	1	F	3920
Burwood (Vic.)	1	M	3479
Burwood East	0	F	2791
Burwood East	0	M	2593
Burwood East	1	F	2265
Burwood East	1	M	2299
Bushfield	0	F	6
Bushfield	1	F	246
Bushfield	1	M	278
Bushy Park (Vic.)	1	F	30
Bushy Park (Vic.)	1	M	22
Butchers Ridge	1	F	3
Butchers Ridge	1	M	7
Buxton (Vic.)	0	F	9
Buxton (Vic.)	1	F	216
Buxton (Vic.)	1	M	222
Byaduk	1	F	49
Byaduk	1	M	54
Byaduk North	1	F	58
Byaduk North	1	M	54
Byawatha	0	M	3
Byawatha	1	F	74
Byawatha	1	M	73
Bylands	0	F	3
Bylands	0	M	4
Bylands	1	F	43
Bylands	1	M	56
Byrneside	0	F	5
Byrneside	0	M	3
Byrneside	1	F	75
Byrneside	1	M	66
Cabarita (Vic.)	0	F	13
Cabarita (Vic.)	0	M	11
Cabarita (Vic.)	1	F	227
Cabarita (Vic.)	1	M	213
Cabbage Tree	1	F	8
Cabbage Tree	1	M	11
Cabbage Tree Creek	1	F	15
Cabbage Tree Creek	1	M	26
Cadello	1	F	10
Cadello	1	M	6
Cairnlea	0	F	3438
Cairnlea	0	M	3318
Cairnlea	1	F	1237
Cairnlea	1	M	1271
Caldermeade	0	M	4
Caldermeade	1	F	76
Caldermeade	1	M	87
California Gully	0	F	73
California Gully	0	M	68
California Gully	1	F	2026
California Gully	1	M	1865
Calivil	0	M	7
Calivil	1	F	61
Calivil	1	M	75
Callawadda	1	F	20
Callawadda	1	M	22
Callignee	0	F	3
Callignee	0	M	3
Callignee	1	F	149
Callignee	1	M	154
Callignee North	1	F	21
Callignee North	1	M	20
Callignee South	1	F	5
Callignee South	1	M	8
Calrossie	1	F	11
Calrossie	1	M	14
Calulu	0	F	5
Calulu	0	M	3
Calulu	1	F	76
Calulu	1	M	78
Camberwell (Vic.)	0	F	2840
Camberwell (Vic.)	0	M	2341
Camberwell (Vic.)	1	F	8491
Camberwell (Vic.)	1	M	7527
Cambrian Hill	0	F	6
Cambrian Hill	1	F	116
Cambrian Hill	1	M	113
Campbellfield	0	F	1937
Campbellfield	0	M	1904
Campbellfield	1	F	404
Campbellfield	1	M	517
Campbells Bridge	1	F	11
Campbells Bridge	1	M	11
Campbells Creek	0	F	38
Campbells Creek	0	M	41
Campbells Creek	1	F	848
Campbells Creek	1	M	722
Campbells Forest	1	F	18
Campbells Forest	1	M	22
Campbelltown (Vic.)	1	F	17
Campbelltown (Vic.)	1	M	19
Camperdown (Vic.)	0	F	27
Camperdown (Vic.)	0	M	15
Camperdown (Vic.)	1	F	1609
Camperdown (Vic.)	1	M	1461
Canadian	0	F	156
Canadian	0	M	149
Canadian	1	F	1589
Canadian	1	M	1466
Canary Island	1	F	3
Canary Island	1	M	4
Caniambo	0	F	3
Caniambo	1	F	35
Caniambo	1	M	31
Cann River	0	F	7
Cann River	0	M	5
Cann River	1	F	84
Cann River	1	M	82
Cannie	1	F	9
Cannie	1	M	11
Cannons Creek	0	F	16
Cannons Creek	0	M	15
Cannons Creek	1	F	277
Cannons Creek	1	M	284
Cannum	1	F	25
Cannum	1	M	22
Canterbury (Vic.)	0	F	1017
Canterbury (Vic.)	0	M	797
Canterbury (Vic.)	1	F	3071
Canterbury (Vic.)	1	M	2832
Cape Bridgewater	0	M	3
Cape Bridgewater	1	F	56
Cape Bridgewater	1	M	67
Cape Clear	1	F	64
Cape Clear	1	M	56
Cape Conran	1	F	3
Cape Conran	1	M	3
Cape Otway	1	F	9
Cape Otway	1	M	6
Cape Paterson	0	F	20
Cape Paterson	0	M	17
Cape Paterson	1	F	389
Cape Paterson	1	M	377
Cape Schanck	0	F	3
Cape Schanck	0	M	6
Cape Schanck	1	F	207
Cape Schanck	1	M	211
Cape Woolamai	0	F	34
Cape Woolamai	0	M	36
Cape Woolamai	1	F	779
Cape Woolamai	1	M	755
Capels Crossing	1	F	13
Capels Crossing	1	M	18
Carag Carag	0	F	3
Carag Carag	0	M	3
Carag Carag	1	F	25
Carag Carag	1	M	34
Caramut	1	F	114
Caramut	1	M	113
Carapooee	1	F	30
Carapooee	1	M	30
Carapooee West	1	F	4
Carapooee West	1	M	13
Carapook	0	F	3
Carapook	0	M	3
Carapook	1	F	27
Carapook	1	M	31
Carboor	1	F	50
Carboor	1	M	37
Cardigan	0	F	10
Cardigan	0	M	17
Cardigan	1	F	335
Cardigan	1	M	374
Cardigan Village	0	F	11
Cardigan Village	0	M	8
Cardigan Village	1	F	313
Cardigan Village	1	M	311
Cardinia	0	F	11
Cardinia	0	M	8
Cardinia	1	F	147
Cardinia	1	M	176
Cardross	0	F	24
Cardross	0	M	29
Cardross	1	F	311
Cardross	1	M	371
Cargerie	1	F	13
Cargerie	1	M	14
Carina (Vic.)	1	F	12
Carina (Vic.)	1	M	13
Caringal	1	F	9
Caringal	1	M	14
Carisbrook	0	F	6
Carisbrook	0	M	11
Carisbrook	1	F	523
Carisbrook	1	M	534
Carlisle River	0	F	3
Carlisle River	0	M	4
Carlisle River	1	F	70
Carlisle River	1	M	60
Carlsruhe	0	F	14
Carlsruhe	0	M	9
Carlsruhe	1	F	147
Carlsruhe	1	M	146
Carlton (Vic.)	0	F	6008
Carlton (Vic.)	0	M	4592
Carlton (Vic.)	1	F	3148
Carlton (Vic.)	1	M	3111
Carlton North	0	F	574
Carlton North	0	M	483
Carlton North	1	F	2542
Carlton North	1	M	2323
Carlyle	1	F	44
Carlyle	1	M	33
Carnegie	0	F	3732
Carnegie	0	M	3356
Carnegie	1	F	4861
Carnegie	1	M	4573
Carngham	1	F	70
Carngham	1	M	64
Caroline Springs	0	F	5409
Caroline Springs	0	M	5071
Caroline Springs	1	F	6214
Caroline Springs	1	M	6218
Carpendeit	1	F	43
Carpendeit	1	M	75
Carrajung	1	F	42
Carrajung	1	M	45
Carrajung Lower	1	F	40
Carrajung Lower	1	M	39
Carrajung South	1	F	14
Carrajung South	1	M	18
Carranballac	1	F	23
Carranballac	1	M	19
Carron	1	F	10
Carron	1	M	8
Carrum	0	F	218
Carrum	0	M	176
Carrum	1	F	1749
Carrum	1	M	1584
Carrum Downs	0	F	1815
Carrum Downs	0	M	1655
Carrum Downs	1	F	8049
Carrum Downs	1	M	7884
Carwarp	1	F	29
Carwarp	1	M	37
Cashmore	1	F	104
Cashmore	1	M	104
Cassilis (Vic.)	1	F	11
Cassilis (Vic.)	1	M	9
Castella	0	F	3
Castella	1	F	120
Castella	1	M	115
Casterton	0	F	26
Casterton	0	M	27
Casterton	1	F	768
Casterton	1	M	729
Castle Creek (Vic.)	1	F	37
Castle Creek (Vic.)	1	M	37
Castle Donnington	1	F	42
Castle Donnington	1	M	56
Castlemaine	0	F	140
Castlemaine	0	M	139
Castlemaine	1	F	3133
Castlemaine	1	M	2715
Catani	0	F	3
Catani	0	M	3
Catani	1	F	130
Catani	1	M	128
Cathcart (Vic.)	1	F	41
Cathcart (Vic.)	1	M	48
Cathkin	1	F	9
Cathkin	1	M	7
Catumnal	1	F	5
Catumnal	1	M	4
Caulfield	0	F	961
Caulfield	0	M	824
Caulfield	1	F	1845
Caulfield	1	M	1681
Caulfield East	0	F	418
Caulfield East	0	M	301
Caulfield East	1	F	385
Caulfield East	1	M	397
Caulfield North	0	F	1965
Caulfield North	0	M	1868
Caulfield North	1	F	5438
Caulfield North	1	M	5063
Caulfield South	0	F	1722
Caulfield South	0	M	1464
Caulfield South	1	F	4108
Caulfield South	1	M	3997
Caveat	0	F	3
Caveat	1	F	16
Caveat	1	M	24
Cavendish	0	F	3
Cavendish	1	F	153
Cavendish	1	M	162
Ceres	0	F	4
Ceres	1	F	122
Ceres	1	M	121
Chadstone	0	F	2255
Chadstone	0	M	2081
Chadstone	1	F	1845
Chadstone	1	M	1926
Chapple Vale	1	F	13
Chapple Vale	1	M	21
Charam	1	F	20
Charam	1	M	13
Charlemont	0	F	9
Charlemont	0	M	13
Charlemont	1	F	103
Charlemont	1	M	123
Charleroi	1	F	40
Charleroi	1	M	36
Charlton (Vic.)	0	F	18
Charlton (Vic.)	0	M	17
Charlton (Vic.)	1	F	473
Charlton (Vic.)	1	M	473
Chatsworth (Vic.)	1	F	21
Chatsworth (Vic.)	1	M	20
Chelsea	0	F	670
Chelsea	0	M	555
Chelsea	1	F	3274
Chelsea	1	M	2791
Chelsea Heights	0	F	449
Chelsea Heights	0	M	425
Chelsea Heights	1	F	2168
Chelsea Heights	1	M	2083
Cheltenham (Vic.)	0	F	2797
Cheltenham (Vic.)	0	M	2375
Cheltenham (Vic.)	1	F	8347
Cheltenham (Vic.)	1	M	7797
Chepstowe	1	F	31
Chepstowe	1	M	30
Cherokee	1	F	18
Cherokee	1	M	34
Cheshunt	0	F	18
Cheshunt	0	M	16
Cheshunt	1	F	72
Cheshunt	1	M	91
Chesney Vale	0	F	3
Chesney Vale	0	M	3
Chesney Vale	1	F	56
Chesney Vale	1	M	66
Chetwynd	0	F	4
Chetwynd	0	M	3
Chetwynd	1	F	29
Chetwynd	1	M	42
Chewton	0	F	8
Chewton	0	M	12
Chewton	1	F	303
Chewton	1	M	238
Chewton Bushlands	1	F	13
Chewton Bushlands	1	M	24
Childers (Vic.)	1	F	43
Childers (Vic.)	1	M	48
Chillingollah	1	M	3
Chiltern	0	F	14
Chiltern	0	M	13
Chiltern	1	F	729
Chiltern	1	M	707
Chiltern Valley	1	F	26
Chiltern Valley	1	M	33
Chinangin	1	F	3
Chinkapook	0	F	3
Chinkapook	1	F	8
Chinkapook	1	M	12
Chintin	0	F	4
Chintin	0	M	4
Chintin	1	F	42
Chintin	1	M	50
Chirnside Park	0	F	574
Chirnside Park	0	M	525
Chirnside Park	1	F	4227
Chirnside Park	1	M	4198
Chirrip	1	M	10
Chocolyn	1	F	30
Chocolyn	1	M	32
Christmas Hills (Vic.)	0	F	3
Christmas Hills (Vic.)	0	M	3
Christmas Hills (Vic.)	1	F	146
Christmas Hills (Vic.)	1	M	164
Chum Creek	0	F	24
Chum Creek	0	M	21
Chum Creek	1	F	430
Chum Creek	1	M	446
Churchill (Vic.)	0	F	157
Churchill (Vic.)	0	M	169
Churchill (Vic.)	1	F	2057
Churchill (Vic.)	1	M	1930
Chute	1	F	3
Chute	1	M	3
Clarendon (Vic.)	0	F	3
Clarendon (Vic.)	0	M	4
Clarendon (Vic.)	1	F	66
Clarendon (Vic.)	1	M	61
Claretown	1	F	7
Claretown	1	M	16
Clarinda	0	F	2144
Clarinda	0	M	2015
Clarinda	1	F	1475
Clarinda	1	M	1521
Clarkefield	0	F	9
Clarkefield	0	M	13
Clarkefield	1	F	124
Clarkefield	1	M	134
Clarkes Hill	1	F	33
Clarkes Hill	1	M	25
Clayton	0	F	6757
Clayton	0	M	6727
Clayton	1	F	2369
Clayton	1	M	2497
Clayton South	0	F	4345
Clayton South	0	M	4387
Clayton South	1	F	1510
Clayton South	1	M	1779
Clear Lake	1	F	32
Clear Lake	1	M	44
Clematis	0	F	3
Clematis	0	M	8
Clematis	1	F	154
Clematis	1	M	160
Clifton Creek	0	F	3
Clifton Creek	1	F	92
Clifton Creek	1	M	116
Clifton Hill	0	F	471
Clifton Hill	0	M	382
Clifton Hill	1	F	2562
Clifton Hill	1	M	2444
Clifton Springs	0	F	140
Clifton Springs	0	M	138
Clifton Springs	1	F	3547
Clifton Springs	1	M	3294
Clonbinane	0	F	9
Clonbinane	1	F	153
Clonbinane	1	M	160
Clover Flat	1	F	10
Clover Flat	1	M	10
Cloverlea	1	F	85
Cloverlea	1	M	91
Club Terrace	1	F	23
Club Terrace	1	M	29
Clunes (Vic.)	0	F	27
Clunes (Vic.)	0	M	38
Clunes (Vic.)	1	F	789
Clunes (Vic.)	1	M	763
Clyde (Vic.)	0	F	239
Clyde (Vic.)	0	M	236
Clyde (Vic.)	1	F	765
Clyde (Vic.)	1	M	739
Clyde North	0	F	1672
Clyde North	0	M	1609
Clyde North	1	F	2296
Clyde North	1	M	2190
Clydebank	0	M	6
Clydebank	1	F	51
Clydebank	1	M	50
Clydesdale (Vic.)	1	F	27
Clydesdale (Vic.)	1	M	26
Coalville	1	F	21
Coalville	1	M	22
Cobains	0	M	4
Cobains	1	F	101
Cobains	1	M	117
Cobaw	0	F	4
Cobaw	0	M	3
Cobaw	1	F	36
Cobaw	1	M	30
Cobden	0	F	23
Cobden	0	M	21
Cobden	1	F	848
Cobden	1	M	845
Cobram	0	F	328
Cobram	0	M	365
Cobram	1	F	2457
Cobram	1	M	2376
Cobram East	0	F	14
Cobram East	0	M	3
Cobram East	1	F	105
Cobram East	1	M	110
Cobrico	1	F	42
Cobrico	1	M	29
Cobungra	1	F	19
Cobungra	1	M	25
Coburg	0	F	5027
Coburg	0	M	4691
Coburg	1	F	7861
Coburg	1	M	7386
Coburg North	0	F	1518
Coburg North	0	M	1397
Coburg North	1	F	2074
Coburg North	1	M	2083
Cochranes Creek	1	F	6
Cochranes Creek	1	M	3
Cockatoo (Vic.)	0	F	89
Cockatoo (Vic.)	0	M	72
Cockatoo (Vic.)	1	F	1865
Cockatoo (Vic.)	1	M	1912
Codrington (Vic.)	1	F	25
Codrington (Vic.)	1	M	23
Coghills Creek	1	F	30
Coghills Creek	1	M	41
Cohuna	0	F	20
Cohuna	0	M	20
Cohuna	1	F	1178
Cohuna	1	M	1064
Coimadai	0	F	8
Coimadai	0	M	16
Coimadai	1	F	176
Coimadai	1	M	184
Cokum	1	F	3
Cokum	1	M	3
Colac	0	F	192
Colac	0	M	273
Colac	1	F	4142
Colac	1	M	3803
Colac Colac	1	F	20
Colac Colac	1	M	20
Colac East	0	F	3
Colac East	0	M	3
Colac East	1	F	89
Colac East	1	M	111
Colac West	1	F	36
Colac West	1	M	42
Colbinabbin	0	M	4
Colbinabbin	1	F	139
Colbinabbin	1	M	155
Colbrook	1	F	10
Colbrook	1	M	13
Coldstream (Vic.)	0	F	54
Coldstream (Vic.)	0	M	44
Coldstream (Vic.)	1	F	969
Coldstream (Vic.)	1	M	1005
Coleraine	0	F	14
Coleraine	0	M	8
Coleraine	1	F	490
Coleraine	1	M	458
Colignan	0	F	25
Colignan	0	M	48
Colignan	1	F	100
Colignan	1	M	124
Collingwood (Vic.)	0	F	1223
Collingwood (Vic.)	0	M	1071
Collingwood (Vic.)	1	F	2517
Collingwood (Vic.)	1	M	2622
Combienbar	1	M	3
Concongella	1	F	62
Concongella	1	M	65
Condah	0	M	3
Condah	1	F	55
Condah	1	M	50
Congupna	0	F	9
Congupna	0	M	13
Congupna	1	F	260
Congupna	1	M	276
Connewarre	0	F	12
Connewarre	0	M	11
Connewarre	1	F	319
Connewarre	1	M	335
Connewirricoo	1	F	10
Connewirricoo	1	M	15
Coojar	1	F	21
Coojar	1	M	20
Coolaroo	0	F	906
Coolaroo	0	M	844
Coolaroo	1	F	617
Coolaroo	1	M	589
Cooma (Vic.)	1	F	44
Cooma (Vic.)	1	M	54
Coomboona	0	F	3
Coomboona	0	M	8
Coomboona	1	F	60
Coomboona	1	M	52
Coomoora	0	F	10
Coomoora	0	M	6
Coomoora	1	F	115
Coomoora	1	M	112
Coongulla	0	M	6
Coongulla	1	F	68
Coongulla	1	M	90
Coonooer Bridge	1	F	15
Coonooer Bridge	1	M	15
Coonooer West	1	F	4
Coonooer West	1	M	5
Cooriemungle	0	F	13
Cooriemungle	0	M	17
Cooriemungle	1	F	137
Cooriemungle	1	M	158
Cope Cope	1	F	19
Cope Cope	1	M	32
Cora Lynn	0	F	8
Cora Lynn	0	M	14
Cora Lynn	1	F	103
Cora Lynn	1	M	96
Corack	1	F	9
Corack	1	M	12
Corack East	1	F	11
Corack East	1	M	10
Coragulac	1	F	72
Coragulac	1	M	82
Coral Bank	0	M	3
Coral Bank	1	F	40
Coral Bank	1	M	36
Corindhap	1	F	59
Corindhap	1	M	62
Corinella (Vic.)	0	F	12
Corinella (Vic.)	0	M	12
Corinella (Vic.)	1	F	352
Corinella (Vic.)	1	M	352
Corio	0	F	1407
Corio	0	M	1420
Corio	1	F	5851
Corio	1	M	5562
Corndale (Vic.)	1	F	12
Corndale (Vic.)	1	M	16
Cornella	0	F	3
Cornella	0	M	5
Cornella	1	F	18
Cornella	1	M	11
Cornishtown	1	F	46
Cornishtown	1	M	38
Coronet Bay	0	F	10
Coronet Bay	0	M	25
Coronet Bay	1	F	348
Coronet Bay	1	M	345
Corop	1	F	52
Corop	1	M	74
Cororooke	0	F	3
Cororooke	1	F	145
Cororooke	1	M	150
Corringle	1	F	3
Corringle	1	M	10
Corryong	0	F	18
Corryong	0	M	19
Corryong	1	F	597
Corryong	1	M	585
Corunnun	1	F	53
Corunnun	1	M	52
Cosgrove (Vic.)	1	F	26
Cosgrove (Vic.)	1	M	26
Cosgrove South	1	F	25
Cosgrove South	1	M	29
Costerfield	0	M	3
Costerfield	1	F	25
Costerfield	1	M	35
Cotswold	1	F	3
Cotswold	1	M	11
Cottles Bridge	0	F	13
Cottles Bridge	0	M	6
Cottles Bridge	1	F	281
Cottles Bridge	1	M	275
Cowangie	1	F	13
