SSC_NAME16	AustCitizen	Sex	persons
Marcus Beach	1	M	338
Mareeba	0	F	907
Mareeba	0	M	859
Mareeba	1	F	4691
Mareeba	1	M	4622
Margate (Qld)	0	F	576
Margate (Qld)	0	M	491
Margate (Qld)	1	F	3218
Margate (Qld)	1	M	3127
Maria Creeks	0	F	13
Maria Creeks	0	M	9
Maria Creeks	1	F	44
Maria Creeks	1	M	58
Marian	0	F	171
Marian	0	M	236
Marian	1	F	1751
Marian	1	M	1749
Marlborough	0	F	11
Marlborough	0	M	10
Marlborough	1	F	60
Marlborough	1	M	70
Marmadua	0	F	0
Marmadua	0	M	-3
Marmadua	1	F	3
Marmadua	1	M	3
Marmor	0	F	14
Marmor	0	M	7
Marmor	1	F	90
Marmor	1	M	99
Marodian	0	F	0
Marodian	0	M	0
Marodian	1	F	0
Marodian	1	M	0
Maroochy River	0	F	87
Maroochy River	0	M	95
Maroochy River	1	F	657
Maroochy River	1	M	694
Maroochydore	0	F	1697
Maroochydore	0	M	1534
Maroochydore	1	F	7154
Maroochydore	1	M	6412
Maroon	0	F	12
Maroon	0	M	9
Maroon	1	F	53
Maroon	1	M	77
Maroondan	0	F	25
Maroondan	0	M	20
Maroondan	1	F	155
Maroondan	1	M	147
Marsden	0	F	2140
Marsden	0	M	2143
Marsden	1	F	5034
Marsden	1	M	4748
Marshlands	0	F	3
Marshlands	0	M	1
Marshlands	1	F	3
Marshlands	1	M	8
Martyville	0	F	0
Martyville	0	M	-1
Martyville	1	F	58
Martyville	1	M	58
Maryborough (Qld)	0	F	791
Maryborough (Qld)	0	M	706
Maryborough (Qld)	1	F	7213
Maryborough (Qld)	1	M	6702
Maryborough West	0	F	14
Maryborough West	0	M	26
Maryborough West	1	F	253
Maryborough West	1	M	237
Marys Creek	0	F	6
Marys Creek	0	M	5
Marys Creek	1	F	35
Marys Creek	1	M	36
Maryvale (Livingstone - Qld)	0	F	0
Maryvale (Livingstone - Qld)	0	M	0
Maryvale (Livingstone - Qld)	1	F	15
Maryvale (Livingstone - Qld)	1	M	12
Maryvale (Southern Downs - Qld)	0	F	26
Maryvale (Southern Downs - Qld)	0	M	20
Maryvale (Southern Downs - Qld)	1	F	122
Maryvale (Southern Downs - Qld)	1	M	131
Masig Island	0	F	-3
Masig Island	0	M	3
Masig Island	1	F	127
Masig Island	1	M	137
Massie	0	F	1
Massie	0	M	4
Massie	1	F	38
Massie	1	M	47
Maudsland	0	F	563
Maudsland	0	M	584
Maudsland	1	F	2247
Maudsland	1	M	2173
Maxwelton	0	F	-5
Maxwelton	0	M	0
Maxwelton	1	F	10
Maxwelton	1	M	11
May Downs	0	F	9
May Downs	0	M	-2
May Downs	1	F	38
May Downs	1	M	46
McCutcheon	0	F	0
McCutcheon	0	M	3
McCutcheon	1	F	15
McCutcheon	1	M	13
McDesme	0	F	13
McDesme	0	M	9
McDesme	1	F	119
McDesme	1	M	137
McDowall	0	F	375
McDowall	0	M	365
McDowall	1	F	3355
McDowall	1	M	3142
McEwens Beach	0	F	20
McEwens Beach	0	M	14
McEwens Beach	1	F	81
McEwens Beach	1	M	90
McIlwraith	0	F	15
McIlwraith	0	M	17
McIlwraith	1	F	72
McIlwraith	1	M	90
McIntosh Creek	0	F	8
McIntosh Creek	0	M	4
McIntosh Creek	1	F	56
McIntosh Creek	1	M	51
McKinlay	0	F	5
McKinlay	0	M	27
McKinlay	1	F	48
McKinlay	1	M	94
Meadowbrook	0	F	370
Meadowbrook	0	M	377
Meadowbrook	1	F	1197
Meadowbrook	1	M	1170
Meadowvale	0	F	33
Meadowvale	0	M	44
Meadowvale	1	F	193
Meadowvale	1	M	200
Meandarra	0	F	16
Meandarra	0	M	6
Meandarra	1	F	117
Meandarra	1	M	125
Meikleville Hill	0	F	44
Meikleville Hill	0	M	28
Meikleville Hill	1	F	205
Meikleville Hill	1	M	190
Melawondi	0	F	-4
Melawondi	0	M	1
Melawondi	1	F	16
Melawondi	1	M	17
Meldale	0	F	13
Meldale	0	M	9
Meldale	1	F	103
Meldale	1	M	97
Melrose (Qld)	0	F	0
Melrose (Qld)	0	M	0
Melrose (Qld)	1	F	0
Melrose (Qld)	1	M	0
Memerambi	0	F	11
Memerambi	0	M	12
Memerambi	1	F	115
Memerambi	1	M	132
Mena Creek	0	F	27
Mena Creek	0	M	25
Mena Creek	1	F	89
Mena Creek	1	M	101
Mentmore	0	F	0
Mentmore	0	M	0
Mentmore	1	F	0
Mentmore	1	M	0
Menzies (Qld)	0	F	111
Menzies (Qld)	0	M	148
Menzies (Qld)	1	F	348
Menzies (Qld)	1	M	376
Mer Island	0	F	6
Mer Island	0	M	12
Mer Island	1	F	214
Mer Island	1	M	215
Meridan Plains	0	F	273
Meridan Plains	0	M	267
Meridan Plains	1	F	1661
Meridan Plains	1	M	1470
Meringandan	0	F	12
Meringandan	0	M	11
Meringandan	1	F	233
Meringandan	1	M	231
Meringandan West	0	F	76
Meringandan West	0	M	71
Meringandan West	1	F	1035
Meringandan West	1	M	1031
Merlwood	0	F	4
Merlwood	0	M	8
Merlwood	1	F	37
Merlwood	1	M	38
Mermaid Beach	0	F	817
Mermaid Beach	0	M	730
Mermaid Beach	1	F	2583
Mermaid Beach	1	M	2397
Mermaid Waters	0	F	1186
Mermaid Waters	0	M	1083
Mermaid Waters	1	F	5020
Mermaid Waters	1	M	4757
Merrimac	0	F	967
Merrimac	0	M	841
Merrimac	1	F	2789
Merrimac	1	M	2480
Merritts Creek	0	F	-3
Merritts Creek	0	M	9
Merritts Creek	1	F	43
Merritts Creek	1	M	34
Merryburn	0	F	4
Merryburn	0	M	11
Merryburn	1	F	81
Merryburn	1	M	92
Merryvale	0	F	7
Merryvale	0	M	5
Merryvale	1	F	5
Merryvale	1	M	8
Mexico	0	F	5
Mexico	0	M	0
Mexico	1	F	12
Mexico	1	M	14
Mia Mia (Qld)	0	F	7
Mia Mia (Qld)	0	M	8
Mia Mia (Qld)	1	F	49
Mia Mia (Qld)	1	M	57
Miallo	0	F	28
Miallo	0	M	21
Miallo	1	F	155
Miallo	1	M	172
Miami	0	F	707
Miami	0	M	675
Miami	1	F	2832
Miami	1	M	2634
Miara	0	F	2
Miara	0	M	5
Miara	1	F	16
Miara	1	M	19
Mica Creek	0	F	12
Mica Creek	0	M	24
Mica Creek	1	F	78
Mica Creek	1	M	81
Middle Park (Qld)	0	F	260
Middle Park (Qld)	0	M	245
Middle Park (Qld)	1	F	1757
Middle Park (Qld)	1	M	1698
Middle Ridge	0	F	403
Middle Ridge	0	M	374
Middle Ridge	1	F	3297
Middle Ridge	1	M	3063
Middlebrook	0	F	-1
Middlebrook	0	M	0
Middlebrook	1	F	28
Middlebrook	1	M	28
Middlemount	0	F	133
Middlemount	0	M	252
Middlemount	1	F	681
Middlemount	1	M	779
Middleton (Qld)	0	F	4
Middleton (Qld)	0	M	0
Middleton (Qld)	1	F	3
Middleton (Qld)	1	M	6
Midge Point	0	F	30
Midge Point	0	M	36
Midge Point	1	F	183
Midge Point	1	M	210
Midgee (Qld)	0	F	1
Midgee (Qld)	0	M	1
Midgee (Qld)	1	F	20
Midgee (Qld)	1	M	22
Midgenoo	0	F	-3
Midgenoo	0	M	1
Midgenoo	1	F	21
Midgenoo	1	M	26
Midgeree Bar	0	F	4
Midgeree Bar	0	M	4
Midgeree Bar	1	F	19
Midgeree Bar	1	M	19
Mighell	0	F	26
Mighell	0	M	45
Mighell	1	F	150
Mighell	1	M	157
Milbong	0	F	6
Milbong	0	M	6
Milbong	1	F	73
Milbong	1	M	75
Miles	0	F	148
Miles	0	M	154
Miles	1	F	736
Miles	1	M	707
Miles End	0	F	25
Miles End	0	M	32
Miles End	1	F	95
Miles End	1	M	115
Milford	0	F	9
Milford	0	M	9
Milford	1	F	94
Milford	1	M	96
Millaa Millaa	0	F	29
Millaa Millaa	0	M	33
Millaa Millaa	1	F	234
Millaa Millaa	1	M	220
Millaroo	0	F	3
Millaroo	0	M	6
Millaroo	1	F	35
Millaroo	1	M	50
Millbank (Qld)	0	F	147
Millbank (Qld)	0	M	118
Millbank (Qld)	1	F	1195
Millbank (Qld)	1	M	1058
Millchester	0	F	30
Millchester	0	M	26
Millchester	1	F	239
Millchester	1	M	243
Millmerran	0	F	128
Millmerran	0	M	126
Millmerran	1	F	671
Millmerran	1	M	636
Millmerran Downs	0	F	11
Millmerran Downs	0	M	14
Millmerran Downs	1	F	30
Millmerran Downs	1	M	35
Millmerran Woods	0	F	9
Millmerran Woods	0	M	13
Millmerran Woods	1	F	27
Millmerran Woods	1	M	36
Millstream (Qld)	0	F	166
Millstream (Qld)	0	M	150
Millstream (Qld)	1	F	440
Millstream (Qld)	1	M	490
Millwood	0	F	2
Millwood	0	M	1
Millwood	1	F	9
Millwood	1	M	10
Milman	0	F	5
Milman	0	M	8
Milman	1	F	50
Milman	1	M	48
Milora	0	F	5
Milora	0	M	11
Milora	1	F	51
Milora	1	M	42
Milton (Qld)	0	F	320
Milton (Qld)	0	M	340
Milton (Qld)	1	F	789
Milton (Qld)	1	M	821
Mimosa (Qld)	0	F	-2
Mimosa (Qld)	0	M	5
Mimosa (Qld)	1	F	15
Mimosa (Qld)	1	M	10
Min Min	0	F	0
Min Min	0	M	0
Min Min	1	F	0
Min Min	1	M	0
Minbun	0	F	1
Minbun	0	M	2
Minbun	1	F	35
Minbun	1	M	36
Minden	0	F	57
Minden	0	M	53
Minden	1	F	544
Minden	1	M	557
Minerva	0	F	0
Minerva	0	M	0
Minerva	1	F	21
Minerva	1	M	25
Mingo	0	F	0
Mingo	0	M	0
Mingo	1	F	7
Mingo	1	M	6
Mingoola (Qld)	0	F	0
Mingoola (Qld)	0	M	0
Mingoola (Qld)	1	F	8
Mingoola (Qld)	1	M	6
Minnamoolka	0	F	0
Minnamoolka	0	M	6
Minnamoolka	1	F	19
Minnamoolka	1	M	12
Minnie Downs	0	F	0
Minnie Downs	0	M	0
Minnie Downs	1	F	7
Minnie Downs	1	M	8
Minyama	0	F	163
Minyama	0	M	139
Minyama	1	F	1148
Minyama	1	M	1092
Mirani	0	F	85
Mirani	0	M	113
Mirani	1	F	688
Mirani	1	M	654
Miriam Vale	0	F	27
Miriam Vale	0	M	26
Miriam Vale	1	F	221
Miriam Vale	1	M	234
Mirriwinni	0	F	20
Mirriwinni	0	M	30
Mirriwinni	1	F	190
Mirriwinni	1	M	214
Missen Flat	0	F	0
Missen Flat	0	M	6
Missen Flat	1	F	9
Missen Flat	1	M	6
Mission Beach	0	F	50
Mission Beach	0	M	64
Mission Beach	1	F	323
Mission Beach	1	M	371
Mission River	0	F	2
Mission River	0	M	16
Mission River	1	F	468
Mission River	1	M	500
Mistake Creek	0	F	3
Mistake Creek	0	M	2
Mistake Creek	1	F	14
Mistake Creek	1	M	11
Mitchell (Qld)	0	F	41
Mitchell (Qld)	0	M	46
Mitchell (Qld)	1	F	463
Mitchell (Qld)	1	M	482
Mitchelton	0	F	509
Mitchelton	0	M	476
Mitchelton	1	F	3967
Mitchelton	1	M	3609
Miva	0	F	0
Miva	0	M	2
Miva	1	F	23
Miva	1	M	29
Moa Island	0	F	4
Moa Island	0	M	5
Moa Island	1	F	219
Moa Island	1	M	216
Moffat Beach	0	F	160
Moffat Beach	0	M	152
Moffat Beach	1	F	1147
Moffat Beach	1	M	1093
Moffatdale	0	F	10
Moffatdale	0	M	11
Moffatdale	1	F	74
Moffatdale	1	M	85
Moggill	0	F	404
Moggill	0	M	368
Moggill	1	F	1986
Moggill	1	M	1882
Molangul	0	F	6
Molangul	0	M	0
Molangul	1	F	3
Molangul	1	M	5
Molendinar	0	F	706
Molendinar	0	M	701
Molendinar	1	F	2488
Molendinar	1	M	2479
Mon Repos	0	F	-3
Mon Repos	0	M	-1
Mon Repos	1	F	11
Mon Repos	1	M	17
Mona Mona	0	F	0
Mona Mona	0	M	3
Mona Mona	1	F	11
Mona Mona	1	M	17
Mona Park	0	F	2
Mona Park	0	M	11
Mona Park	1	F	40
Mona Park	1	M	51
Monal	0	F	3
Monal	0	M	1
Monal	1	F	12
Monal	1	M	13
Monduran	0	F	11
Monduran	0	M	11
Monduran	1	F	34
Monduran	1	M	37
Mondure	0	F	8
Mondure	0	M	5
Mondure	1	F	46
Mondure	1	M	42
Monkland	0	F	71
Monkland	0	M	56
Monkland	1	F	525
Monkland	1	M	473
Monogorilby	0	F	3
Monogorilby	0	M	-2
Monogorilby	1	F	19
Monogorilby	1	M	27
Mons	0	F	70
Mons	0	M	75
Mons	1	F	409
Mons	1	M	391
Monsildale	0	F	1
Monsildale	0	M	9
Monsildale	1	F	9
Monsildale	1	M	4
Monto	0	F	84
Monto	0	M	86
Monto	1	F	523
Monto	1	M	496
Montrose (Southern Downs - Qld)	0	F	0
Montrose (Southern Downs - Qld)	0	M	0
Montrose (Southern Downs - Qld)	1	F	0
Montrose (Southern Downs - Qld)	1	M	0
Montrose (Western Downs - Qld)	0	F	6
Montrose (Western Downs - Qld)	0	M	4
Montrose (Western Downs - Qld)	1	F	27
Montrose (Western Downs - Qld)	1	M	26
Montville	0	F	56
Montville	0	M	52
Montville	1	F	444
Montville	1	M	417
Moodlu	0	F	17
Moodlu	0	M	28
Moodlu	1	F	145
Moodlu	1	M	128
Mooga	0	F	2
Mooga	0	M	6
Mooga	1	F	4
Mooga	1	M	10
Moogerah	0	F	15
Moogerah	0	M	19
Moogerah	1	F	105
Moogerah	1	M	91
Moola	0	F	5
Moola	0	M	8
Moola	1	F	48
Moola	1	M	55
Moolboolaman	0	F	34
Moolboolaman	0	M	37
Moolboolaman	1	F	174
Moolboolaman	1	M	197
Mooloo	0	F	0
Mooloo	0	M	8
Mooloo	1	F	67
Mooloo	1	M	67
Mooloolaba	0	F	881
Mooloolaba	0	M	802
Mooloolaba	1	F	3111
Mooloolaba	1	M	2938
Mooloolah Valley	0	F	171
Mooloolah Valley	0	M	195
Mooloolah Valley	1	F	1527
Mooloolah Valley	1	M	1430
Moombra	0	F	0
Moombra	0	M	0
Moombra	1	F	7
Moombra	1	M	3
Moombria	0	F	0
Moombria	0	M	0
Moombria	1	F	0
Moombria	1	M	0
Moomin	0	F	8
Moomin	0	M	8
Moomin	1	F	66
Moomin	1	M	52
Moondooner	0	F	4
Moondooner	0	M	-1
Moondooner	1	F	31
Moondooner	1	M	24
Moonford	0	F	7
Moonford	0	M	12
Moonford	1	F	67
Moonford	1	M	71
Moongan	0	F	8
Moongan	0	M	11
Moongan	1	F	47
Moongan	1	M	54
Moonie	0	F	13
Moonie	0	M	18
Moonie	1	F	69
Moonie	1	M	89
Moorang	0	F	1
Moorang	0	M	2
Moorang	1	F	25
Moorang	1	M	24
Moore	0	F	18
Moore	0	M	23
Moore	1	F	135
Moore	1	M	121
Moore Park Beach	0	F	247
Moore Park Beach	0	M	193
Moore Park Beach	1	F	1085
Moore Park Beach	1	M	1117
Moores Pocket	0	F	47
Moores Pocket	0	M	50
Moores Pocket	1	F	338
Moores Pocket	1	M	307
Moorina (Qld)	0	F	22
Moorina (Qld)	0	M	21
Moorina (Qld)	1	F	182
Moorina (Qld)	1	M	188
Moorland (Qld)	0	F	24
Moorland (Qld)	0	M	21
Moorland (Qld)	1	F	112
Moorland (Qld)	1	M	116
Mooroobool	0	F	757
Mooroobool	0	M	640
Mooroobool	1	F	3037
Mooroobool	1	M	2785
Moorooka	0	F	898
Moorooka	0	M	979
Moorooka	1	F	4276
Moorooka	1	M	4209
Moraby	0	F	2
Moraby	0	M	3
Moraby	1	F	19
Moraby	1	M	19
Moranbah	0	F	793
Moranbah	0	M	931
Moranbah	1	F	3288
Moranbah	1	M	3719
Morayfield	0	F	1666
Morayfield	0	M	1520
Morayfield	1	F	9361
Morayfield	1	M	8845
Moregatta	0	F	0
Moregatta	0	M	0
Moregatta	1	F	0
Moregatta	1	M	3
Morella	0	F	0
Morella	0	M	0
Morella	1	F	16
Morella	1	M	20
Moresby (Qld)	0	F	8
Moresby (Qld)	0	M	7
Moresby (Qld)	1	F	57
Moresby (Qld)	1	M	75
Moreton Bay	0	F	0
Moreton Bay	0	M	0
Moreton Bay	1	F	0
Moreton Bay	1	M	0
Moreton Island	0	F	66
Moreton Island	0	M	77
Moreton Island	1	F	42
Moreton Island	1	M	62
Morgan Park	0	F	0
Morgan Park	0	M	0
Morgan Park	1	F	38
Morgan Park	1	M	45
Morganville	0	F	7
Morganville	0	M	5
Morganville	1	F	49
Morganville	1	M	54
Morinish	0	F	3
Morinish	0	M	0
Morinish	1	F	39
Morinish	1	M	47
Morinish South	0	F	0
Morinish South	0	M	0
Morinish South	1	F	0
Morinish South	1	M	3
Morningside	0	F	1058
Morningside	0	M	1062
Morningside	1	F	4358
Morningside	1	M	4003
Mornington (Qld)	0	F	216
Mornington (Qld)	0	M	257
Mornington (Qld)	1	F	641
Mornington (Qld)	1	M	648
Morton Vale	0	F	21
Morton Vale	0	M	12
Morton Vale	1	F	49
Morton Vale	1	M	57
Morven (Qld)	0	F	4
Morven (Qld)	0	M	4
Morven (Qld)	1	F	97
Morven (Qld)	1	M	94
Morwincha	0	F	5
Morwincha	0	M	7
Morwincha	1	F	10
Morwincha	1	M	9
Mosman Park (Qld)	0	F	33
Mosman Park (Qld)	0	M	24
Mosman Park (Qld)	1	F	170
Mosman Park (Qld)	1	M	153
Mosquito Creek	0	F	0
Mosquito Creek	0	M	4
Mosquito Creek	1	F	7
Mosquito Creek	1	M	6
Mossman	0	F	196
Mossman	0	M	175
Mossman	1	F	796
Mossman	1	M	776
Mossman Gorge	0	F	28
Mossman Gorge	0	M	20
Mossman Gorge	1	F	106
Mossman Gorge	1	M	95
Mothar Mountain	0	F	24
Mothar Mountain	0	M	27
Mothar Mountain	1	F	244
Mothar Mountain	1	M	239
Motley	0	F	0
Motley	0	M	3
Motley	1	F	3
Motley	1	M	3
Mount Abundance	0	F	7
Mount Abundance	0	M	4
Mount Abundance	1	F	79
Mount Abundance	1	M	97
Mount Alford	0	F	5
Mount Alford	0	M	6
Mount Alford	1	F	134
Mount Alford	1	M	120
Mount Alma	0	F	3
Mount Alma	0	M	8
Mount Alma	1	F	17
Mount Alma	1	M	22
Mount Archer (Rockhampton - Qld)	0	F	7
Mount Archer (Rockhampton - Qld)	0	M	9
Mount Archer (Rockhampton - Qld)	1	F	33
Mount Archer (Rockhampton - Qld)	1	M	32
Mount Archer (Somerset - Qld)	0	F	23
Mount Archer (Somerset - Qld)	0	M	21
Mount Archer (Somerset - Qld)	1	F	132
Mount Archer (Somerset - Qld)	1	M	127
Mount Barney	0	F	2
Mount Barney	0	M	0
Mount Barney	1	F	8
Mount Barney	1	M	10
Mount Beppo	0	F	3
Mount Beppo	0	M	13
Mount Beppo	1	F	101
Mount Beppo	1	M	101
Mount Berryman	0	F	2
Mount Berryman	0	M	5
Mount Berryman	1	F	43
Mount Berryman	1	M	59
Mount Bindango	0	F	0
Mount Bindango	0	M	0
Mount Bindango	1	F	17
Mount Bindango	1	M	19
Mount Binga	0	F	-2
Mount Binga	0	M	6
Mount Binga	1	F	30
Mount Binga	1	M	33
Mount Britton	0	F	3
Mount Britton	0	M	7
Mount Britton	1	F	0
Mount Britton	1	M	3
Mount Byron	0	F	1
Mount Byron	0	M	0
Mount Byron	1	F	5
Mount Byron	1	M	9
Mount Carbine	0	F	12
Mount Carbine	0	M	9
Mount Carbine	1	F	30
Mount Carbine	1	M	54
Mount Chalmers	0	F	22
Mount Chalmers	0	M	20
Mount Chalmers	1	F	93
Mount Chalmers	1	M	104
Mount Charlton	0	F	15
Mount Charlton	0	M	8
Mount Charlton	1	F	54
Mount Charlton	1	M	70
Mount Colliery	0	F	7
Mount Colliery	0	M	6
Mount Colliery	1	F	50
Mount Colliery	1	M	50
Mount Coolon	0	F	7
Mount Coolon	0	M	4
Mount Coolon	1	F	25
Mount Coolon	1	M	26
Mount Coolum	0	F	291
Mount Coolum	0	M	263
Mount Coolum	1	F	1949
Mount Coolum	1	M	1756
Mount Coot-tha	0	F	0
Mount Coot-tha	0	M	0
Mount Coot-tha	1	F	0
Mount Coot-tha	1	M	0
Mount Cotton	0	F	361
Mount Cotton	0	M	408
Mount Cotton	1	F	3040
Mount Cotton	1	M	3023
Mount Crosby	0	F	103
Mount Crosby	0	M	103
Mount Crosby	1	F	825
Mount Crosby	1	M	802
Mount Darry	0	F	0
Mount Darry	0	M	0
Mount Darry	1	F	21
Mount Darry	1	M	14
Mount Debateable	0	F	2
Mount Debateable	0	M	1
Mount Debateable	1	F	21
Mount Debateable	1	M	29
Mount Delaney	0	F	7
Mount Delaney	0	M	6
Mount Delaney	1	F	35
Mount Delaney	1	M	34
Mount Edwards	0	F	10
Mount Edwards	0	M	3
Mount Edwards	1	F	24
Mount Edwards	1	M	27
Mount Elliot (Qld)	0	F	3
Mount Elliot (Qld)	0	M	5
Mount Elliot (Qld)	1	F	0
Mount Elliot (Qld)	1	M	0
Mount Emlyn	0	F	1
Mount Emlyn	0	M	0
Mount Emlyn	1	F	7
Mount Emlyn	1	M	7
Mount Enniskillen	0	F	0
Mount Enniskillen	0	M	0
Mount Enniskillen	1	F	9
Mount Enniskillen	1	M	9
Mount Forbes	0	F	30
Mount Forbes	0	M	27
Mount Forbes	1	F	104
Mount Forbes	1	M	107
Mount Fox	0	F	10
Mount Fox	0	M	2
Mount Fox	1	F	35
Mount Fox	1	M	36
Mount French	0	F	8
Mount French	0	M	3
Mount French	1	F	36
Mount French	1	M	41
Mount Gardiner	0	F	11
Mount Gardiner	0	M	15
Mount Gardiner	1	F	3
Mount Gardiner	1	M	4
Mount Garnet	0	F	20
Mount Garnet	0	M	20
Mount Garnet	1	F	183
Mount Garnet	1	M	203
Mount Gipps	0	F	0
Mount Gipps	0	M	0
Mount Gipps	1	F	7
Mount Gipps	1	M	3
Mount Glorious	0	F	22
Mount Glorious	0	M	15
Mount Glorious	1	F	118
Mount Glorious	1	M	133
Mount Gravatt	0	F	296
Mount Gravatt	0	M	284
Mount Gravatt	1	F	1427
Mount Gravatt	1	M	1361
Mount Gravatt East	0	F	1148
Mount Gravatt East	0	M	1059
Mount Gravatt East	1	F	5007
Mount Gravatt East	1	M	4622
Mount Hallen	0	F	39
Mount Hallen	0	M	39
Mount Hallen	1	F	193
Mount Hallen	1	M	188
Mount Howe	0	F	0
Mount Howe	0	M	0
Mount Howe	1	F	0
Mount Howe	1	M	3
Mount Hutton (Qld)	0	F	1
Mount Hutton (Qld)	0	M	5
Mount Hutton (Qld)	1	F	15
Mount Hutton (Qld)	1	M	13
Mount Irving	0	F	0
Mount Irving	0	M	0
Mount Irving	1	F	10
Mount Irving	1	M	7
Mount Isa	0	F	7
Mount Isa	0	M	6
Mount Isa	1	F	42
Mount Isa	1	M	62
Mount Isa City	0	F	14
Mount Isa City	0	M	24
Mount Isa City	1	F	38
Mount Isa City	1	M	25
Mount Jukes	0	F	24
Mount Jukes	0	M	33
Mount Jukes	1	F	158
Mount Jukes	1	M	180
Mount Julian	0	F	27
Mount Julian	0	M	31
Mount Julian	1	F	206
Mount Julian	1	M	220
Mount Kelly	0	F	7
Mount Kelly	0	M	7
Mount Kelly	1	F	126
Mount Kelly	1	M	139
Mount Kilcoy	0	F	14
Mount Kilcoy	0	M	15
Mount Kilcoy	1	F	110
Mount Kilcoy	1	M	123
Mount Kynoch	0	F	17
Mount Kynoch	0	M	22
Mount Kynoch	1	F	114
Mount Kynoch	1	M	87
Mount Larcom	0	F	27
Mount Larcom	0	M	11
Mount Larcom	1	F	150
Mount Larcom	1	M	175
Mount Lawless	0	F	0
Mount Lawless	0	M	0
Mount Lawless	1	F	8
Mount Lawless	1	M	3
Mount Lindesay (Qld)	0	F	0
Mount Lindesay (Qld)	0	M	0
Mount Lindesay (Qld)	1	F	3
Mount Lindesay (Qld)	1	M	0
Mount Lofty	0	F	216
Mount Lofty	0	M	190
Mount Lofty	1	F	1762
Mount Lofty	1	M	1608
Mount Louisa	0	F	466
Mount Louisa	0	M	484
Mount Louisa	1	F	3930
Mount Louisa	1	M	3951
Mount Low	0	F	246
Mount Low	0	M	258
Mount Low	1	F	2059
Mount Low	1	M	2091
Mount Luke	0	F	1
Mount Luke	0	M	2
Mount Luke	1	F	16
Mount Luke	1	M	15
Mount Macarthur	0	F	0
Mount Macarthur	0	M	0
Mount Macarthur	1	F	5
Mount Macarthur	1	M	8
Mount Mackay	0	F	0
Mount Mackay	0	M	0
Mount Mackay	1	F	0
Mount Mackay	1	M	0
Mount Maria	0	F	13
Mount Maria	0	M	9
Mount Maria	1	F	76
Mount Maria	1	M	97
Mount Marlow	0	F	7
Mount Marlow	0	M	8
Mount Marlow	1	F	57
Mount Marlow	1	M	63
Mount Marrow	0	F	17
Mount Marrow	0	M	16
Mount Marrow	1	F	81
Mount Marrow	1	M	82
Mount Marshall	0	F	0
Mount Marshall	0	M	5
Mount Marshall	1	F	111
Mount Marshall	1	M	121
Mount Martin	0	F	6
Mount Martin	0	M	17
Mount Martin	1	F	82
Mount Martin	1	M	82
Mount Mceuen	0	F	-2
Mount Mceuen	0	M	2
Mount Mceuen	1	F	19
Mount Mceuen	1	M	14
Mount Mee	0	F	39
Mount Mee	0	M	35
Mount Mee	1	F	202
Mount Mee	1	M	207
Mount Mellum	0	F	30
Mount Mellum	0	M	25
Mount Mellum	1	F	186
Mount Mellum	1	M	204
Mount Moffatt	0	F	0
Mount Moffatt	0	M	0
Mount Moffatt	1	F	0
Mount Moffatt	1	M	0
Mount Molar	0	F	2
Mount Molar	0	M	6
Mount Molar	1	F	50
Mount Molar	1	M	63
Mount Molloy	0	F	17
Mount Molloy	0	M	31
Mount Molloy	1	F	97
Mount Molloy	1	M	104
Mount Morgan	0	F	97
Mount Morgan	0	M	111
Mount Morgan	1	F	870
Mount Morgan	1	M	881
Mount Moriah	0	F	5
Mount Moriah	0	M	-1
Mount Moriah	1	F	3
Mount Moriah	1	M	4
Mount Mort	0	F	11
Mount Mort	0	M	6
Mount Mort	1	F	33
Mount Mort	1	M	39
Mount Mulgrave	0	F	0
Mount Mulgrave	0	M	0
Mount Mulgrave	1	F	0
Mount Mulgrave	1	M	0
Mount Mulligan	0	F	0
Mount Mulligan	0	M	0
Mount Mulligan	1	F	0
Mount Mulligan	1	M	0
Mount Murchison	0	F	3
Mount Murchison	0	M	0
Mount Murchison	1	F	71
Mount Murchison	1	M	74
Mount Nathan	0	F	82
Mount Nathan	0	M	72
Mount Nathan	1	F	522
Mount Nathan	1	M	540
Mount Nebo	0	F	32
Mount Nebo	0	M	36
Mount Nebo	1	F	181
Mount Nebo	1	M	178
Mount Ommaney	0	F	150
Mount Ommaney	0	M	155
Mount Ommaney	1	F	1121
Mount Ommaney	1	M	932
Mount Ossa	0	F	21
Mount Ossa	0	M	17
Mount Ossa	1	F	90
Mount Ossa	1	M	94
Mount Pelion	0	F	4
Mount Pelion	0	M	18
Mount Pelion	1	F	51
Mount Pelion	1	M	48
Mount Perry	0	F	40
Mount Perry	0	M	71
Mount Perry	1	F	216
Mount Perry	1	M	208
Mount Peter	0	F	6
Mount Peter	0	M	0
Mount Peter	1	F	44
Mount Peter	1	M	39
Mount Pleasant (Mackay - Qld)	0	F	259
Mount Pleasant (Mackay - Qld)	0	M	290
Mount Pleasant (Mackay - Qld)	1	F	2067
Mount Pleasant (Mackay - Qld)	1	M	1835
Mount Pleasant (Moreton Bay - Qld)	0	F	36
Mount Pleasant (Moreton Bay - Qld)	0	M	21
Mount Pleasant (Moreton Bay - Qld)	1	F	137
Mount Pleasant (Moreton Bay - Qld)	1	M	143
Mount Pluto	0	F	0
Mount Pluto	0	M	0
Mount Pluto	1	F	3
Mount Pluto	1	M	3
Mount Rascal	0	F	47
Mount Rascal	0	M	38
Mount Rascal	1	F	197
Mount Rascal	1	M	180
Mount Rooper	0	F	0
