SSC_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Murray Bridge	0	4	14
Murray Bridge	0	5	5
Murray Bridge	0	6	13
Murray Bridge	1	2	1833
Murray Bridge	1	3	763
Murray Bridge	1	4	595
Murray Bridge	1	5	266
Murray Bridge	1	6	161
Murray Bridge East	0	1	83
Murray Bridge East	0	2	3
Murray Bridge East	1	2	171
Murray Bridge East	1	3	57
Murray Bridge East	1	4	67
Murray Bridge East	1	5	17
Murray Bridge East	1	6	7
Murray Bridge North	0	1	9
Murray Bridge North	1	2	21
Murray Bridge North	1	3	12
Murray Bridge North	1	4	4
Murray Bridge North	1	5	5
Murray Bridge South	0	1	18
Murray Bridge South	1	2	19
Murray Bridge South	1	3	10
Murray Bridge South	1	4	15
Murray Bridge South	1	5	10
Murray Bridge South	1	6	3
Murray Town	0	1	5
Murray Town	1	2	13
Murray Town	1	3	3
Murray Town	1	4	4
Murtho	0	1	12
Murtho	1	2	23
Murtho	1	3	10
Murtho	1	4	9
Murtho	1	6	3
Muston	1	2	7
Mylor	0	1	59
Mylor	0	2	7
Mylor	0	3	3
Mylor	1	2	112
Mylor	1	3	76
Mylor	1	4	73
Mylor	1	5	31
Mylor	1	6	9
Mypolonga	0	1	33
Mypolonga	1	2	71
Mypolonga	1	3	28
Mypolonga	1	4	20
Mypolonga	1	5	6
Mypolonga	1	6	7
Myponga	0	1	75
Myponga	0	2	5
Myponga	1	2	74
Myponga	1	3	32
Myponga	1	4	56
Myponga	1	5	12
Myponga	1	6	9
Myponga Beach	0	1	4
Myponga Beach	1	2	10
Myrtle Bank (SA)	0	1	370
Myrtle Bank (SA)	0	2	22
Myrtle Bank (SA)	0	3	5
Myrtle Bank (SA)	0	5	3
Myrtle Bank (SA)	1	2	320
Myrtle Bank (SA)	1	3	122
Myrtle Bank (SA)	1	4	152
Myrtle Bank (SA)	1	5	69
Myrtle Bank (SA)	1	6	9
Nailsworth	0	1	239
Nailsworth	0	2	19
Nailsworth	0	3	6
Nailsworth	0	4	4
Nailsworth	1	2	192
Nailsworth	1	3	130
Nailsworth	1	4	162
Nailsworth	1	5	44
Nailsworth	1	6	12
Nain	1	2	10
Nain	1	3	3
Nairne	0	1	375
Nairne	0	2	31
Nairne	0	3	3
Nairne	1	2	576
Nairne	1	3	340
Nairne	1	4	326
Nairne	1	5	129
Nairne	1	6	34
Nalyappa	0	1	3
Nalyappa	1	2	4
Nalyappa	1	3	3
Nangkita	0	1	19
Nangkita	1	2	28
Nangkita	1	3	10
Nangkita	1	4	17
Nangwarry	0	1	69
Nangwarry	0	2	3
Nangwarry	1	2	76
Nangwarry	1	3	15
Nangwarry	1	4	16
Nangwarry	1	5	22
Nangwarry	1	6	10
Nantawarra	1	2	5
Nantawarra	1	3	5
Nantawarra	1	4	9
Nantawarra	1	5	3
Napperby	0	1	59
Napperby	1	2	78
Napperby	1	3	46
Napperby	1	4	33
Napperby	1	5	19
Napperby	1	6	3
Naracoorte	0	1	648
Naracoorte	0	2	54
Naracoorte	0	3	20
Naracoorte	0	4	8
Naracoorte	0	5	7
Naracoorte	0	6	11
Naracoorte	1	2	791
Naracoorte	1	3	275
Naracoorte	1	4	295
Naracoorte	1	5	121
Naracoorte	1	6	45
Narridy	0	1	3
Narridy	1	2	7
Narridy	1	3	3
Narridy	1	5	3
Narrung (SA)	0	1	14
Narrung (SA)	0	2	3
Narrung (SA)	1	2	21
Narrung (SA)	1	3	7
Narrung (SA)	1	4	9
Narrung (SA)	1	5	9
Narrung (SA)	1	6	4
Naturi	0	1	3
Naturi	1	3	7
Neales Flat	0	1	6
Neales Flat	1	2	10
Neales Flat	1	3	3
Neales Flat	1	5	5
Nectar Brook	1	2	3
Nelshaby	0	1	11
Nelshaby	1	2	25
Nelshaby	1	3	12
Nelshaby	1	4	10
Nelshaby	1	6	4
Nene Valley	0	1	8
Nene Valley	1	2	15
Nene Valley	1	3	3
Nene Valley	1	4	8
Nepabunna	0	1	5
Nepabunna	1	2	8
Nepabunna	1	3	4
Nepabunna	1	4	3
Nepabunna	1	5	3
Nepean Bay	0	1	23
Nepean Bay	1	2	16
Nepean Bay	1	3	4
Nepean Bay	1	5	7
Netherby (SA)	0	1	103
Netherby (SA)	0	2	3
Netherby (SA)	1	2	169
Netherby (SA)	1	3	70
Netherby (SA)	1	4	85
Netherby (SA)	1	5	56
Netherby (SA)	1	6	15
Netherton	1	2	12
Netherton	1	3	3
Netley	0	1	195
Netley	0	2	18
Netley	0	3	7
Netley	0	4	4
Netley	1	2	261
Netley	1	3	103
Netley	1	4	98
Netley	1	5	35
Netley	1	6	11
New Port	0	1	167
New Port	0	2	14
New Port	0	3	3
New Port	1	2	100
New Port	1	3	29
New Port	1	4	18
New Port	1	5	9
New Residence	0	1	9
New Residence	0	2	3
New Residence	1	2	11
New Residence	1	3	3
New Residence	1	4	5
New Residence	1	5	3
New Town (SA)	0	1	109
New Town (SA)	0	2	8
New Town (SA)	1	2	172
New Town (SA)	1	3	53
New Town (SA)	1	4	62
New Town (SA)	1	5	36
New Town (SA)	1	6	12
Newland	0	1	6
Newland	1	2	6
Newland	1	4	3
Newton	0	1	453
Newton	0	2	29
Newton	0	3	3
Newton	1	2	562
Newton	1	3	330
Newton	1	4	315
Newton	1	5	104
Newton	1	6	34
Ngapala	0	1	8
Ngapala	1	2	9
Ngapala	1	4	9
Nildottie	0	1	24
Nildottie	1	2	38
Nildottie	1	3	5
Nildottie	1	4	6
Nildottie	1	5	3
Ninnes	0	1	4
Ninnes	1	2	4
Ninnes	1	3	6
Ninnes	1	4	4
Noarlunga Centre	0	1	31
Noarlunga Centre	0	2	3
Noarlunga Centre	1	2	35
Noarlunga Centre	1	3	9
Noarlunga Centre	1	4	4
Noarlunga Downs	0	1	428
Noarlunga Downs	0	2	37
Noarlunga Downs	1	2	495
Noarlunga Downs	1	3	234
Noarlunga Downs	1	4	205
Noarlunga Downs	1	5	70
Noarlunga Downs	1	6	35
Nora Creina	0	1	11
Nora Creina	1	2	6
Normanville (SA)	0	1	215
Normanville (SA)	0	2	14
Normanville (SA)	1	2	322
Normanville (SA)	1	3	60
Normanville (SA)	1	4	48
Normanville (SA)	1	5	22
Normanville (SA)	1	6	9
North Adelaide	0	1	1042
North Adelaide	0	2	146
North Adelaide	0	3	53
North Adelaide	0	4	35
North Adelaide	0	5	5
North Adelaide	0	6	4
North Adelaide	1	2	903
North Adelaide	1	3	245
North Adelaide	1	4	151
North Adelaide	1	5	52
North Adelaide	1	6	14
North Beach (SA)	0	1	57
North Beach (SA)	0	2	5
North Beach (SA)	1	2	108
North Beach (SA)	1	3	28
North Beach (SA)	1	4	12
North Beach (SA)	1	5	3
North Booborowie	0	1	3
North Booborowie	1	2	3
North Brighton	0	1	191
North Brighton	0	2	16
North Brighton	0	3	3
North Brighton	0	4	3
North Brighton	1	2	248
North Brighton	1	3	90
North Brighton	1	4	152
North Brighton	1	5	47
North Brighton	1	6	14
North Haven (SA)	0	1	539
North Haven (SA)	0	2	39
North Haven (SA)	0	3	4
North Haven (SA)	1	2	837
North Haven (SA)	1	3	365
North Haven (SA)	1	4	323
North Haven (SA)	1	5	91
North Haven (SA)	1	6	25
North Moonta	0	1	62
North Moonta	0	2	3
North Moonta	1	2	96
North Moonta	1	3	23
North Moonta	1	4	8
North Moonta	1	5	4
North Moonta	1	6	3
North Plympton	0	1	459
North Plympton	0	2	37
North Plympton	0	3	23
North Plympton	0	4	9
North Plympton	0	6	5
North Plympton	1	2	336
North Plympton	1	3	174
North Plympton	1	4	126
North Plympton	1	5	54
North Plympton	1	6	27
North Shields	0	1	43
North Shields	0	2	3
North Shields	1	2	60
North Shields	1	3	18
North Shields	1	4	14
North Shields	1	5	3
North Shields	1	6	3
North West Bend	0	1	3
Northern Heights	0	1	20
Northern Heights	0	2	4
Northern Heights	1	2	46
Northern Heights	1	3	23
Northern Heights	1	4	4
Northern Heights	1	5	6
Northfield	0	1	437
Northfield	0	2	39
Northfield	0	3	10
Northfield	0	4	3
Northfield	0	5	3
Northfield	1	2	392
Northfield	1	3	254
Northfield	1	4	191
Northfield	1	5	67
Northfield	1	6	57
Northgate (SA)	0	1	432
Northgate (SA)	0	2	76
Northgate (SA)	0	3	11
Northgate (SA)	0	4	14
Northgate (SA)	1	2	688
Northgate (SA)	1	3	421
Northgate (SA)	1	4	394
Northgate (SA)	1	5	136
Northgate (SA)	1	6	45
Norton Summit	0	1	26
Norton Summit	0	2	5
Norton Summit	1	2	59
Norton Summit	1	3	29
Norton Summit	1	4	33
Norton Summit	1	5	15
Norton Summit	1	6	5
Norwood (SA)	0	1	1003
Norwood (SA)	0	2	155
Norwood (SA)	0	3	83
Norwood (SA)	0	4	14
Norwood (SA)	1	2	822
Norwood (SA)	1	3	330
Norwood (SA)	1	4	214
Norwood (SA)	1	5	50
Norwood (SA)	1	6	19
Novar Gardens	0	1	268
Novar Gardens	0	2	11
Novar Gardens	0	3	9
Novar Gardens	1	2	335
Novar Gardens	1	3	144
Novar Gardens	1	4	144
Novar Gardens	1	5	36
Novar Gardens	1	6	20
Nullarbor	0	1	3
Nunjikompita	0	1	4
Nunjikompita	1	2	3
Nunjikompita	1	3	3
Nuriootpa	0	1	763
Nuriootpa	0	2	41
Nuriootpa	0	3	6
Nuriootpa	1	2	912
Nuriootpa	1	3	309
Nuriootpa	1	4	329
Nuriootpa	1	5	134
Nuriootpa	1	6	42
Nurom	0	1	3
Nurom	1	2	4
Nurom	1	3	3
Nurragi	0	1	3
Nurragi	1	5	3
O'Halloran Hill	0	1	255
O'Halloran Hill	0	2	25
O'Halloran Hill	0	3	3
O'Halloran Hill	1	2	369
O'Halloran Hill	1	3	167
O'Halloran Hill	1	4	184
O'Halloran Hill	1	5	36
O'Halloran Hill	1	6	15
O'Sullivan Beach	0	1	259
O'Sullivan Beach	0	2	32
O'Sullivan Beach	1	2	275
O'Sullivan Beach	1	3	122
O'Sullivan Beach	1	4	70
O'Sullivan Beach	1	5	34
O'Sullivan Beach	1	6	9
Oakbank	0	1	57
Oakbank	0	2	5
Oakbank	1	2	127
Oakbank	1	3	50
Oakbank	1	4	38
Oakbank	1	5	20
Oakbank	1	6	5
Oakden	0	1	397
Oakden	0	2	27
Oakden	0	3	6
Oakden	0	4	3
Oakden	1	2	433
Oakden	1	3	191
Oakden	1	4	218
Oakden	1	5	64
Oakden	1	6	31
Oaklands Park	0	1	665
Oaklands Park	0	2	74
Oaklands Park	0	3	26
Oaklands Park	0	4	8
Oaklands Park	1	2	474
Oaklands Park	1	3	217
Oaklands Park	1	4	147
Oaklands Park	1	5	35
Oaklands Park	1	6	12
Ob Flat	0	1	28
Ob Flat	0	2	3
Ob Flat	1	2	55
Ob Flat	1	3	19
Ob Flat	1	4	27
Ob Flat	1	5	8
Ob Flat	1	6	5
Olary	0	1	5
Old Calperum	1	2	5
Old Noarlunga	0	1	138
Old Noarlunga	0	2	7
Old Noarlunga	1	2	178
Old Noarlunga	1	3	100
Old Noarlunga	1	4	71
Old Noarlunga	1	5	28
Old Noarlunga	1	6	23
Old Reynella	0	1	366
Old Reynella	0	2	27
Old Reynella	0	3	8
Old Reynella	0	4	3
Old Reynella	1	2	433
Old Reynella	1	3	208
Old Reynella	1	4	225
Old Reynella	1	5	56
Old Reynella	1	6	18
One Tree Hill	0	1	45
One Tree Hill	0	2	4
One Tree Hill	1	2	120
One Tree Hill	1	3	57
One Tree Hill	1	4	73
One Tree Hill	1	5	35
One Tree Hill	1	6	13
Onkaparinga Hills	0	1	86
Onkaparinga Hills	0	2	6
Onkaparinga Hills	1	2	283
Onkaparinga Hills	1	3	157
Onkaparinga Hills	1	4	199
Onkaparinga Hills	1	5	70
Onkaparinga Hills	1	6	25
Oodnadatta	0	1	27
Oodnadatta	1	2	13
Oodnadatta	1	3	7
Oodnadatta	1	4	8
Oodnadatta	1	5	4
Oodnadatta	1	6	3
Orroroo	0	1	96
Orroroo	0	2	8
Orroroo	1	2	93
Orroroo	1	3	16
Orroroo	1	4	18
Orroroo	1	5	9
Orroroo	1	6	5
Osborne (SA)	0	1	236
Osborne (SA)	0	2	25
Osborne (SA)	1	2	258
Osborne (SA)	1	3	116
Osborne (SA)	1	4	106
Osborne (SA)	1	5	34
Osborne (SA)	1	6	8
Ottoway	0	1	273
Ottoway	0	2	32
Ottoway	0	3	11
Ottoway	0	4	3
Ottoway	1	2	253
Ottoway	1	3	151
Ottoway	1	4	124
Ottoway	1	5	45
Ottoway	1	6	43
Outer Harbor	0	1	3
Overland Corner	0	1	3
Overland Corner	1	2	9
Overland Corner	1	4	3
Ovingham	0	1	137
Ovingham	0	2	17
Ovingham	0	3	8
Ovingham	1	2	83
Ovingham	1	3	21
Ovingham	1	4	37
Ovingham	1	5	5
Ovingham	1	6	3
Owen	0	1	52
Owen	0	2	3
Owen	1	2	67
Owen	1	3	21
Owen	1	4	20
Owen	1	5	12
Owen	1	6	13
Padthaway	0	1	25
Padthaway	0	2	3
Padthaway	1	2	44
Padthaway	1	3	15
Padthaway	1	4	16
Padthaway	1	5	5
Padthaway	1	6	3
Paechtown	0	1	14
Paechtown	1	2	22
Paechtown	1	3	8
Paechtown	1	4	13
Paechtown	1	5	6
Pages Flat	0	1	11
Pages Flat	1	2	20
Pages Flat	1	3	15
Pages Flat	1	4	11
Pages Flat	1	5	3
Pages Flat	1	6	3
Paisley	0	1	10
Paisley	1	2	19
Paisley	1	3	5
Paisley	1	4	3
Pallamana	0	1	6
Pallamana	1	2	8
Pallamana	1	3	5
Pallamana	1	4	3
Pallamana	1	5	3
Pallamana	1	6	3
Palmer (SA)	0	1	24
Palmer (SA)	0	2	3
Palmer (SA)	1	2	20
Palmer (SA)	1	3	10
Palmer (SA)	1	4	12
Palmer (SA)	1	5	4
Panitya (SA)	1	2	3
Panorama	0	1	210
Panorama	0	2	16
Panorama	0	3	9
Panorama	1	2	294
Panorama	1	3	130
Panorama	1	4	142
Panorama	1	5	55
Panorama	1	6	14
Para Hills	0	1	598
Para Hills	0	2	66
Para Hills	0	3	12
Para Hills	0	4	6
Para Hills	1	2	752
Para Hills	1	3	396
Para Hills	1	4	350
Para Hills	1	5	144
Para Hills	1	6	94
Para Hills West	0	1	434
Para Hills West	0	2	33
Para Hills West	0	3	3
Para Hills West	1	2	345
Para Hills West	1	3	196
Para Hills West	1	4	169
Para Hills West	1	5	61
Para Hills West	1	6	39
Para Vista	0	1	326
Para Vista	0	2	28
Para Vista	0	3	4
Para Vista	1	2	367
Para Vista	1	3	176
Para Vista	1	4	159
Para Vista	1	5	66
Para Vista	1	6	30
Parachilna	0	1	7
Parachilna	1	2	5
Paracombe	0	1	17
Paracombe	1	2	60
Paracombe	1	3	13
Paracombe	1	4	31
Paracombe	1	5	8
Paracombe	1	6	8
Paradise (SA)	0	1	702
Paradise (SA)	0	2	55
Paradise (SA)	0	3	9
Paradise (SA)	0	4	9
Paradise (SA)	0	5	4
Paradise (SA)	1	2	836
Paradise (SA)	1	3	381
Paradise (SA)	1	4	376
Paradise (SA)	1	5	145
Paradise (SA)	1	6	50
Parafield Gardens	0	1	1182
Parafield Gardens	0	2	127
Parafield Gardens	0	3	25
Parafield Gardens	0	4	6
Parafield Gardens	0	5	3
Parafield Gardens	0	6	5
Parafield Gardens	1	2	1610
Parafield Gardens	1	3	1042
Parafield Gardens	1	4	984
Parafield Gardens	1	5	438
Parafield Gardens	1	6	336
Paralowie	0	1	1026
Paralowie	0	2	117
Paralowie	0	3	12
Paralowie	0	4	7
Paralowie	1	2	1469
Paralowie	1	3	1074
Paralowie	1	4	987
Paralowie	1	5	432
Paralowie	1	6	342
Parawa	0	1	5
Parawa	1	2	11
Parawa	1	3	3
Parawa	1	4	3
Parham	0	1	26
Parham	0	2	4
Parham	1	2	38
Parham	1	3	8
Parham	1	4	6
Parham	1	5	3
Parham	1	6	3
Parilla	0	1	12
Parilla	0	2	3
Parilla	1	2	14
Parilla	1	3	14
Parilla	1	4	11
Parilla	1	5	8
Paringa	0	1	116
Paringa	0	2	10
Paringa	1	2	165
Paringa	1	3	51
Paringa	1	4	34
Paringa	1	5	15
Paringa	1	6	7
Paris Creek	0	1	15
Paris Creek	0	2	3
Paris Creek	1	2	34
Paris Creek	1	3	11
Paris Creek	1	4	8
Paris Creek	1	5	5
Park Holme	0	1	447
Park Holme	0	2	63
Park Holme	0	3	20
Park Holme	0	4	4
Park Holme	0	5	6
Park Holme	1	2	344
Park Holme	1	3	154
Park Holme	1	4	132
Park Holme	1	5	41
Park Holme	1	6	18
Parkside (SA)	0	1	594
Parkside (SA)	0	2	91
Parkside (SA)	0	3	39
Parkside (SA)	0	4	12
Parkside (SA)	0	5	3
Parkside (SA)	1	2	596
Parkside (SA)	1	3	272
Parkside (SA)	1	4	259
Parkside (SA)	1	5	66
Parkside (SA)	1	6	14
Parndana	0	1	17
Parndana	0	2	3
Parndana	1	2	17
Parndana	1	3	7
Parndana	1	4	4
Parndana	1	5	3
Parrakie	0	1	3
Parrakie	1	2	15
Parrakie	1	3	7
Parrakie	1	4	3
Parrakie	1	5	4
Paruna	0	1	4
Paruna	1	2	6
Paruna	1	4	4
Paruna	1	5	4
Pasadena	0	1	346
Pasadena	0	2	14
Pasadena	0	3	9
Pasadena	0	5	4
Pasadena	1	2	440
Pasadena	1	3	145
Pasadena	1	4	143
Pasadena	1	5	60
Pasadena	1	6	27
Paskeville	0	1	16
Paskeville	0	2	4
Paskeville	1	2	24
Paskeville	1	3	9
Paskeville	1	4	3
Paskeville	1	5	10
Pata	0	1	7
Pata	1	2	3
Pata	1	3	6
Pata	1	4	3
Payneham	0	1	428
Payneham	0	2	48
Payneham	0	3	17
Payneham	0	4	4
Payneham	1	2	312
Payneham	1	3	122
Payneham	1	4	115
Payneham	1	5	24
Payneham	1	6	5
Payneham South	0	1	212
Payneham South	0	2	20
Payneham South	0	3	13
Payneham South	0	4	7
Payneham South	1	2	176
Payneham South	1	3	104
Payneham South	1	4	89
Payneham South	1	5	24
Payneham South	1	6	10
Peake	0	1	20
Peake	1	2	19
Peake	1	3	3
Peake	1	4	11
Peake	1	5	3
Pearlah	1	2	7
Pearlah	1	5	3
Peebinga	1	2	7
Peebinga	1	3	3
Peep Hill	1	3	4
Pekina	0	1	5
Pekina	1	2	12
Pekina	1	3	4
Pekina	1	4	3
Pelican Lagoon	0	1	12
Pelican Lagoon	1	2	15
Pelican Lagoon	1	3	3
Pelican Point (SA)	0	1	21
Pelican Point (SA)	1	2	11
Pelican Point (SA)	1	3	3
Pelican Point (SA)	1	4	4
Pelican Point (SA)	1	5	3
Pellaring Flat	0	1	3
Penfield	0	1	131
Penfield	0	2	10
Penfield	0	3	4
Penfield	1	2	118
Penfield	1	3	34
Penfield	1	4	30
Penfield	1	5	11
Penfield	1	6	13
Penfield Gardens	0	1	8
Penfield Gardens	1	2	37
Penfield Gardens	1	3	16
Penfield Gardens	1	4	12
Penfield Gardens	1	5	9
Penfield Gardens	1	6	14
Penneshaw	0	1	37
Penneshaw	1	2	43
Penneshaw	1	3	8
Penneshaw	1	4	15
Penneshaw	1	5	7
Pennington	0	1	430
Pennington	0	2	31
Pennington	0	3	14
Pennington	1	2	335
Pennington	1	3	190
Pennington	1	4	211
Pennington	1	5	68
Pennington	1	6	60
Penola	0	1	179
Penola	0	2	15
Penola	0	3	3
Penola	1	2	209
Penola	1	3	85
Penola	1	4	74
Penola	1	5	40
Penola	1	6	7
Penong	0	1	37
Penong	1	2	34
Penong	1	3	7
Penong	1	4	19
Penong	1	5	3
Penong	1	6	4
Penrice	0	1	26
Penrice	1	2	51
Penrice	1	3	27
Penrice	1	4	30
Penrice	1	5	17
Penwortham	0	1	10
Penwortham	1	2	20
Penwortham	1	3	7
Penwortham	1	4	11
Perlubie	0	1	5
Perlubie	1	2	10
Perlubie	1	4	3
Perponda	0	1	5
Perponda	1	2	12
Perponda	1	3	3
Perponda	1	4	3
Perponda	1	5	3
Peterborough (SA)	0	1	296
Peterborough (SA)	0	2	19
Peterborough (SA)	1	2	233
Peterborough (SA)	1	3	60
Peterborough (SA)	1	4	44
Peterborough (SA)	1	5	24
Peterborough (SA)	1	6	6
Peterhead	0	1	202
Peterhead	0	2	16
Peterhead	0	3	4
Peterhead	1	2	147
Peterhead	1	3	78
Peterhead	1	4	51
Peterhead	1	5	9
Peterhead	1	6	9
Petersville	0	1	7
Petersville	1	2	9
Petersville	1	3	3
Petersville	1	4	4
Petherick	0	1	3
Petherick	1	2	5
Petherick	1	3	3
Petherick	1	4	3
Petina	0	1	4
Petina	1	2	3
Petina	1	3	3
Petina	1	4	3
Petwood	0	1	3
Petwood	1	2	9
Petwood	1	3	4
Petwood	1	4	3
Pewsey Vale	0	1	4
Pewsey Vale	1	2	15
Pewsey Vale	1	4	6
Piccadilly (SA)	0	1	21
Piccadilly (SA)	0	2	4
Piccadilly (SA)	1	2	44
Piccadilly (SA)	1	3	19
Piccadilly (SA)	1	4	22
Piccadilly (SA)	1	5	13
Piccadilly (SA)	1	6	3
Piednippie	0	1	4
Pike River	0	1	7
Pike River	1	2	13
Pike River	1	4	3
Pimba	0	1	3
Pimba	0	2	3
Pimba	1	2	5
Pimba	1	3	3
Pimbaacla	1	2	3
Pine Hill (SA)	0	1	3
Pine Hill (SA)	1	2	12
Pine Hill (SA)	1	3	3
Pine Point	0	1	15
Pine Point	1	2	13
Pine Point	1	3	3
Pine Point	1	4	3
Pinery	0	1	6
Pinery	1	2	15
Pinery	1	3	9
Pinery	1	4	8
Pinery	1	5	3
Pinkawillinie	0	1	6
Pinkawillinie	1	2	5
Pinkawillinie	1	5	3
Pinkerton Plains	1	2	11
Pinkerton Plains	1	3	3
Pinkerton Plains	1	4	3
Pinkerton Plains	1	5	4
Pinks Beach	0	1	6
Pinks Beach	1	2	20
Pinks Beach	1	3	3
Pinnaroo	0	1	102
Pinnaroo	0	2	8
Pinnaroo	1	2	87
Pinnaroo	1	3	38
Pinnaroo	1	4	28
Pinnaroo	1	5	19
Pipalyatjara	0	1	7
Pipalyatjara	1	2	3
Pipalyatjara	1	3	6
Pipalyatjara	1	4	5
Pipalyatjara	1	5	8
Pipalyatjara	1	6	9
Pirie East	1	2	8
Pirie East	1	4	3
Pleasant Park	0	1	3
Pleasant Park	1	2	10
Pleasant Park	1	5	3
Plympton	0	1	656
Plympton	0	2	103
Plympton	0	3	27
Plympton	0	4	14
Plympton	0	5	3
Plympton	1	2	540
Plympton	1	3	321
Plympton	1	4	230
Plympton	1	5	66
Plympton	1	6	30
Plympton Park	0	1	455
Plympton Park	0	2	54
Plympton Park	0	3	15
Plympton Park	0	4	10
Plympton Park	0	5	3
Plympton Park	1	2	370
Plympton Park	1	3	209
Plympton Park	1	4	171
Plympton Park	1	5	53
Plympton Park	1	6	20
Point Boston	0	1	3
Point Boston	1	2	7
Point Lowly	0	1	4
Point Lowly	1	2	7
Point Pass	0	1	15
Point Pass	1	2	15
Point Pass	1	3	3
Point Pass	1	4	4
Point Pass	1	5	3
Point Pearce	0	1	19
Point Pearce	1	2	6
Point Pearce	1	3	3
Point Pearce	1	4	3
Point Pearce	1	5	5
Point Souttar	1	2	3
Point Souttar	1	3	3
Point Sturt	0	1	6
Point Sturt	1	2	7
Point Sturt	1	3	3
Point Sturt	1	4	3
Point Sturt	1	5	3
Point Turton	0	1	34
Point Turton	1	2	74
Point Turton	1	3	10
Point Turton	1	4	6
Point Turton	1	5	6
Point Turton	1	6	3
Polish Hill River	1	2	9
Polish Hill River	1	3	3
Poltalloch	0	1	4
Poltalloch	1	4	3
Pompoota	0	1	3
Pompoota	1	2	9
Pompoota	1	4	4
Pompoota	1	5	3
Ponde	0	1	7
Ponde	1	2	10
Ponde	1	3	3
Ponde	1	4	4
Poochera	0	1	10
Poochera	1	2	8
Poochera	1	4	4
Pooginagoric	0	1	4
Pooginagoric	1	2	6
Pooginagoric	1	3	4
Pooginagoric	1	4	7
Poonindie	0	1	9
Poonindie	1	2	20
Poonindie	1	3	3
Poonindie	1	4	12
Poonindie	1	5	6
Poonindie	1	6	3
Pooraka	0	1	777
Pooraka	0	2	66
Pooraka	0	3	14
Pooraka	0	4	6
Pooraka	0	5	3
Pooraka	0	6	7
Pooraka	1	2	814
Pooraka	1	3	434
Pooraka	1	4	362
Pooraka	1	5	143
Pooraka	1	6	106
Port Adelaide	0	1	248
Port Adelaide	0	2	26
Port Adelaide	0	3	5
Port Adelaide	1	2	174
Port Adelaide	1	3	57
Port Adelaide	1	4	33
Port Adelaide	1	5	7
Port Adelaide	1	6	7
Port Augusta	0	1	943
Port Augusta	0	2	71
Port Augusta	0	3	5
Port Augusta	0	4	7
Port Augusta	1	2	787
Port Augusta	1	3	324
Port Augusta	1	4	253
Port Augusta	1	5	104
Port Augusta	1	6	67
Port Augusta West	0	1	432
Port Augusta West	0	2	41
Port Augusta West	0	3	3
Port Augusta West	0	4	3
Port Augusta West	1	2	488
Port Augusta West	1	3	246
Port Augusta West	1	4	188
Port Augusta West	1	5	83
Port Augusta West	1	6	47
Port Bonython	1	2	4
Port Broughton	0	1	201
Port Broughton	0	2	12
Port Broughton	1	2	221
Port Broughton	1	3	40
Port Broughton	1	4	29
Port Broughton	1	5	18
Port Broughton	1	6	6
Port Elliot	0	1	275
Port Elliot	0	2	8
Port Elliot	1	2	407
Port Elliot	1	3	77
Port Elliot	1	4	73
Port Elliot	1	5	21
Port Elliot	1	6	9
Port Gawler	0	1	3
Port Gawler	1	2	10
Port Gawler	1	3	8
Port Gawler	1	4	6
Port Gawler	1	5	3
Port Germein	0	1	54
Port Germein	0	2	7
Port Germein	1	2	82
Port Germein	1	3	13
Port Germein	1	4	10
Port Germein	1	5	3
Port Gibbon	0	1	3
Port Hughes	0	1	60
Port Hughes	1	2	111
Port Hughes	1	3	28
Port Hughes	1	4	17
Port Hughes	1	5	5
Port Hughes	1	6	5
Port Julia	0	1	13
Port Julia	1	2	15
Port Kenny	0	1	10
Port Kenny	1	2	8
Port Kenny	1	3	5
Port Lincoln	0	1	1678
Port Lincoln	0	2	154
Port Lincoln	0	3	20
Port Lincoln	0	4	3
Port Lincoln	1	2	1814
Port Lincoln	1	3	692
Port Lincoln	1	4	650
Port Lincoln	1	5	274
Port Lincoln	1	6	94
Port Macdonnell	0	1	99
Port Macdonnell	1	2	121
Port Macdonnell	1	3	31
Port Macdonnell	1	4	33
Port Macdonnell	1	5	16
Port Macdonnell	1	6	3
Port Mannum	0	1	37
Port Mannum	1	2	39
Port Mannum	1	3	6
Port Mannum	1	4	9
Port Mannum	1	5	6
Port Mannum	1	6	4
Port Moorowie	0	1	12
Port Moorowie	1	2	16
Port Neill	0	1	34
Port Neill	1	2	42
Port Neill	1	3	12
Port Neill	1	5	3
Port Noarlunga	0	1	391
Port Noarlunga	0	2	28
Port Noarlunga	0	3	5
Port Noarlunga	1	2	343
Port Noarlunga	1	3	173
Port Noarlunga	1	4	125
Port Noarlunga	1	5	65
Port Noarlunga	1	6	19
Port Noarlunga South	0	1	208
Port Noarlunga South	0	2	35
Port Noarlunga South	0	3	4
Port Noarlunga South	1	2	390
Port Noarlunga South	1	3	188
Port Noarlunga South	1	4	150
Port Noarlunga South	1	5	48
Port Noarlunga South	1	6	13
Port Paterson	1	2	13
Port Paterson	1	3	4
Port Paterson	1	4	3
Port Pirie	0	1	23
Port Pirie	1	2	10
Port Pirie	1	3	4
Port Pirie South	0	1	501
Port Pirie South	0	2	22
Port Pirie South	0	3	3
Port Pirie South	1	2	512
Port Pirie South	1	3	220
Port Pirie South	1	4	178
Port Pirie South	1	5	85
Port Pirie South	1	6	34
Port Pirie West	0	1	447
Port Pirie West	0	2	24
Port Pirie West	1	2	353
Port Pirie West	1	3	136
Port Pirie West	1	4	93
Port Pirie West	1	5	44
