SSC_NAME16	Address1YearAgo	Sex	persons
Kurumbul	Queensland	M	4
Kurwongbah	(Overseas)	F	3
Kurwongbah	(Overseas)	M	7
Kurwongbah	(Same Address)	F	580
Kurwongbah	(Same Address)	M	611
Kurwongbah	New South Wales	F	3
Kurwongbah	New South Wales	M	3
Kurwongbah	Queensland	F	62
Kurwongbah	Queensland	M	54
Kuttabul	(Same Address)	F	297
Kuttabul	(Same Address)	M	321
Kuttabul	(Same SA2)	F	6
Kuttabul	(Same SA2)	M	4
Kuttabul	Queensland	F	15
Kuttabul	Queensland	M	21
Kybong	(Same Address)	F	114
Kybong	(Same Address)	M	140
Kybong	(Same SA2)	F	4
Kybong	(Same SA2)	M	4
Kybong	Queensland	F	13
Kybong	Queensland	M	14
Kybong	Victoria	M	3
Kynuna	(Overseas)	F	3
Kynuna	(Same Address)	F	23
Kynuna	(Same Address)	M	21
Kyoomba	(Same Address)	F	42
Kyoomba	(Same Address)	M	29
Kyoomba	(Same SA2)	F	3
Kyoomba	Queensland	F	5
Kyoomba	Queensland	M	4
Labrador	(Overseas)	F	166
Labrador	(Overseas)	M	173
Labrador	(Same Address)	F	6290
Labrador	(Same Address)	M	5725
Labrador	(Same SA2)	F	359
Labrador	(Same SA2)	M	296
Labrador	Australian Capital Territory	F	5
Labrador	Australian Capital Territory	M	4
Labrador	New South Wales	F	149
Labrador	New South Wales	M	132
Labrador	Northern Territory	F	13
Labrador	Northern Territory	M	6
Labrador	Queensland	F	1180
Labrador	Queensland	M	1020
Labrador	South Australia	F	12
Labrador	South Australia	M	17
Labrador	Tasmania	F	11
Labrador	Tasmania	M	10
Labrador	Victoria	F	50
Labrador	Victoria	M	45
Labrador	Western Australia	F	9
Labrador	Western Australia	M	16
Laceys Creek	(Same Address)	F	99
Laceys Creek	(Same Address)	M	115
Laceys Creek	(Same SA2)	F	4
Laceys Creek	(Same SA2)	M	5
Laceys Creek	Queensland	F	17
Laceys Creek	Queensland	M	13
Laglan	(Same Address)	F	3
Lagoon Pocket	(Same Address)	F	38
Lagoon Pocket	(Same Address)	M	49
Lagoon Pocket	Queensland	F	8
Lagoon Pocket	Queensland	M	20
Laguna Quays	(Same Address)	F	16
Laguna Quays	(Same Address)	M	20
Laguna Quays	Queensland	F	5
Laguna Quays	Queensland	M	6
Laidley	(Overseas)	F	12
Laidley	(Overseas)	M	19
Laidley	(Same Address)	F	1339
Laidley	(Same Address)	M	1255
Laidley	(Same SA2)	F	173
Laidley	(Same SA2)	M	148
Laidley	New South Wales	F	11
Laidley	New South Wales	M	5
Laidley	Queensland	F	182
Laidley	Queensland	M	141
Laidley	South Australia	F	3
Laidley	Tasmania	M	4
Laidley	Victoria	F	3
Laidley	Victoria	M	5
Laidley	Western Australia	F	4
Laidley Creek West	(Same Address)	F	55
Laidley Creek West	(Same Address)	M	69
Laidley Creek West	(Same SA2)	F	10
Laidley Creek West	(Same SA2)	M	3
Laidley Creek West	Queensland	F	3
Laidley Heights	(Same Address)	F	530
Laidley Heights	(Same Address)	M	493
Laidley Heights	(Same SA2)	F	26
Laidley Heights	(Same SA2)	M	29
Laidley Heights	New South Wales	M	3
Laidley Heights	Queensland	F	41
Laidley Heights	Queensland	M	37
Laidley North	(Overseas)	F	3
Laidley North	(Same Address)	F	113
Laidley North	(Same Address)	M	122
Laidley North	(Same SA2)	F	24
Laidley North	(Same SA2)	M	27
Laidley North	Queensland	F	39
Laidley North	Queensland	M	35
Laidley North	Victoria	F	3
Laidley South	(Same Address)	F	114
Laidley South	(Same Address)	M	106
Laidley South	(Same SA2)	F	4
Laidley South	(Same SA2)	M	8
Laidley South	Queensland	F	9
Laidley South	Queensland	M	6
Lake Barrine	(Same Address)	F	61
Lake Barrine	(Same Address)	M	63
Lake Barrine	(Same SA2)	F	3
Lake Barrine	(Same SA2)	M	3
Lake Barrine	Queensland	F	3
Lake Barrine	Queensland	M	6
Lake Barrine	Victoria	M	3
Lake Borumba	(Same Address)	M	3
Lake Borumba	(Same SA2)	F	3
Lake Clarendon	(Same Address)	F	97
Lake Clarendon	(Same Address)	M	105
Lake Clarendon	(Same SA2)	F	6
Lake Clarendon	(Same SA2)	M	8
Lake Clarendon	Queensland	F	10
Lake Clarendon	Queensland	M	14
Lake Eacham	(Same Address)	F	201
Lake Eacham	(Same Address)	M	188
Lake Eacham	(Same SA2)	F	6
Lake Eacham	(Same SA2)	M	3
Lake Eacham	New South Wales	F	4
Lake Eacham	Queensland	F	7
Lake Eacham	Queensland	M	9
Lake Macdonald	(Overseas)	F	3
Lake Macdonald	(Overseas)	M	3
Lake Macdonald	(Same Address)	F	562
Lake Macdonald	(Same Address)	M	554
Lake Macdonald	(Same SA2)	F	16
Lake Macdonald	(Same SA2)	M	16
Lake Macdonald	New South Wales	F	4
Lake Macdonald	New South Wales	M	9
Lake Macdonald	Queensland	F	52
Lake Macdonald	Queensland	M	40
Lake Macdonald	Western Australia	F	3
Lake Macdonald	Western Australia	M	3
Lake Manchester	(Same Address)	F	8
Lake Manchester	(Same Address)	M	8
Lake Mary	(Same Address)	F	46
Lake Mary	(Same Address)	M	36
Lake Monduran	(Same Address)	M	3
Lake Proserpine	(Same Address)	M	3
Lake Proserpine	Queensland	M	4
Lake Wivenhoe	(Same Address)	F	4
Lake Wivenhoe	(Same Address)	M	5
Lakefield	(Same Address)	F	6
Lakefield	(Same Address)	M	12
Lakeland	(Overseas)	F	24
Lakeland	(Overseas)	M	20
Lakeland	(Same Address)	F	58
Lakeland	(Same Address)	M	94
Lakeland	(Same SA2)	F	3
Lakeland	(Same SA2)	M	9
Lakeland	Queensland	F	5
Lakeland	Queensland	M	9
Lakes Creek	(Same Address)	F	214
Lakes Creek	(Same Address)	M	230
Lakes Creek	(Same SA2)	M	13
Lakes Creek	Queensland	F	30
Lakes Creek	Queensland	M	26
Lakeside	(Same Address)	F	26
Lakeside	(Same Address)	M	25
Lakeside	(Same SA2)	M	3
Lamb Island	(Same Address)	F	158
Lamb Island	(Same Address)	M	165
Lamb Island	(Same SA2)	F	12
Lamb Island	(Same SA2)	M	17
Lamb Island	New South Wales	F	3
Lamb Island	Queensland	F	13
Lamb Island	Queensland	M	16
Lamington (Qld)	(Same Address)	F	32
Lamington (Qld)	(Same Address)	M	44
Lamington (Qld)	Queensland	F	4
Lammermoor	(Overseas)	F	3
Lammermoor	(Overseas)	M	3
Lammermoor	(Same Address)	F	806
Lammermoor	(Same Address)	M	771
Lammermoor	(Same SA2)	F	99
Lammermoor	(Same SA2)	M	75
Lammermoor	New South Wales	F	6
Lammermoor	New South Wales	M	3
Lammermoor	Queensland	F	105
Lammermoor	Queensland	M	80
Lammermoor	Victoria	F	6
Lammermoor	Victoria	M	3
Lammermoor	Western Australia	F	3
Lammermoor	Western Australia	M	4
Landers Shoot	(Same Address)	F	103
Landers Shoot	(Same Address)	M	90
Landers Shoot	(Same SA2)	F	7
Landers Shoot	(Same SA2)	M	3
Landers Shoot	Queensland	F	8
Landers Shoot	Queensland	M	17
Landsborough (Qld)	(Overseas)	F	6
Landsborough (Qld)	(Overseas)	M	12
Landsborough (Qld)	(Same Address)	F	1444
Landsborough (Qld)	(Same Address)	M	1453
Landsborough (Qld)	(Same SA2)	F	31
Landsborough (Qld)	(Same SA2)	M	36
Landsborough (Qld)	New South Wales	F	9
Landsborough (Qld)	New South Wales	M	14
Landsborough (Qld)	Queensland	F	220
Landsborough (Qld)	Queensland	M	216
Landsborough (Qld)	Tasmania	F	3
Landsborough (Qld)	Victoria	F	4
Landsborough (Qld)	Victoria	M	3
Lanefield	(Same Address)	F	48
Lanefield	(Same Address)	M	43
Langlands	(Same Address)	M	7
Langlo	(Same Address)	F	22
Langlo	(Same Address)	M	27
Langshaw	(Same Address)	F	69
Langshaw	(Same Address)	M	88
Langshaw	(Same SA2)	M	3
Lannercost	(Same Address)	F	50
Lannercost	(Same Address)	M	51
Lannercost	(Same SA2)	M	3
Lannercost	Queensland	F	3
Lannercost	Queensland	M	3
Lansdowne (Qld)	(Same Address)	F	3
Lansdowne (Qld)	(Same Address)	M	5
Lanskey	(Same Address)	F	13
Lanskey	(Same Address)	M	28
Lanskey	(Same SA2)	F	3
Lanskey	(Same SA2)	M	3
Laravale	(Same Address)	F	65
Laravale	(Same Address)	M	75
Laravale	(Same SA2)	F	10
Laravale	(Same SA2)	M	4
Laravale	Northern Territory	F	4
Laravale	Queensland	F	7
Laravale	Queensland	M	3
Lark Hill	(Same Address)	F	27
Lark Hill	(Same Address)	M	26
Lark Hill	Queensland	F	3
Lark Hill	Queensland	M	3
Lark Hill	Western Australia	M	3
Laura (Qld)	(Same Address)	F	69
Laura (Qld)	(Same Address)	M	80
Laura (Qld)	Queensland	F	3
Laura (Qld)	Queensland	M	7
Lavelle	(Same Address)	F	11
Lavelle	(Same Address)	M	11
Lawes	(Overseas)	F	21
Lawes	(Overseas)	M	25
Lawes	(Same Address)	F	97
Lawes	(Same Address)	M	39
Lawes	(Same SA2)	F	5
Lawes	New South Wales	F	3
Lawes	Queensland	F	74
Lawes	Queensland	M	30
Lawgi Dawes	(Same Address)	F	54
Lawgi Dawes	(Same Address)	M	69
Lawgi Dawes	Queensland	F	7
Lawn Hill	(Same Address)	F	7
Lawn Hill	(Same Address)	M	4
Lawnton	(Overseas)	F	33
Lawnton	(Overseas)	M	26
Lawnton	(Same Address)	F	2150
Lawnton	(Same Address)	M	2107
Lawnton	(Same SA2)	F	23
Lawnton	(Same SA2)	M	23
Lawnton	Australian Capital Territory	F	3
Lawnton	Australian Capital Territory	M	3
Lawnton	New South Wales	F	12
Lawnton	New South Wales	M	8
Lawnton	Queensland	F	313
Lawnton	Queensland	M	309
Lawnton	South Australia	F	3
Lawnton	South Australia	M	3
Lawnton	Tasmania	M	3
Lawnton	Victoria	F	4
Lawnton	Western Australia	F	4
Lawnton	Western Australia	M	4
Leafdale	(Same Address)	F	10
Leafdale	(Same Address)	M	13
Lefthand Branch	(Same Address)	F	31
Lefthand Branch	(Same Address)	M	36
Leichhardt (Qld)	(Overseas)	F	9
Leichhardt (Qld)	(Overseas)	M	21
Leichhardt (Qld)	(Same Address)	F	1331
Leichhardt (Qld)	(Same Address)	M	1206
Leichhardt (Qld)	(Same SA2)	F	56
Leichhardt (Qld)	(Same SA2)	M	41
Leichhardt (Qld)	New South Wales	F	14
Leichhardt (Qld)	New South Wales	M	13
Leichhardt (Qld)	Queensland	F	331
Leichhardt (Qld)	Queensland	M	309
Leichhardt (Qld)	Tasmania	M	3
Leichhardt (Qld)	Victoria	F	3
Leichhardt (Qld)	Victoria	M	3
Leichhardt (Qld)	Western Australia	F	11
Leichhardt (Qld)	Western Australia	M	3
Lemontree	(Same Address)	F	18
Lemontree	(Same Address)	M	19
Lemontree	Queensland	M	7
Leslie	(Same Address)	F	7
Leslie	(Same Address)	M	3
Leslie Dam	(Same Address)	F	54
Leslie Dam	(Same Address)	M	57
Leslie Dam	New South Wales	F	3
Leslie Dam	Queensland	F	14
Leslie Dam	Queensland	M	7
Lethebrook	(Same Address)	F	22
Lethebrook	(Same Address)	M	27
Leyburn	(Same Address)	F	165
Leyburn	(Same Address)	M	213
Leyburn	(Same SA2)	F	6
Leyburn	(Same SA2)	M	12
Leyburn	Queensland	F	12
Leyburn	Queensland	M	19
Leydens Hill	(Same Address)	F	3
Leydens Hill	(Same Address)	M	3
Lilydale (Qld)	(Same Address)	F	31
Lilydale (Qld)	(Same Address)	M	37
Lilydale (Qld)	Queensland	F	3
Lilydale (Qld)	Queensland	M	10
Lilyvale (Central Highlands - Qld)	(Same Address)	F	27
Lilyvale (Central Highlands - Qld)	(Same Address)	M	25
Lilyvale (Toowoomba - Qld)	(Same Address)	F	20
Lilyvale (Toowoomba - Qld)	(Same Address)	M	20
Lilyvale (Toowoomba - Qld)	(Same SA2)	F	3
Limestone (Qld)	(Same Address)	F	4
Limestone Creek	(Same Address)	F	69
Limestone Creek	(Same Address)	M	82
Limestone Creek	Queensland	F	3
Limestone Creek	Queensland	M	3
Limestone Ridges	(Same Address)	F	47
Limestone Ridges	(Same Address)	M	48
Limestone Ridges	(Same SA2)	F	5
Limestone Ridges	(Same SA2)	M	3
Limestone Ridges	Queensland	M	3
Limevale	(Same Address)	F	25
Limevale	(Same Address)	M	23
Linden (Qld)	(Same Address)	F	4
Linden (Qld)	(Same Address)	M	6
Linden (Qld)	Queensland	M	3
Linthorpe	(Overseas)	F	3
Linthorpe	(Same Address)	F	164
Linthorpe	(Same Address)	M	199
Linthorpe	Queensland	F	11
Linthorpe	Queensland	M	13
Linville	(Same Address)	F	52
Linville	(Same Address)	M	73
Linville	(Same SA2)	F	3
Linville	(Same SA2)	M	3
Linville	Queensland	F	3
Linville	Queensland	M	4
Little Mountain	(Overseas)	F	49
Little Mountain	(Overseas)	M	30
Little Mountain	(Same Address)	F	4015
Little Mountain	(Same Address)	M	3847
Little Mountain	(Same SA2)	F	232
Little Mountain	(Same SA2)	M	202
Little Mountain	Australian Capital Territory	F	5
Little Mountain	New South Wales	F	46
Little Mountain	New South Wales	M	40
Little Mountain	Northern Territory	M	4
Little Mountain	Queensland	F	556
Little Mountain	Queensland	M	489
Little Mountain	South Australia	F	8
Little Mountain	South Australia	M	8
Little Mountain	Tasmania	F	8
Little Mountain	Tasmania	M	4
Little Mountain	Victoria	F	15
Little Mountain	Victoria	M	7
Little Mountain	Western Australia	F	9
Little Mountain	Western Australia	M	3
Little Mulgrave	(Same Address)	F	89
Little Mulgrave	(Same Address)	M	98
Little Mulgrave	(Same SA2)	F	6
Little Mulgrave	(Same SA2)	M	7
Little Mulgrave	Queensland	F	7
Little Mulgrave	Queensland	M	8
Lizard	(Overseas)	M	7
Lizard	(Same Address)	F	11
Lizard	(Same Address)	M	10
Lizard	Queensland	F	7
Lizard	Queensland	M	3
Llanarth (Qld)	(Same Address)	F	17
Llanarth (Qld)	(Same Address)	M	18
Llanarth (Qld)	Queensland	F	3
Loch Lomond	(Same Address)	F	47
Loch Lomond	(Same Address)	M	52
Loch Lomond	(Same SA2)	M	3
Loch Lomond	Queensland	M	3
Lochington	(Same Address)	F	19
Lochington	(Same Address)	M	27
Lochington	Queensland	M	4
Lockhart River	(Same Address)	F	308
Lockhart River	(Same Address)	M	292
Lockhart River	(Same SA2)	M	6
Lockhart River	New South Wales	F	3
Lockhart River	New South Wales	M	3
Lockhart River	Queensland	F	18
Lockhart River	Queensland	M	14
Lockrose	(Same Address)	F	199
Lockrose	(Same Address)	M	223
Lockrose	(Same SA2)	F	6
Lockrose	(Same SA2)	M	11
Lockrose	Queensland	F	24
Lockrose	Queensland	M	19
Lockyer (Qld)	(Same Address)	F	32
Lockyer (Qld)	(Same Address)	M	40
Lockyer (Qld)	(Same SA2)	F	4
Lockyer (Qld)	Queensland	F	3
Lockyer (Qld)	Queensland	M	4
Lockyer Waters	(Same Address)	F	194
Lockyer Waters	(Same Address)	M	184
Lockyer Waters	(Same SA2)	F	5
Lockyer Waters	(Same SA2)	M	8
Lockyer Waters	New South Wales	M	5
Lockyer Waters	Queensland	F	31
Lockyer Waters	Queensland	M	31
Logan Central	(Overseas)	F	105
Logan Central	(Overseas)	M	123
Logan Central	(Same Address)	F	2087
Logan Central	(Same Address)	M	2159
Logan Central	(Same SA2)	F	82
Logan Central	(Same SA2)	M	68
Logan Central	New South Wales	F	12
Logan Central	New South Wales	M	19
Logan Central	Queensland	F	285
Logan Central	Queensland	M	307
Logan Central	Tasmania	F	3
Logan Central	Tasmania	M	4
Logan Central	Victoria	F	10
Logan Central	Victoria	M	13
Logan Central	Western Australia	F	3
Logan Central	Western Australia	M	9
Logan Reserve	(Overseas)	F	19
Logan Reserve	(Overseas)	M	11
Logan Reserve	(Same Address)	F	1142
Logan Reserve	(Same Address)	M	1121
Logan Reserve	(Same SA2)	F	25
Logan Reserve	(Same SA2)	M	28
Logan Reserve	Australian Capital Territory	F	3
Logan Reserve	New South Wales	F	15
Logan Reserve	New South Wales	M	13
Logan Reserve	Queensland	F	378
Logan Reserve	Queensland	M	387
Logan Reserve	South Australia	F	3
Logan Reserve	South Australia	M	3
Logan Reserve	Victoria	M	3
Logan Village	(Overseas)	F	7
Logan Village	(Overseas)	M	3
Logan Village	(Same Address)	F	1700
Logan Village	(Same Address)	M	1729
Logan Village	(Same SA2)	F	13
Logan Village	(Same SA2)	M	19
Logan Village	New South Wales	F	8
Logan Village	New South Wales	M	12
Logan Village	Queensland	F	236
Logan Village	Queensland	M	252
Logan Village	Tasmania	F	3
Logan Village	Victoria	F	4
Logan Village	Victoria	M	8
Logan Village	Western Australia	M	6
Loganholme	(Overseas)	F	17
Loganholme	(Overseas)	M	20
Loganholme	(Same Address)	F	2463
Loganholme	(Same Address)	M	2464
Loganholme	(Same SA2)	F	110
Loganholme	(Same SA2)	M	86
Loganholme	New South Wales	F	11
Loganholme	New South Wales	M	11
Loganholme	Queensland	F	298
Loganholme	Queensland	M	318
Loganholme	Tasmania	M	3
Loganholme	Victoria	F	3
Loganholme	Western Australia	F	3
Loganholme	Western Australia	M	5
Loganlea	(Overseas)	F	101
Loganlea	(Overseas)	M	98
Loganlea	(Same Address)	F	2466
Loganlea	(Same Address)	M	2479
Loganlea	(Same SA2)	F	66
Loganlea	(Same SA2)	M	85
Loganlea	New South Wales	F	14
Loganlea	New South Wales	M	11
Loganlea	Northern Territory	M	3
Loganlea	Queensland	F	491
Loganlea	Queensland	M	477
Loganlea	Tasmania	M	3
Loganlea	Victoria	F	6
Loganlea	Victoria	M	3
Loganlea	Western Australia	F	7
Loganlea	Western Australia	M	3
Lonesome Creek	(Same Address)	F	62
Lonesome Creek	(Same Address)	M	72
Lonesome Creek	(Same SA2)	F	3
Lonesome Creek	(Same SA2)	M	6
Lonesome Creek	Queensland	F	6
Lonesome Creek	Queensland	M	3
Long Flat (Qld)	(Same Address)	F	28
Long Flat (Qld)	(Same Address)	M	37
Long Flat (Qld)	Queensland	F	4
Long Pocket	(Same Address)	F	76
Long Pocket	(Same Address)	M	87
Long Pocket	(Same SA2)	M	3
Long Pocket	Queensland	F	5
Long Pocket	Queensland	M	6
Longreach (Qld)	(Overseas)	F	9
Longreach (Qld)	(Overseas)	M	10
Longreach (Qld)	(Same Address)	F	1119
Longreach (Qld)	(Same Address)	M	1035
Longreach (Qld)	(Same SA2)	F	99
Longreach (Qld)	(Same SA2)	M	89
Longreach (Qld)	New South Wales	F	6
Longreach (Qld)	New South Wales	M	3
Longreach (Qld)	Northern Territory	F	3
Longreach (Qld)	Northern Territory	M	3
Longreach (Qld)	Queensland	F	139
Longreach (Qld)	Queensland	M	112
Longreach (Qld)	South Australia	F	3
Longreach (Qld)	Victoria	F	8
Longreach (Qld)	Western Australia	F	3
Longreach (Qld)	Western Australia	M	3
Lota	(Overseas)	F	19
Lota	(Overseas)	M	18
Lota	(Same Address)	F	1274
Lota	(Same Address)	M	1247
Lota	(Same SA2)	F	47
Lota	(Same SA2)	M	47
Lota	New South Wales	F	9
Lota	New South Wales	M	20
Lota	Queensland	F	181
Lota	Queensland	M	165
Lota	Victoria	F	7
Lota	Victoria	M	7
Lotus Creek	(Same Address)	F	18
Lotus Creek	(Same Address)	M	35
Lotus Creek	Queensland	F	5
Lotus Creek	Queensland	M	4
Lower Beechmont	(Overseas)	F	6
Lower Beechmont	(Overseas)	M	3
Lower Beechmont	(Same Address)	F	390
Lower Beechmont	(Same Address)	M	408
Lower Beechmont	(Same SA2)	F	13
Lower Beechmont	(Same SA2)	M	11
Lower Beechmont	New South Wales	F	3
Lower Beechmont	New South Wales	M	3
Lower Beechmont	Queensland	F	57
Lower Beechmont	Queensland	M	47
Lower Cowley	(Same Address)	F	21
Lower Cowley	(Same Address)	M	25
Lower Cowley	(Same SA2)	F	3
Lower Cowley	Queensland	F	3
Lower Cowley	Queensland	M	3
Lower Cressbrook	(Same Address)	F	4
Lower Daintree	(Same Address)	F	35
Lower Daintree	(Same Address)	M	48
Lower Daintree	(Same SA2)	M	3
Lower Daintree	South Australia	F	3
Lower Mount Walker	(Same Address)	F	69
Lower Mount Walker	(Same Address)	M	69
Lower Mount Walker	Queensland	F	6
Lower Mount Walker	Queensland	M	4
Lower Mount Walker	Western Australia	F	3
Lower Mount Walker	Western Australia	M	3
Lower Tenthill	(Same Address)	F	108
Lower Tenthill	(Same Address)	M	92
Lower Tenthill	(Same SA2)	M	6
Lower Tenthill	Queensland	F	7
Lower Tenthill	Queensland	M	6
Lower Tully	(Same Address)	F	24
Lower Tully	(Same Address)	M	40
Lower Tully	Queensland	F	5
Lower Tully	Queensland	M	3
Lower Wonga	(Same Address)	F	123
Lower Wonga	(Same Address)	M	142
Lower Wonga	(Same SA2)	F	3
Lower Wonga	Queensland	F	8
Lower Wonga	Queensland	M	10
Lowesby	(Same Address)	F	3
Lowesby	(Same Address)	M	4
Lowestoff	(Same Address)	F	9
Lowestoff	(Same Address)	M	19
Lowmead	(Same Address)	F	64
Lowmead	(Same Address)	M	63
Lowmead	(Same SA2)	M	3
Lowmead	Queensland	F	4
Lowmead	Queensland	M	3
Lowood	(Overseas)	F	6
Lowood	(Overseas)	M	3
Lowood	(Same Address)	F	1458
Lowood	(Same Address)	M	1444
Lowood	(Same SA2)	F	142
Lowood	(Same SA2)	M	136
Lowood	New South Wales	F	9
Lowood	New South Wales	M	12
Lowood	Queensland	F	219
Lowood	Queensland	M	178
Lowood	South Australia	F	10
Lowood	South Australia	M	9
Lowood	Victoria	F	4
Lowood	Victoria	M	4
Lowood	Western Australia	F	4
Lucinda	(Same Address)	F	174
Lucinda	(Same Address)	M	157
Lucinda	(Same SA2)	F	4
Lucinda	(Same SA2)	M	7
Lucinda	Queensland	F	3
Lucinda	Queensland	M	9
Lundavra	(Same Address)	F	36
Lundavra	(Same Address)	M	36
Lundavra	(Same SA2)	F	3
Lundavra	(Same SA2)	M	5
Lundavra	Queensland	F	4
Lundavra	Queensland	M	7
Luscombe	(Overseas)	F	4
Luscombe	(Same Address)	F	109
Luscombe	(Same Address)	M	128
Luscombe	(Same SA2)	M	3
Luscombe	Queensland	F	3
Luscombe	Queensland	M	10
Lutwyche	(Overseas)	F	55
Lutwyche	(Overseas)	M	44
Lutwyche	(Same Address)	F	1008
Lutwyche	(Same Address)	M	1041
Lutwyche	(Same SA2)	F	34
Lutwyche	(Same SA2)	M	36
Lutwyche	Australian Capital Territory	F	3
Lutwyche	Australian Capital Territory	M	7
Lutwyche	New South Wales	F	25
Lutwyche	New South Wales	M	26
Lutwyche	Northern Territory	F	4
Lutwyche	Northern Territory	M	3
Lutwyche	Queensland	F	391
Lutwyche	Queensland	M	371
Lutwyche	South Australia	F	4
Lutwyche	South Australia	M	3
Lutwyche	Victoria	F	16
Lutwyche	Victoria	M	9
Lutwyche	Western Australia	F	3
Lutwyche	Western Australia	M	7
Lynam	(Same Address)	F	3
Lynam	(Same Address)	M	3
Lyndhurst (Qld)	(Same Address)	F	4
Lyndhurst (Qld)	(Same Address)	M	3
Lyndhurst (Qld)	Queensland	F	3
Lyons (Qld)	(Same Address)	F	12
Lyons (Qld)	(Same Address)	M	15
Lyons (Qld)	Queensland	F	3
Lyra	(Same Address)	F	23
Lyra	(Same Address)	M	24
Lyra	Queensland	F	3
Lyra	Queensland	M	3
Lytton	(Same Address)	F	3
Lytton	(Same Address)	M	3
Ma Ma Creek	(Same Address)	F	60
Ma Ma Creek	(Same Address)	M	65
Ma Ma Creek	Queensland	F	4
Ma Ma Creek	Queensland	M	4
Maadi	(Same Address)	F	13
Maadi	(Same Address)	M	13
Maalan	(Same Address)	F	13
Maalan	(Same Address)	M	13
Maaroom	(Same Address)	F	77
Maaroom	(Same Address)	M	94
Maaroom	(Same SA2)	F	4
Maaroom	New South Wales	F	3
Maaroom	New South Wales	M	3
Maaroom	Queensland	F	7
Maaroom	Queensland	M	9
Mabuiag Island	(Same Address)	F	99
Mabuiag Island	(Same Address)	M	97
Mabuiag Island	(Same SA2)	M	3
Mabuiag Island	Queensland	M	3
Macalister	(Same Address)	F	55
Macalister	(Same Address)	M	63
Macalister	New South Wales	F	4
Macalister	Queensland	F	5
Macalister	Queensland	M	3
Macfarlane	(Same Address)	F	6
Macfarlane	(Same Address)	M	3
Macgregor (Qld)	(Overseas)	F	230
Macgregor (Qld)	(Overseas)	M	189
Macgregor (Qld)	(Same Address)	F	2067
Macgregor (Qld)	(Same Address)	M	1936
Macgregor (Qld)	(Same SA2)	F	82
Macgregor (Qld)	(Same SA2)	M	65
Macgregor (Qld)	New South Wales	F	21
Macgregor (Qld)	New South Wales	M	21
Macgregor (Qld)	Queensland	F	368
Macgregor (Qld)	Queensland	M	411
Macgregor (Qld)	Victoria	F	11
Macgregor (Qld)	Victoria	M	13
Macgregor (Qld)	Western Australia	F	5
Macgregor (Qld)	Western Australia	M	3
Machans Beach	(Overseas)	F	4
Machans Beach	(Overseas)	M	3
Machans Beach	(Same Address)	F	312
Machans Beach	(Same Address)	M	309
Machans Beach	(Same SA2)	F	9
Machans Beach	(Same SA2)	M	3
Machans Beach	New South Wales	F	5
Machans Beach	New South Wales	M	5
Machans Beach	Queensland	F	41
Machans Beach	Queensland	M	28
Machans Beach	Victoria	F	8
Machans Beach	Victoria	M	3
Machine Creek	(Same Address)	F	45
Machine Creek	(Same Address)	M	50
Machine Creek	(Same SA2)	F	3
Mackay	(Overseas)	F	41
Mackay	(Overseas)	M	35
Mackay	(Same Address)	F	1073
Mackay	(Same Address)	M	1145
Mackay	(Same SA2)	F	27
Mackay	(Same SA2)	M	58
Mackay	New South Wales	F	26
Mackay	New South Wales	M	32
Mackay	Northern Territory	F	5
Mackay	Queensland	F	277
Mackay	Queensland	M	285
Mackay	South Australia	F	4
Mackay	Tasmania	F	3
Mackay	Tasmania	M	3
Mackay	Victoria	F	13
Mackay	Victoria	M	11
Mackay	Western Australia	F	5
Mackay	Western Australia	M	3
Mackay Harbour	(Overseas)	F	10
Mackay Harbour	(Overseas)	M	4
Mackay Harbour	(Same Address)	F	132
Mackay Harbour	(Same Address)	M	150
Mackay Harbour	(Same SA2)	M	3
Mackay Harbour	New South Wales	M	3
Mackay Harbour	Queensland	F	56
Mackay Harbour	Queensland	M	60
Mackay Harbour	Tasmania	F	3
Mackenzie (Brisbane - Qld)	(Overseas)	F	9
Mackenzie (Brisbane - Qld)	(Overseas)	M	20
Mackenzie (Brisbane - Qld)	(Same Address)	F	867
Mackenzie (Brisbane - Qld)	(Same Address)	M	828
Mackenzie (Brisbane - Qld)	(Same SA2)	F	4
Mackenzie (Brisbane - Qld)	New South Wales	F	4
Mackenzie (Brisbane - Qld)	Queensland	F	135
