SSC_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Mardi	1	0	1	0	142
Mardi	1	0	1	1	100
Mardi	1	1	0	0	1064
Mardi	1	1	0	1	65
Mardi	1	1	1	0	215
Mardi	1	1	1	1	59
Marengo (NSW)	1	1	0	0	4
Marinna	1	1	0	0	11
Marinna	1	1	0	1	3
Marinna	1	1	1	0	5
Marks Point					17
Marks Point	0	0	0	1	90
Marks Point	0	0	1	0	34
Marks Point	0	0	1	1	4
Marks Point	0	1	0	0	151
Marks Point	0	1	0	1	15
Marks Point	0	1	1	0	19
Marks Point	0	1	1	1	7
Marks Point	1	0	0	1	97
Marks Point	1	0	1	0	17
Marks Point	1	0	1	1	49
Marks Point	1	1	0	0	279
Marks Point	1	1	0	1	22
Marks Point	1	1	1	0	66
Marks Point	1	1	1	1	16
Markwell	0	0	1	1	3
Markwell	0	1	0	0	5
Markwell	0	1	1	0	3
Markwell	1	0	0	1	10
Markwell	1	1	0	0	16
Marlee	0	0	0	1	3
Marlee	0	0	1	0	3
Marlee	0	1	0	0	5
Marlee	0	1	1	0	8
Marlee	1	0	0	1	18
Marlee	1	0	1	0	17
Marlee	1	0	1	1	3
Marlee	1	1	0	0	34
Marlee	1	1	0	1	9
Marlee	1	1	1	0	13
Marlo Merrican	0	0	0	1	4
Marlo Merrican	1	1	0	0	5
Marlo Merrican	1	1	0	1	4
Marlo Merrican	1	1	1	0	13
Marlo Merrican	1	1	1	1	8
Marlow	1	0	0	1	3
Marlow	1	1	0	0	4
Marmong Point	0	0	0	1	23
Marmong Point	0	0	1	0	6
Marmong Point	0	0	1	1	12
Marmong Point	0	1	0	0	35
Marmong Point	0	1	1	0	3
Marmong Point	0	1	1	1	6
Marmong Point	1	0	0	1	48
Marmong Point	1	0	1	0	39
Marmong Point	1	0	1	1	31
Marmong Point	1	1	0	0	169
Marmong Point	1	1	0	1	13
Marmong Point	1	1	1	0	41
Marmong Point	1	1	1	1	4
Marom Creek	0	0	0	1	7
Marom Creek	0	1	0	0	7
Marom Creek	0	1	1	0	8
Marom Creek	1	0	0	1	5
Marom Creek	1	0	1	0	4
Marom Creek	1	0	1	1	15
Marom Creek	1	1	0	0	22
Marom Creek	1	1	1	0	7
Marom Creek	1	1	1	1	11
Maroota					8
Maroota	0	0	0	1	24
Maroota	0	0	1	0	7
Maroota	0	0	1	1	5
Maroota	0	1	0	0	14
Maroota	0	1	0	1	4
Maroota	0	1	1	0	4
Maroota	0	1	1	1	3
Maroota	1	0	0	1	54
Maroota	1	0	1	0	11
Maroota	1	0	1	1	7
Maroota	1	1	0	0	194
Maroota	1	1	0	1	15
Maroota	1	1	1	0	5
Maroota	1	1	1	1	11
Maroubra					532
Maroubra	0	0	0	1	1184
Maroubra	0	0	1	0	380
Maroubra	0	0	1	1	150
Maroubra	0	1	0	0	875
Maroubra	0	1	0	1	67
Maroubra	0	1	1	0	179
Maroubra	0	1	1	1	40
Maroubra	1	0	0	1	2102
Maroubra	1	0	1	0	1121
Maroubra	1	0	1	1	742
Maroubra	1	1	0	0	7529
Maroubra	1	1	0	1	228
Maroubra	1	1	1	0	1414
Maroubra	1	1	1	1	141
Marrangaroo	0	0	0	1	14
Marrangaroo	0	0	1	0	4
Marrangaroo	0	1	0	0	8
Marrangaroo	0	1	1	0	6
Marrangaroo	1	0	0	1	62
Marrangaroo	1	0	1	0	19
Marrangaroo	1	0	1	1	12
Marrangaroo	1	1	0	0	86
Marrangaroo	1	1	0	1	19
Marrangaroo	1	1	1	0	30
Marrangaroo	1	1	1	1	28
Marrar					3
Marrar	0	0	0	1	16
Marrar	0	1	0	0	8
Marrar	1	0	0	1	34
Marrar	1	0	1	0	3
Marrar	1	0	1	1	5
Marrar	1	1	0	0	99
Marrar	1	1	0	1	5
Marrar	1	1	1	0	27
Marrar	1	1	1	1	19
Marrickville					386
Marrickville	0	0	0	1	1094
Marrickville	0	0	1	0	206
Marrickville	0	0	1	1	136
Marrickville	0	1	0	0	837
Marrickville	0	1	0	1	103
Marrickville	0	1	1	0	192
Marrickville	0	1	1	1	36
Marrickville	1	0	0	1	1564
Marrickville	1	0	1	0	550
Marrickville	1	0	1	1	444
Marrickville	1	1	0	0	5850
Marrickville	1	1	0	1	171
Marrickville	1	1	1	0	752
Marrickville	1	1	1	1	127
Marsden Park					7
Marsden Park	0	0	0	1	39
Marsden Park	0	0	1	0	10
Marsden Park	0	0	1	1	5
Marsden Park	0	1	0	0	21
Marsden Park	0	1	0	1	9
Marsden Park	0	1	1	1	11
Marsden Park	1	0	0	1	124
Marsden Park	1	0	1	0	13
Marsden Park	1	0	1	1	26
Marsden Park	1	1	0	0	202
Marsden Park	1	1	0	1	36
Marsden Park	1	1	1	0	33
Marsden Park	1	1	1	1	23
Marsfield					161
Marsfield	0	0	0	1	350
Marsfield	0	0	1	0	132
Marsfield	0	0	1	1	47
Marsfield	0	1	0	0	337
Marsfield	0	1	0	1	14
Marsfield	0	1	1	0	62
Marsfield	0	1	1	1	13
Marsfield	1	0	0	1	784
Marsfield	1	0	1	0	463
Marsfield	1	0	1	1	309
Marsfield	1	1	0	0	3254
Marsfield	1	1	0	1	47
Marsfield	1	1	1	0	418
Marsfield	1	1	1	1	46
Marshall Mount	0	1	0	0	8
Marshall Mount	1	0	0	1	16
Marshall Mount	1	0	1	0	13
Marshall Mount	1	1	0	0	42
Marshall Mount	1	1	1	0	10
Marshall Mount	1	1	1	1	7
Marshdale	0	0	0	1	3
Marshdale	0	1	0	0	3
Marshdale	1	0	0	1	13
Marshdale	1	1	0	0	3
Marthaguy	1	1	0	0	35
Martindale					3
Martindale	0	0	1	1	3
Martindale	0	1	0	0	6
Martindale	1	0	0	1	16
Martindale	1	0	1	0	5
Martindale	1	1	0	0	29
Martindale	1	1	1	0	6
Martins Creek					3
Martins Creek	0	0	0	1	7
Martins Creek	0	1	0	0	20
Martins Creek	0	1	0	1	3
Martins Creek	1	0	0	1	27
Martins Creek	1	0	1	0	21
Martins Creek	1	0	1	1	18
Martins Creek	1	1	0	0	98
Martins Creek	1	1	0	1	9
Martins Creek	1	1	1	0	18
Martinsville	0	0	0	1	11
Martinsville	0	0	1	0	3
Martinsville	0	0	1	1	3
Martinsville	0	1	1	0	3
Martinsville	1	0	0	1	46
Martinsville	1	0	1	0	11
Martinsville	1	0	1	1	11
Martinsville	1	1	0	0	56
Martinsville	1	1	0	1	3
Martinsville	1	1	1	0	29
Marulan					3
Marulan	0	0	0	1	34
Marulan	0	0	1	1	5
Marulan	0	1	0	0	85
Marulan	0	1	0	1	12
Marulan	0	1	1	0	13
Marulan	1	0	0	1	87
Marulan	1	0	1	0	23
Marulan	1	0	1	1	16
Marulan	1	1	0	0	252
Marulan	1	1	0	1	26
Marulan	1	1	1	0	62
Marulan	1	1	1	1	27
Maryland (Newcastle - NSW)					55
Maryland (Newcastle - NSW)	0	0	0	1	285
Maryland (Newcastle - NSW)	0	0	1	0	92
Maryland (Newcastle - NSW)	0	0	1	1	52
Maryland (Newcastle - NSW)	0	1	0	0	392
Maryland (Newcastle - NSW)	0	1	0	1	66
Maryland (Newcastle - NSW)	0	1	1	0	90
Maryland (Newcastle - NSW)	0	1	1	1	46
Maryland (Newcastle - NSW)	1	0	0	1	778
Maryland (Newcastle - NSW)	1	0	1	0	245
Maryland (Newcastle - NSW)	1	0	1	1	226
Maryland (Newcastle - NSW)	1	1	0	0	2019
Maryland (Newcastle - NSW)	1	1	0	1	164
Maryland (Newcastle - NSW)	1	1	1	0	563
Maryland (Newcastle - NSW)	1	1	1	1	100
Maryland (Tenterfield - NSW)	1	0	0	1	10
Maryland (Tenterfield - NSW)	1	1	0	0	6
Marys Mount	0	1	1	0	3
Marys Mount	1	0	0	1	14
Marys Mount	1	1	0	0	24
Marys Mount	1	1	1	0	3
Marys Mount	1	1	1	1	5
Maryvale (NSW)					4
Maryvale (NSW)	0	0	1	1	6
Maryvale (NSW)	0	1	0	0	3
Maryvale (NSW)	1	0	0	1	20
Maryvale (NSW)	1	1	0	0	46
Maryvale (NSW)	1	1	1	0	19
Maryvale (NSW)	1	1	1	1	7
Maryville					12
Maryville	0	0	0	1	70
Maryville	0	0	1	0	27
Maryville	0	1	0	0	82
Maryville	0	1	0	1	8
Maryville	0	1	1	0	7
Maryville	1	0	0	1	54
Maryville	1	0	1	0	14
Maryville	1	0	1	1	16
Maryville	1	1	0	0	332
Maryville	1	1	0	1	7
Maryville	1	1	1	0	32
Mascot					267
Mascot	0	0	0	1	504
Mascot	0	0	1	0	140
Mascot	0	0	1	1	73
Mascot	0	1	0	0	295
Mascot	0	1	0	1	28
Mascot	0	1	1	0	65
Mascot	0	1	1	1	23
Mascot	1	0	0	1	929
Mascot	1	0	1	0	424
Mascot	1	0	1	1	320
Mascot	1	1	0	0	3339
Mascot	1	1	0	1	118
Mascot	1	1	1	0	468
Mascot	1	1	1	1	98
Matcham	0	0	0	1	15
Matcham	0	0	1	0	4
Matcham	0	1	0	0	6
Matcham	0	1	0	1	3
Matcham	0	1	1	1	3
Matcham	1	0	0	1	107
Matcham	1	0	1	0	66
Matcham	1	0	1	1	32
Matcham	1	1	0	0	290
Matcham	1	1	0	1	9
Matcham	1	1	1	0	105
Matcham	1	1	1	1	18
Matheson	0	1	0	0	3
Matheson	1	1	0	0	23
Mathoura					13
Mathoura	0	0	0	1	26
Mathoura	0	0	1	0	11
Mathoura	0	1	0	0	33
Mathoura	0	1	1	0	7
Mathoura	1	0	0	1	44
Mathoura	1	0	1	0	22
Mathoura	1	0	1	1	3
Mathoura	1	1	0	0	201
Mathoura	1	1	0	1	28
Mathoura	1	1	1	0	21
Mathoura	1	1	1	1	18
Matong					3
Matong	0	0	0	1	8
Matong	0	1	1	0	8
Matong	1	0	0	1	7
Matong	1	0	1	1	5
Matong	1	1	0	0	18
Matong	1	1	1	0	9
Matraville					106
Matraville	0	0	0	1	479
Matraville	0	0	1	0	111
Matraville	0	0	1	1	71
Matraville	0	1	0	0	390
Matraville	0	1	0	1	51
Matraville	0	1	1	0	94
Matraville	0	1	1	1	30
Matraville	1	0	0	1	1033
Matraville	1	0	1	0	475
Matraville	1	0	1	1	394
Matraville	1	1	0	0	2358
Matraville	1	1	0	1	119
Matraville	1	1	1	0	538
Matraville	1	1	1	1	59
Maude (NSW)	1	0	0	1	3
Maude (NSW)	1	1	0	0	22
Maude (NSW)	1	1	1	0	7
Maude (NSW)	1	1	1	1	6
Maules Creek	0	0	0	1	11
Maules Creek	1	0	1	0	3
Maules Creek	1	1	0	0	32
Maules Creek	1	1	1	0	15
Maxwell	0	0	0	1	7
Maxwell	0	1	0	0	5
Maxwell	1	0	1	0	3
Maxwell	1	0	1	1	3
Maxwell	1	1	0	0	31
Maxwell	1	1	1	0	13
Maybole	1	1	0	0	18
Mayers Flat	0	1	0	0	4
Mayers Flat	1	0	0	1	3
Mayers Flat	1	0	1	1	3
Mayers Flat	1	1	0	0	13
Mayfield (Newcastle - NSW)					149
Mayfield (Newcastle - NSW)	0	0	0	1	433
Mayfield (Newcastle - NSW)	0	0	1	0	109
Mayfield (Newcastle - NSW)	0	0	1	1	51
Mayfield (Newcastle - NSW)	0	1	0	0	549
Mayfield (Newcastle - NSW)	0	1	0	1	46
Mayfield (Newcastle - NSW)	0	1	1	0	109
Mayfield (Newcastle - NSW)	0	1	1	1	20
Mayfield (Newcastle - NSW)	1	0	0	1	393
Mayfield (Newcastle - NSW)	1	0	1	0	126
Mayfield (Newcastle - NSW)	1	0	1	1	114
Mayfield (Newcastle - NSW)	1	1	0	0	1871
Mayfield (Newcastle - NSW)	1	1	0	1	91
Mayfield (Newcastle - NSW)	1	1	1	0	320
Mayfield (Newcastle - NSW)	1	1	1	1	30
Mayfield (Oberon - NSW)	0	0	0	1	3
Mayfield (Queanbeyan-Palerang Regional - NSW)	0	1	0	0	3
Mayfield (Queanbeyan-Palerang Regional - NSW)	1	0	0	1	6
Mayfield (Shoalhaven - NSW)	0	0	0	1	4
Mayfield (Shoalhaven - NSW)	1	0	0	1	3
Mayfield (Shoalhaven - NSW)	1	1	0	0	16
Mayfield (Shoalhaven - NSW)	1	1	1	0	4
Mayfield (Shoalhaven - NSW)	1	1	1	1	3
Mayfield East					23
Mayfield East	0	0	0	1	103
Mayfield East	0	0	1	0	19
Mayfield East	0	0	1	1	6
Mayfield East	0	1	0	0	87
Mayfield East	0	1	0	1	8
Mayfield East	0	1	1	0	5
Mayfield East	0	1	1	1	11
Mayfield East	1	0	0	1	81
Mayfield East	1	0	1	0	20
Mayfield East	1	0	1	1	10
Mayfield East	1	1	0	0	330
Mayfield East	1	1	0	1	19
Mayfield East	1	1	1	0	62
Mayfield East	1	1	1	1	10
Mayfield West					20
Mayfield West	0	0	0	1	89
Mayfield West	0	0	1	0	8
Mayfield West	0	0	1	1	24
Mayfield West	0	1	0	0	94
Mayfield West	0	1	0	1	8
Mayfield West	0	1	1	0	30
Mayfield West	0	1	1	1	4
Mayfield West	1	0	0	1	91
Mayfield West	1	0	1	0	33
Mayfield West	1	0	1	1	30
Mayfield West	1	1	0	0	448
Mayfield West	1	1	0	1	23
Mayfield West	1	1	1	0	54
Mayfield West	1	1	1	1	13
Mayrung					6
Mayrung	1	0	0	1	8
Mayrung	1	0	1	0	3
Mayrung	1	1	0	0	48
Mayrung	1	1	0	1	8
Mayrung	1	1	1	0	6
Mays Hill					17
Mays Hill	0	0	0	1	22
Mays Hill	0	0	1	0	4
Mays Hill	0	0	1	1	10
Mays Hill	0	1	0	0	27
Mays Hill	0	1	1	1	10
Mays Hill	1	0	0	1	55
Mays Hill	1	0	1	0	27
Mays Hill	1	0	1	1	28
Mays Hill	1	1	0	0	240
Mays Hill	1	1	0	1	10
Mays Hill	1	1	1	0	62
Mays Hill	1	1	1	1	7
Mayvale	1	0	1	0	3
Mayvale	1	1	0	0	4
McCullys Gap	0	0	0	1	3
McCullys Gap	0	1	0	0	9
McCullys Gap	1	0	0	1	24
McCullys Gap	1	0	1	0	8
McCullys Gap	1	0	1	1	13
McCullys Gap	1	1	0	0	76
McCullys Gap	1	1	0	1	6
McCullys Gap	1	1	1	0	18
McCullys Gap	1	1	1	1	13
McDougalls Hill	0	1	0	0	7
McDougalls Hill	1	0	0	1	13
McDougalls Hill	1	0	1	0	7
McDougalls Hill	1	1	0	0	21
McDougalls Hill	1	1	1	0	14
McGraths Hill					18
McGraths Hill	0	0	0	1	89
McGraths Hill	0	0	1	0	14
McGraths Hill	0	0	1	1	21
McGraths Hill	0	1	0	0	127
McGraths Hill	0	1	0	1	18
McGraths Hill	0	1	1	0	42
McGraths Hill	0	1	1	1	5
McGraths Hill	1	0	0	1	252
McGraths Hill	1	0	1	0	77
McGraths Hill	1	0	1	1	104
McGraths Hill	1	1	0	0	778
McGraths Hill	1	1	0	1	70
McGraths Hill	1	1	1	0	164
McGraths Hill	1	1	1	1	23
McKees Hill					3
McKees Hill	0	0	0	1	6
McKees Hill	0	1	0	0	14
McKees Hill	0	1	0	1	11
McKees Hill	0	1	1	0	4
McKees Hill	1	0	0	1	27
McKees Hill	1	0	1	0	16
McKees Hill	1	0	1	1	10
McKees Hill	1	1	0	0	98
McKees Hill	1	1	0	1	9
McKees Hill	1	1	1	0	28
McKees Hill	1	1	1	1	20
McKellars Park					3
McKellars Park	0	0	0	1	17
McKellars Park	0	0	1	0	3
McKellars Park	0	0	1	1	4
McKellars Park	0	1	0	0	8
McKellars Park	0	1	1	0	3
McKellars Park	1	0	0	1	5
McKellars Park	1	0	1	0	5
McKellars Park	1	0	1	1	9
McKellars Park	1	1	0	0	52
McKellars Park	1	1	1	0	16
McLeans Ridges	0	0	0	1	11
McLeans Ridges	0	0	1	0	3
McLeans Ridges	0	0	1	1	4
McLeans Ridges	0	1	0	0	9
McLeans Ridges	0	1	1	1	4
McLeans Ridges	1	0	0	1	41
McLeans Ridges	1	0	1	0	27
McLeans Ridges	1	0	1	1	10
McLeans Ridges	1	1	0	0	133
McLeans Ridges	1	1	0	1	3
McLeans Ridges	1	1	1	0	45
McLeans Ridges	1	1	1	1	3
McLeods Shoot	0	1	0	0	7
McLeods Shoot	1	0	0	1	6
McLeods Shoot	1	0	1	1	9
McLeods Shoot	1	1	0	0	35
McMahons Point					20
McMahons Point	0	0	0	1	22
McMahons Point	0	0	1	0	21
McMahons Point	0	0	1	1	11
McMahons Point	0	1	0	0	38
McMahons Point	0	1	1	0	4
McMahons Point	1	0	0	1	84
McMahons Point	1	0	1	0	78
McMahons Point	1	0	1	1	33
McMahons Point	1	1	0	0	278
McMahons Point	1	1	1	0	68
McMahons Reef	1	0	0	1	6
McMahons Reef	1	0	1	0	3
McMahons Reef	1	0	1	1	3
McMahons Reef	1	1	0	0	19
Meadow Flat	0	0	0	1	3
Meadow Flat	0	0	1	0	3
Meadow Flat	0	1	0	0	3
Meadow Flat	1	0	0	1	18
Meadow Flat	1	0	1	0	12
Meadow Flat	1	1	0	0	95
Meadow Flat	1	1	0	1	5
Meadow Flat	1	1	1	0	41
Meadowbank (NSW)					91
Meadowbank (NSW)	0	0	0	1	97
Meadowbank (NSW)	0	0	1	0	33
Meadowbank (NSW)	0	0	1	1	20
Meadowbank (NSW)	0	1	0	0	95
Meadowbank (NSW)	0	1	0	1	4
Meadowbank (NSW)	0	1	1	0	12
Meadowbank (NSW)	1	0	0	1	90
Meadowbank (NSW)	1	0	1	0	97
Meadowbank (NSW)	1	0	1	1	47
Meadowbank (NSW)	1	1	0	0	1115
Meadowbank (NSW)	1	1	1	0	43
Meadowbank (NSW)	1	1	1	1	13
Mebul	1	0	1	0	3
Mebul	1	0	1	1	4
Mebul	1	1	0	0	9
Medlow Bath					3
Medlow Bath	0	0	0	1	22
Medlow Bath	0	0	1	0	6
Medlow Bath	0	1	0	0	25
Medlow Bath	1	0	0	1	35
Medlow Bath	1	0	1	0	23
Medlow Bath	1	0	1	1	13
Medlow Bath	1	1	0	0	75
Medlow Bath	1	1	0	1	24
Medlow Bath	1	1	1	0	19
Medlow Bath	1	1	1	1	15
Medowie					39
Medowie	0	0	0	1	234
Medowie	0	0	1	0	51
Medowie	0	0	1	1	64
Medowie	0	1	0	0	419
Medowie	0	1	0	1	46
Medowie	0	1	1	0	91
Medowie	0	1	1	1	13
Medowie	1	0	0	1	691
Medowie	1	0	1	0	285
Medowie	1	0	1	1	320
Medowie	1	1	0	0	2977
Medowie	1	1	0	1	200
Medowie	1	1	1	0	603
Medowie	1	1	1	1	141
Medway	0	0	0	1	6
Medway	0	1	0	0	6
Medway	1	0	0	1	10
Medway	1	0	1	1	5
Medway	1	1	0	0	29
Medway	1	1	1	0	10
Meerschaum Vale					3
Meerschaum Vale	0	0	0	1	14
Meerschaum Vale	0	0	1	0	6
Meerschaum Vale	0	0	1	1	4
Meerschaum Vale	0	1	0	0	11
Meerschaum Vale	1	0	0	1	27
Meerschaum Vale	1	0	1	0	16
Meerschaum Vale	1	0	1	1	23
Meerschaum Vale	1	1	0	0	89
Meerschaum Vale	1	1	0	1	10
Meerschaum Vale	1	1	1	0	20
Megalong Valley	0	0	0	1	3
Megalong Valley	0	1	0	0	12
Megalong Valley	1	0	0	1	13
Megalong Valley	1	0	1	0	10
Megalong Valley	1	1	0	0	31
Megalong Valley	1	1	1	0	10
Megan	0	0	0	1	4
Megan	0	1	0	0	7
Megan	0	1	1	0	8
Megan	1	0	0	1	14
Megan	1	0	1	0	3
Megan	1	1	0	0	20
Megan	1	1	1	0	12
Melinga	0	0	0	1	7
Melinga	1	0	0	1	8
Melinga	1	0	1	0	3
Melinga	1	0	1	1	3
Melinga	1	1	0	0	21
Melinga	1	1	0	1	6
Melinga	1	1	1	0	8
Mellool	1	1	0	0	9
Mellool	1	1	1	0	5
Melrose Park (NSW)					18
Melrose Park (NSW)	0	0	0	1	53
Melrose Park (NSW)	0	0	1	0	22
Melrose Park (NSW)	0	0	1	1	3
Melrose Park (NSW)	0	1	0	0	23
Melrose Park (NSW)	0	1	1	0	12
Melrose Park (NSW)	1	0	0	1	166
Melrose Park (NSW)	1	0	1	0	90
Melrose Park (NSW)	1	0	1	1	58
Melrose Park (NSW)	1	1	0	0	558
Melrose Park (NSW)	1	1	0	1	16
Melrose Park (NSW)	1	1	1	0	123
Melrose Park (NSW)	1	1	1	1	4
Melville (NSW)	0	1	0	0	4
Melville (NSW)	1	0	0	1	6
Melville (NSW)	1	0	1	1	7
Melville (NSW)	1	1	0	0	18
Melville (NSW)	1	1	1	0	5
Memagong	0	0	1	0	3
Memagong	1	0	0	1	3
Memagong	1	1	0	0	41
Memagong	1	1	0	1	3
Menah	0	0	0	1	3
Menah	0	0	1	0	3
Menah	0	1	0	1	5
Menah	1	0	0	1	3
Menah	1	0	1	1	3
Menah	1	1	0	0	49
Menah	1	1	0	1	4
Menah	1	1	1	0	10
Menai					58
Menai	0	0	0	1	405
Menai	0	0	1	0	140
Menai	0	0	1	1	116
Menai	0	1	0	0	323
Menai	0	1	0	1	68
Menai	0	1	1	0	133
Menai	0	1	1	1	34
Menai	1	0	0	1	1236
Menai	1	0	1	0	639
Menai	1	0	1	1	617
Menai	1	1	0	0	2933
Menai	1	1	0	1	148
Menai	1	1	1	0	676
Menai	1	1	1	1	166
Menangle					3
Menangle	0	0	0	1	17
Menangle	0	0	1	0	3
Menangle	0	1	0	0	8
Menangle	0	1	1	0	3
Menangle	0	1	1	1	7
Menangle	1	0	0	1	117
Menangle	1	0	1	0	48
Menangle	1	0	1	1	76
Menangle	1	1	0	0	231
Menangle	1	1	0	1	39
Menangle	1	1	1	0	59
Menangle	1	1	1	1	10
Menangle Park					6
Menangle Park	0	0	0	1	21
Menangle Park	0	1	0	0	18
Menangle Park	1	0	0	1	24
Menangle Park	1	0	1	0	3
Menangle Park	1	1	0	0	55
Menangle Park	1	1	0	1	10
Menangle Park	1	1	1	0	25
Mendooran					7
Mendooran	0	0	0	1	15
Mendooran	0	0	1	0	4
Mendooran	0	0	1	1	6
Mendooran	0	1	0	0	35
Mendooran	0	1	0	1	11
Mendooran	0	1	1	0	5
Mendooran	1	0	0	1	25
Mendooran	1	0	1	1	3
Mendooran	1	1	0	0	120
Mendooran	1	1	0	1	5
Mendooran	1	1	1	0	31
Menindee					3
Menindee	0	0	0	1	34
Menindee	0	0	1	0	5
Menindee	0	0	1	1	4
Menindee	0	1	0	0	27
Menindee	0	1	0	1	11
Menindee	0	1	1	0	17
Menindee	1	0	0	1	22
Menindee	1	0	1	0	3
Menindee	1	1	0	0	93
Menindee	1	1	0	1	8
Menindee	1	1	1	0	18
Merah North	0	0	0	1	3
Merah North	1	0	0	1	10
Merah North	1	0	1	0	3
Merah North	1	0	1	1	11
Merah North	1	1	0	0	64
Merah North	1	1	1	1	7
Merewether					86
Merewether	0	0	0	1	265
Merewether	0	0	1	0	99
Merewether	0	0	1	1	54
Merewether	0	1	0	0	229
Merewether	0	1	0	1	13
Merewether	0	1	1	0	94
Merewether	0	1	1	1	19
Merewether	1	0	0	1	591
Merewether	1	0	1	0	518
Merewether	1	0	1	1	296
Merewether	1	1	0	0	2670
Merewether	1	1	0	1	157
Merewether	1	1	1	0	626
Merewether	1	1	1	1	78
Merewether Heights					7
Merewether Heights	0	0	0	1	27
Merewether Heights	0	0	1	0	17
Merewether Heights	0	0	1	1	3
Merewether Heights	0	1	0	0	19
Merewether Heights	0	1	1	0	31
Merewether Heights	1	0	0	1	89
Merewether Heights	1	0	1	0	55
Merewether Heights	1	0	1	1	18
Merewether Heights	1	1	0	0	504
Merewether Heights	1	1	0	1	3
Merewether Heights	1	1	1	0	101
Merewether Heights	1	1	1	1	9
Merimbula					15
Merimbula	0	0	0	1	107
Merimbula	0	0	1	0	35
Merimbula	0	0	1	1	18
Merimbula	0	1	0	0	164
Merimbula	0	1	0	1	11
Merimbula	0	1	1	0	32
Merimbula	0	1	1	1	15
Merimbula	1	0	0	1	151
Merimbula	1	0	1	0	67
Merimbula	1	0	1	1	22
Merimbula	1	1	0	0	430
Merimbula	1	1	0	1	11
Merimbula	1	1	1	0	89
Merimbula	1	1	1	1	10
Meringo	0	0	0	1	4
Meringo	1	0	1	0	4
Meringo	1	1	0	0	29
Meringo	1	1	0	1	3
Meringo	1	1	1	0	6
Meroo	0	1	0	0	3
Meroo	1	0	0	1	8
Meroo	1	1	0	0	5
Meroo	1	1	1	0	3
Meroo Meadow	0	0	0	1	13
Meroo Meadow	0	1	0	0	11
Meroo Meadow	0	1	1	0	11
Meroo Meadow	1	0	0	1	52
Meroo Meadow	1	0	1	0	5
Meroo Meadow	1	0	1	1	15
Meroo Meadow	1	1	0	0	134
Meroo Meadow	1	1	0	1	11
Meroo Meadow	1	1	1	0	25
Merotherie	1	0	0	1	5
Merotherie	1	1	0	0	3
Merriangaah	1	1	0	0	4
Merricumbene	1	0	0	1	4
Merricumbene	1	1	0	0	3
Merrigal	0	1	0	0	3
Merrigal	0	1	1	0	3
Merrigal	1	1	0	0	12
Merrill	1	0	0	1	3
Merrill	1	1	0	0	15
Merriwa (NSW)					15
Merriwa (NSW)	0	0	0	1	35
Merriwa (NSW)	0	0	1	0	13
Merriwa (NSW)	0	0	1	1	4
Merriwa (NSW)	0	1	0	0	108
Merriwa (NSW)	0	1	0	1	9
Merriwa (NSW)	0	1	1	0	21
Merriwa (NSW)	0	1	1	1	7
Merriwa (NSW)	1	0	0	1	83
Merriwa (NSW)	1	0	1	0	40
Merriwa (NSW)	1	0	1	1	28
Merriwa (NSW)	1	1	0	0	366
Merriwa (NSW)	1	1	0	1	37
Merriwa (NSW)	1	1	1	0	108
Merriwa (NSW)	1	1	1	1	6
Merriwagga	0	0	0	1	3
Merriwagga	0	1	0	0	3
Merriwagga	1	0	0	1	7
Merriwagga	1	0	1	0	3
Merriwagga	1	1	0	0	32
Merriwagga	1	1	1	0	6
Merrygoen	0	0	0	1	5
Merrygoen	0	1	0	1	3
Merrygoen	0	1	1	0	8
Merrygoen	1	0	0	1	6
Merrygoen	1	0	1	0	3
Merrygoen	1	0	1	1	3
Merrygoen	1	1	0	0	9
Merrygoen	1	1	1	0	9
Merrylands					457
Merrylands	0	0	0	1	1418
Merrylands	0	0	1	0	248
Merrylands	0	0	1	1	281
Merrylands	0	1	0	0	1320
Merrylands	0	1	0	1	155
Merrylands	0	1	1	0	319
Merrylands	0	1	1	1	128
Merrylands	1	0	0	1	2436
Merrylands	1	0	1	0	811
Merrylands	1	0	1	1	1234
Merrylands	1	1	0	0	8292
Merrylands	1	1	0	1	544
Merrylands	1	1	1	0	1868
Merrylands	1	1	1	1	812
Merrylands West					73
Merrylands West	0	0	0	1	293
Merrylands West	0	0	1	0	80
Merrylands West	0	0	1	1	57
Merrylands West	0	1	0	0	323
Merrylands West	0	1	0	1	49
Merrylands West	0	1	1	0	94
Merrylands West	0	1	1	1	28
Merrylands West	1	0	0	1	600
Merrylands West	1	0	1	0	236
Merrylands West	1	0	1	1	191
Merrylands West	1	1	0	0	1479
Merrylands West	1	1	0	1	133
Merrylands West	1	1	1	0	454
Merrylands West	1	1	1	1	145
Merungle Hill					3
Merungle Hill	0	0	0	1	13
Merungle Hill	0	0	1	1	3
Merungle Hill	0	1	0	0	10
Merungle Hill	1	0	0	1	13
Merungle Hill	1	0	1	0	3
Merungle Hill	1	1	0	0	60
Merungle Hill	1	1	0	1	5
Merungle Hill	1	1	1	0	20
Meryla	0	1	0	0	3
Metford					35
Metford	0	0	0	1	179
Metford	0	0	1	0	66
Metford	0	0	1	1	44
Metford	0	1	0	0	427
Metford	0	1	0	1	58
Metford	0	1	1	0	69
Metford	0	1	1	1	42
Metford	1	0	0	1	321
Metford	1	0	1	0	85
Metford	1	0	1	1	111
Metford	1	1	0	0	1220
Metford	1	1	0	1	105
