SSC_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Brandon	0	1	0	0	16
Brandon	0	1	1	0	3
Brandon	1	0	0	1	33
Brandon	1	0	1	0	8
Brandon	1	0	1	1	8
Brandon	1	1	0	0	57
Brandon	1	1	0	1	11
Brandon	1	1	1	0	12
Brandon	1	1	1	1	3
Brandy Creek (Qld)	1	1	0	0	8
Brandy Creek (Qld)	1	1	1	0	3
Branyan					6
Branyan	0	0	0	1	51
Branyan	0	0	1	0	13
Branyan	0	0	1	1	4
Branyan	0	1	0	0	73
Branyan	0	1	0	1	11
Branyan	0	1	1	0	3
Branyan	1	0	0	1	84
Branyan	1	0	1	0	38
Branyan	1	0	1	1	23
Branyan	1	1	0	0	295
Branyan	1	1	0	1	26
Branyan	1	1	1	0	56
Branyan	1	1	1	1	7
Brassall					52
Brassall	0	0	0	1	176
Brassall	0	0	1	0	43
Brassall	0	0	1	1	27
Brassall	0	1	0	0	318
Brassall	0	1	0	1	39
Brassall	0	1	1	0	59
Brassall	0	1	1	1	11
Brassall	1	0	0	1	215
Brassall	1	0	1	0	85
Brassall	1	0	1	1	39
Brassall	1	1	0	0	692
Brassall	1	1	0	1	28
Brassall	1	1	1	0	103
Brassall	1	1	1	1	31
Bray Park (Qld)					46
Bray Park (Qld)	0	0	0	1	181
Bray Park (Qld)	0	0	1	0	33
Bray Park (Qld)	0	0	1	1	23
Bray Park (Qld)	0	1	0	0	221
Bray Park (Qld)	0	1	0	1	22
Bray Park (Qld)	0	1	1	0	38
Bray Park (Qld)	0	1	1	1	7
Bray Park (Qld)	1	0	0	1	272
Bray Park (Qld)	1	0	1	0	65
Bray Park (Qld)	1	0	1	1	63
Bray Park (Qld)	1	1	0	0	724
Bray Park (Qld)	1	1	0	1	46
Bray Park (Qld)	1	1	1	0	111
Bray Park (Qld)	1	1	1	1	31
Breakaway	1	0	0	1	4
Breakaway	1	0	1	0	4
Breakaway	1	1	0	0	14
Breakaway	1	1	0	1	3
Breakaway	1	1	1	0	5
Breddan	0	0	0	1	8
Breddan	0	1	0	0	13
Breddan	1	0	0	1	16
Breddan	1	0	1	0	3
Breddan	1	1	0	0	22
Breddan	1	1	0	1	4
Breddan	1	1	1	0	12
Breddan	1	1	1	1	3
Brendale					18
Brendale	0	0	0	1	52
Brendale	0	0	1	0	12
Brendale	0	0	1	1	4
Brendale	0	1	0	0	121
Brendale	0	1	0	1	10
Brendale	0	1	1	0	19
Brendale	1	0	0	1	38
Brendale	1	0	1	0	15
Brendale	1	0	1	1	9
Brendale	1	1	0	0	173
Brendale	1	1	0	1	11
Brendale	1	1	1	0	16
Brendale	1	1	1	1	3
Bridgeman Downs					24
Bridgeman Downs	0	0	0	1	69
Bridgeman Downs	0	0	1	0	45
Bridgeman Downs	0	0	1	1	14
Bridgeman Downs	0	1	0	0	58
Bridgeman Downs	0	1	0	1	3
Bridgeman Downs	0	1	1	0	20
Bridgeman Downs	1	0	0	1	257
Bridgeman Downs	1	0	1	0	186
Bridgeman Downs	1	0	1	1	97
Bridgeman Downs	1	1	0	0	593
Bridgeman Downs	1	1	0	1	25
Bridgeman Downs	1	1	1	0	164
Bridgeman Downs	1	1	1	1	16
Bridges	0	0	0	1	4
Bridges	0	1	0	0	5
Bridges	0	1	1	0	3
Bridges	1	0	0	1	12
Bridges	1	0	1	0	3
Bridges	1	1	0	0	20
Bridges	1	1	1	0	4
Brigalow	1	0	0	1	8
Brigalow	1	1	0	0	8
Brigalow	1	1	1	0	4
Brightly	1	0	0	1	4
Brightly	1	1	0	0	7
Brighton (Qld)					47
Brighton (Qld)	0	0	0	1	170
Brighton (Qld)	0	0	1	0	37
Brighton (Qld)	0	0	1	1	15
Brighton (Qld)	0	1	0	0	145
Brighton (Qld)	0	1	0	1	18
Brighton (Qld)	0	1	1	0	20
Brighton (Qld)	0	1	1	1	4
Brighton (Qld)	1	0	0	1	211
Brighton (Qld)	1	0	1	0	92
Brighton (Qld)	1	0	1	1	48
Brighton (Qld)	1	1	0	0	718
Brighton (Qld)	1	1	0	1	22
Brighton (Qld)	1	1	1	0	109
Brighton (Qld)	1	1	1	1	9
Brightview	0	0	0	1	5
Brightview	0	0	1	0	4
Brightview	0	1	0	0	15
Brightview	0	1	0	1	3
Brightview	0	1	1	0	9
Brightview	1	0	0	1	23
Brightview	1	0	1	0	7
Brightview	1	0	1	1	3
Brightview	1	1	0	0	43
Brightview	1	1	0	1	3
Brightview	1	1	1	0	4
Bringalily	1	0	0	1	3
Bringalily	1	1	0	0	3
Brinsmead					13
Brinsmead	0	0	0	1	55
Brinsmead	0	0	1	0	25
Brinsmead	0	0	1	1	4
Brinsmead	0	1	0	0	83
Brinsmead	0	1	0	1	5
Brinsmead	0	1	1	0	21
Brinsmead	0	1	1	1	6
Brinsmead	1	0	0	1	107
Brinsmead	1	0	1	0	70
Brinsmead	1	0	1	1	24
Brinsmead	1	1	0	0	417
Brinsmead	1	1	0	1	20
Brinsmead	1	1	1	0	92
Brinsmead	1	1	1	1	12
Brisbane City					108
Brisbane City	0	0	0	1	52
Brisbane City	0	0	1	0	35
Brisbane City	0	0	1	1	4
Brisbane City	0	1	0	0	47
Brisbane City	0	1	1	0	10
Brisbane City	1	0	0	1	60
Brisbane City	1	0	1	0	59
Brisbane City	1	0	1	1	8
Brisbane City	1	1	0	0	237
Brisbane City	1	1	0	1	4
Brisbane City	1	1	1	0	15
Broadbeach					38
Broadbeach	0	0	0	1	69
Broadbeach	0	0	1	0	32
Broadbeach	0	0	1	1	4
Broadbeach	0	1	0	0	71
Broadbeach	0	1	1	0	9
Broadbeach	1	0	0	1	39
Broadbeach	1	0	1	0	20
Broadbeach	1	0	1	1	4
Broadbeach	1	1	0	0	146
Broadbeach	1	1	0	1	3
Broadbeach	1	1	1	0	7
Broadbeach Waters					41
Broadbeach Waters	0	0	0	1	122
Broadbeach Waters	0	0	1	0	26
Broadbeach Waters	0	0	1	1	11
Broadbeach Waters	0	1	0	0	86
Broadbeach Waters	0	1	0	1	5
Broadbeach Waters	0	1	1	0	13
Broadbeach Waters	1	0	0	1	159
Broadbeach Waters	1	0	1	0	93
Broadbeach Waters	1	0	1	1	35
Broadbeach Waters	1	1	0	0	467
Broadbeach Waters	1	1	0	1	27
Broadbeach Waters	1	1	1	0	87
Broadbeach Waters	1	1	1	1	4
Broadwater (Qld)	0	0	0	1	3
Broadwater (Qld)	0	1	0	0	6
Broadwater (Qld)	1	0	0	1	4
Broadwater (Qld)	1	0	1	0	4
Broadwater (Qld)	1	1	0	0	21
Bromelton	0	0	0	1	3
Bromelton	1	0	0	1	3
Bromelton	1	1	0	0	13
Bromelton	1	1	1	0	7
Brookfield (Qld)					3
Brookfield (Qld)	0	0	0	1	30
Brookfield (Qld)	0	0	1	0	19
Brookfield (Qld)	0	0	1	1	5
Brookfield (Qld)	0	1	0	0	21
Brookfield (Qld)	0	1	1	0	6
Brookfield (Qld)	1	0	0	1	95
Brookfield (Qld)	1	0	1	0	111
Brookfield (Qld)	1	0	1	1	52
Brookfield (Qld)	1	1	0	0	216
Brookfield (Qld)	1	1	0	1	5
Brookfield (Qld)	1	1	1	0	77
Brookfield (Qld)	1	1	1	1	12
Brookhill	1	1	0	0	3
Brooklands	0	0	0	1	3
Brooklands	0	1	0	0	6
Brooklands	1	0	0	1	16
Brooklands	1	0	1	0	3
Brooklands	1	1	0	0	16
Brookstead					3
Brookstead	0	0	0	1	4
Brookstead	0	1	0	0	5
Brookstead	1	0	0	1	3
Brookstead	1	0	1	1	4
Brookstead	1	1	0	0	12
Brookstead	1	1	1	0	3
Brookwater					6
Brookwater	0	0	0	1	14
Brookwater	0	0	1	0	4
Brookwater	0	0	1	1	3
Brookwater	0	1	0	0	9
Brookwater	0	1	0	1	3
Brookwater	0	1	1	0	7
Brookwater	1	0	0	1	45
Brookwater	1	0	1	0	39
Brookwater	1	0	1	1	24
Brookwater	1	1	0	0	224
Brookwater	1	1	0	1	12
Brookwater	1	1	1	0	52
Brookwater	1	1	1	1	4
Brooloo	0	0	0	1	7
Brooloo	0	0	1	0	3
Brooloo	0	1	0	0	8
Brooloo	1	0	0	1	4
Brooloo	1	0	1	1	3
Brooloo	1	1	0	0	15
Broughton (Qld)	0	0	0	1	3
Broughton (Qld)	0	1	0	0	11
Broughton (Qld)	0	1	1	0	8
Broughton (Qld)	1	0	0	1	20
Broughton (Qld)	1	0	1	0	4
Broughton (Qld)	1	0	1	1	4
Broughton (Qld)	1	1	0	0	39
Broughton (Qld)	1	1	0	1	4
Broughton (Qld)	1	1	1	0	14
Browns Plains (Qld)					36
Browns Plains (Qld)	0	0	0	1	134
Browns Plains (Qld)	0	0	1	0	28
Browns Plains (Qld)	0	0	1	1	17
Browns Plains (Qld)	0	1	0	0	185
Browns Plains (Qld)	0	1	0	1	32
Browns Plains (Qld)	0	1	1	0	23
Browns Plains (Qld)	0	1	1	1	7
Browns Plains (Qld)	1	0	0	1	121
Browns Plains (Qld)	1	0	1	0	46
Browns Plains (Qld)	1	0	1	1	21
Browns Plains (Qld)	1	1	0	0	381
Browns Plains (Qld)	1	1	0	1	36
Browns Plains (Qld)	1	1	1	0	47
Browns Plains (Qld)	1	1	1	1	10
Broxburn					3
Broxburn	0	1	0	0	4
Broxburn	1	0	0	1	3
Broxburn	1	1	0	0	9
Broxburn	1	1	1	0	4
Brush Creek	1	1	0	0	3
Bryden	0	0	0	1	3
Brymaroo	1	0	0	1	3
Brymaroo	1	1	0	0	8
Buaraba	1	0	1	0	3
Buaraba	1	1	0	0	9
Bucasia					10
Bucasia	0	0	0	1	52
Bucasia	0	0	1	0	13
Bucasia	0	0	1	1	10
Bucasia	0	1	0	0	123
Bucasia	0	1	0	1	13
Bucasia	0	1	1	0	15
Bucasia	0	1	1	1	3
Bucasia	1	0	0	1	76
Bucasia	1	0	1	0	36
Bucasia	1	0	1	1	21
Bucasia	1	1	0	0	400
Bucasia	1	1	0	1	18
Bucasia	1	1	1	0	69
Bucasia	1	1	1	1	5
Bucca (Qld)					4
Bucca (Qld)	0	0	0	1	8
Bucca (Qld)	0	0	1	0	3
Bucca (Qld)	0	0	1	1	3
Bucca (Qld)	0	1	0	0	12
Bucca (Qld)	1	0	0	1	30
Bucca (Qld)	1	0	1	0	11
Bucca (Qld)	1	1	0	0	49
Bucca (Qld)	1	1	0	1	3
Bucca (Qld)	1	1	1	0	14
Bucca (Qld)	1	1	1	1	5
Buccan					6
Buccan	0	0	0	1	21
Buccan	0	0	1	1	4
Buccan	0	1	0	0	14
Buccan	0	1	1	0	5
Buccan	1	0	0	1	81
Buccan	1	0	1	0	18
Buccan	1	0	1	1	18
Buccan	1	1	0	0	110
Buccan	1	1	0	1	14
Buccan	1	1	1	0	32
Buccan	1	1	1	1	4
Buckland (Qld)	1	1	0	0	3
Buddina					11
Buddina	0	0	0	1	54
Buddina	0	0	1	0	23
Buddina	0	0	1	1	3
Buddina	0	1	0	0	82
Buddina	0	1	0	1	6
Buddina	0	1	1	0	12
Buddina	1	0	0	1	68
Buddina	1	0	1	0	34
Buddina	1	0	1	1	17
Buddina	1	1	0	0	231
Buddina	1	1	0	1	12
Buddina	1	1	1	0	41
Buddina	1	1	1	1	4
Buderim					83
Buderim	0	0	0	1	358
Buderim	0	0	1	0	123
Buderim	0	0	1	1	26
Buderim	0	1	0	0	443
Buderim	0	1	0	1	32
Buderim	0	1	1	0	94
Buderim	0	1	1	1	7
Buderim	1	0	0	1	582
Buderim	1	0	1	0	371
Buderim	1	0	1	1	153
Buderim	1	1	0	0	1784
Buderim	1	1	0	1	85
Buderim	1	1	1	0	380
Buderim	1	1	1	1	34
Bukali	1	0	0	1	3
Bukali	1	1	0	0	3
Bukali	1	1	1	0	3
Bulgun	0	1	0	0	4
Bulgun	1	0	0	1	6
Bulgun	1	1	0	0	14
Bulgun	1	1	1	0	7
Bulimba					37
Bulimba	0	0	0	1	66
Bulimba	0	0	1	0	30
Bulimba	0	0	1	1	4
Bulimba	0	1	0	0	83
Bulimba	0	1	0	1	3
Bulimba	0	1	1	0	9
Bulimba	1	0	0	1	82
Bulimba	1	0	1	0	84
Bulimba	1	0	1	1	28
Bulimba	1	1	0	0	500
Bulimba	1	1	0	1	9
Bulimba	1	1	1	0	79
Bulimba	1	1	1	1	7
Bullcamp	1	1	0	0	3
Bullyard	0	0	0	1	3
Bullyard	0	0	1	0	3
Bullyard	0	1	0	0	4
Bullyard	1	0	0	1	4
Bullyard	1	0	1	0	3
Bullyard	1	1	0	1	3
Bullyard	1	1	1	0	3
Bunburra	1	0	0	1	3
Bunburra	1	1	0	0	3
Bundaberg Central	0	0	0	1	3
Bundaberg Central	0	1	0	0	3
Bundaberg Central	1	1	0	0	6
Bundaberg East					9
Bundaberg East	0	0	0	1	43
Bundaberg East	0	0	1	0	9
Bundaberg East	0	0	1	1	4
Bundaberg East	0	1	0	0	91
Bundaberg East	0	1	0	1	9
Bundaberg East	0	1	1	0	11
Bundaberg East	1	0	0	1	42
Bundaberg East	1	0	1	0	15
Bundaberg East	1	0	1	1	14
Bundaberg East	1	1	0	0	137
Bundaberg East	1	1	0	1	7
Bundaberg East	1	1	1	0	22
Bundaberg East	1	1	1	1	6
Bundaberg North					28
Bundaberg North	0	0	0	1	106
Bundaberg North	0	0	1	0	25
Bundaberg North	0	0	1	1	15
Bundaberg North	0	1	0	0	135
Bundaberg North	0	1	0	1	13
Bundaberg North	0	1	1	0	15
Bundaberg North	0	1	1	1	6
Bundaberg North	1	0	0	1	89
Bundaberg North	1	0	1	0	20
Bundaberg North	1	0	1	1	13
Bundaberg North	1	1	0	0	190
Bundaberg North	1	1	0	1	14
Bundaberg North	1	1	1	0	34
Bundaberg North	1	1	1	1	8
Bundaberg South					22
Bundaberg South	0	0	0	1	86
Bundaberg South	0	0	1	0	16
Bundaberg South	0	0	1	1	12
Bundaberg South	0	1	0	0	109
Bundaberg South	0	1	0	1	10
Bundaberg South	0	1	1	0	17
Bundaberg South	1	0	0	1	56
Bundaberg South	1	0	1	0	18
Bundaberg South	1	0	1	1	8
Bundaberg South	1	1	0	0	119
Bundaberg South	1	1	0	1	9
Bundaberg South	1	1	1	0	20
Bundaberg South	1	1	1	1	4
Bundaberg West					15
Bundaberg West	0	0	0	1	46
Bundaberg West	0	0	1	0	8
Bundaberg West	0	0	1	1	5
Bundaberg West	0	1	0	0	66
Bundaberg West	0	1	0	1	12
Bundaberg West	0	1	1	0	8
Bundaberg West	1	0	0	1	28
Bundaberg West	1	0	1	0	9
Bundaberg West	1	1	0	0	100
Bundaberg West	1	1	0	1	5
Bundaberg West	1	1	1	0	15
Bundall					15
Bundall	0	0	0	1	63
Bundall	0	0	1	0	22
Bundall	0	0	1	1	9
Bundall	0	1	0	0	82
Bundall	0	1	0	1	4
Bundall	0	1	1	0	15
Bundall	1	0	0	1	98
Bundall	1	0	1	0	70
Bundall	1	0	1	1	22
Bundall	1	1	0	0	288
Bundall	1	1	0	1	10
Bundall	1	1	1	0	59
Bundall	1	1	1	1	5
Bundamba					34
Bundamba	0	0	0	1	138
Bundamba	0	0	1	0	30
Bundamba	0	0	1	1	3
Bundamba	0	1	0	0	186
Bundamba	0	1	0	1	7
Bundamba	0	1	1	0	30
Bundamba	0	1	1	1	9
Bundamba	1	0	0	1	161
Bundamba	1	0	1	0	45
Bundamba	1	0	1	1	20
Bundamba	1	1	0	0	316
Bundamba	1	1	0	1	28
Bundamba	1	1	1	0	53
Bundamba	1	1	1	1	23
Bundi	1	1	0	0	3
Bungaban	1	0	0	1	3
Bungaban	1	1	0	0	5
Bungadoo					3
Bungadoo	0	1	0	0	4
Bungadoo	1	0	0	1	12
Bungadoo	1	0	1	1	3
Bungadoo	1	1	0	0	10
Bungadoo	1	1	0	1	3
Bungadoo	1	1	1	0	5
Bungalow					18
Bungalow	0	0	0	1	43
Bungalow	0	0	1	0	12
Bungalow	0	1	0	0	54
Bungalow	0	1	0	1	4
Bungalow	0	1	1	0	7
Bungalow	1	0	0	1	14
Bungalow	1	0	1	0	5
Bungalow	1	1	0	0	69
Bungalow	1	1	0	1	7
Bungalow	1	1	1	0	9
Bungeworgorai	1	1	0	0	8
Bungeworgorai	1	1	1	0	3
Bungundarra	0	0	0	1	8
Bungundarra	0	1	0	0	10
Bungundarra	1	0	0	1	21
Bungundarra	1	0	1	0	7
Bungundarra	1	0	1	1	8
Bungundarra	1	1	0	0	35
Bungundarra	1	1	0	1	3
Bungundarra	1	1	1	0	4
Bungunya	1	1	0	0	9
Bunjurgen	1	0	0	1	7
Bunjurgen	1	0	1	0	3
Bunjurgen	1	1	0	0	8
Bunya	0	0	0	1	12
Bunya	0	0	1	1	3
Bunya	0	1	0	0	9
Bunya	0	1	1	0	3
Bunya	1	0	0	1	61
Bunya	1	0	1	0	41
Bunya	1	0	1	1	37
Bunya	1	1	0	0	136
Bunya	1	1	0	1	3
Bunya	1	1	1	0	51
Bunya	1	1	1	1	3
Bunya Creek	1	0	0	1	3
Bunya Creek	1	0	1	0	3
Bunya Creek	1	1	0	0	5
Bunya Mountains	1	0	0	1	6
Bunya Mountains	1	1	0	0	3
Burbank	0	0	0	1	3
Burbank	0	1	0	0	4
Burbank	1	0	0	1	31
Burbank	1	0	1	0	17
Burbank	1	0	1	1	12
Burbank	1	1	0	0	65
Burbank	1	1	0	1	3
Burbank	1	1	1	0	18
Burbank	1	1	1	1	7
Burdell					15
Burdell	0	0	0	1	29
Burdell	0	0	1	0	23
Burdell	0	1	0	0	134
Burdell	0	1	0	1	10
Burdell	0	1	1	0	13
Burdell	1	0	0	1	39
Burdell	1	0	1	0	31
Burdell	1	0	1	1	6
Burdell	1	1	0	0	639
Burdell	1	1	0	1	16
Burdell	1	1	1	0	39
Burdell	1	1	1	1	3
Burgowan	1	1	0	0	4
Burketown	0	1	0	0	3
Burketown	1	0	0	1	4
Burketown	1	1	0	0	12
Burketown	1	1	1	0	3
Burleigh Heads					46
Burleigh Heads	0	0	0	1	149
Burleigh Heads	0	0	1	0	30
Burleigh Heads	0	0	1	1	12
Burleigh Heads	0	1	0	0	146
Burleigh Heads	0	1	0	1	9
Burleigh Heads	0	1	1	0	29
Burleigh Heads	0	1	1	1	4
Burleigh Heads	1	0	0	1	152
Burleigh Heads	1	0	1	0	73
Burleigh Heads	1	0	1	1	35
Burleigh Heads	1	1	0	0	508
Burleigh Heads	1	1	0	1	15
Burleigh Heads	1	1	1	0	50
Burleigh Heads	1	1	1	1	8
Burleigh Waters					58
Burleigh Waters	0	0	0	1	287
Burleigh Waters	0	0	1	0	78
Burleigh Waters	0	0	1	1	22
Burleigh Waters	0	1	0	0	249
Burleigh Waters	0	1	0	1	19
Burleigh Waters	0	1	1	0	39
Burleigh Waters	0	1	1	1	3
Burleigh Waters	1	0	0	1	305
Burleigh Waters	1	0	1	0	121
Burleigh Waters	1	0	1	1	53
Burleigh Waters	1	1	0	0	1006
Burleigh Waters	1	1	0	1	51
Burleigh Waters	1	1	1	0	132
Burleigh Waters	1	1	1	1	27
Burncluith	1	0	0	1	3
Burncluith	1	1	0	0	8
Burnett Heads					14
Burnett Heads	0	0	0	1	40
Burnett Heads	0	0	1	0	9
Burnett Heads	0	1	0	0	52
Burnett Heads	0	1	0	1	10
Burnett Heads	0	1	1	0	6
Burnett Heads	1	0	0	1	55
Burnett Heads	1	0	1	0	17
Burnett Heads	1	0	1	1	5
Burnett Heads	1	1	0	0	106
Burnett Heads	1	1	0	1	10
Burnett Heads	1	1	1	0	14
Burnett Heads	1	1	1	1	6
Burnside (Qld)					8
Burnside (Qld)	0	0	0	1	33
Burnside (Qld)	0	0	1	0	13
Burnside (Qld)	0	0	1	1	3
Burnside (Qld)	0	1	0	0	55
Burnside (Qld)	0	1	1	0	8
Burnside (Qld)	0	1	1	1	3
Burnside (Qld)	1	0	0	1	59
Burnside (Qld)	1	0	1	0	18
Burnside (Qld)	1	0	1	1	11
Burnside (Qld)	1	1	0	0	169
Burnside (Qld)	1	1	0	1	8
Burnside (Qld)	1	1	1	0	32
Burnside (Qld)	1	1	1	1	5
Burpengary					39
Burpengary	0	0	0	1	197
Burpengary	0	0	1	0	62
Burpengary	0	0	1	1	28
Burpengary	0	1	0	0	298
Burpengary	0	1	0	1	32
Burpengary	0	1	1	0	56
Burpengary	0	1	1	1	8
Burpengary	1	0	0	1	395
Burpengary	1	0	1	0	135
Burpengary	1	0	1	1	101
Burpengary	1	1	0	0	845
Burpengary	1	1	0	1	83
Burpengary	1	1	1	0	180
Burpengary	1	1	1	1	42
Burpengary East					19
Burpengary East	0	0	0	1	76
Burpengary East	0	0	1	0	7
Burpengary East	0	0	1	1	9
Burpengary East	0	1	0	0	61
Burpengary East	0	1	0	1	3
Burpengary East	0	1	1	0	7
Burpengary East	1	0	0	1	210
Burpengary East	1	0	1	0	69
Burpengary East	1	0	1	1	55
Burpengary East	1	1	0	0	358
Burpengary East	1	1	0	1	32
Burpengary East	1	1	1	0	84
Burpengary East	1	1	1	1	17
Burra Burri	0	0	0	1	3
Burrum Heads					10
Burrum Heads	0	0	0	1	16
Burrum Heads	0	1	0	0	25
Burrum Heads	0	1	1	0	3
Burrum Heads	1	0	0	1	33
Burrum Heads	1	0	1	0	7
Burrum Heads	1	1	0	0	58
Burrum Heads	1	1	0	1	3
Burrum Heads	1	1	1	0	9
Burrum Heads	1	1	1	1	3
Burrum River					3
Burrum River	0	0	0	1	3
Burrum River	0	1	0	0	3
Burrum River	1	0	0	1	3
Burrum River	1	0	1	0	4
Burrum River	1	1	0	0	6
Burrum River	1	1	0	1	3
Burrum Town	0	1	0	0	5
Burrum Town	1	1	0	0	5
Burrum Town	1	1	1	0	3
Burua	0	0	0	1	3
Burua	0	0	1	0	3
Burua	0	1	0	0	7
Burua	0	1	0	1	3
Burua	1	0	0	1	20
Burua	1	0	1	0	8
Burua	1	0	1	1	7
Burua	1	1	0	0	68
Burua	1	1	0	1	3
Burua	1	1	1	0	19
Bushland Beach					18
Bushland Beach	0	0	0	1	48
Bushland Beach	0	0	1	0	20
Bushland Beach	0	0	1	1	7
Bushland Beach	0	1	0	0	120
Bushland Beach	0	1	0	1	11
Bushland Beach	0	1	1	0	28
Bushland Beach	0	1	1	1	3
Bushland Beach	1	0	0	1	90
Bushland Beach	1	0	1	0	51
Bushland Beach	1	0	1	1	38
Bushland Beach	1	1	0	0	566
Bushland Beach	1	1	0	1	34
Bushland Beach	1	1	1	0	101
Bushland Beach	1	1	1	1	11
Butchers Creek					3
Butchers Creek	0	1	0	0	3
Butchers Creek	1	0	0	1	3
Butchers Creek	1	1	0	0	6
Buxton (Qld)	0	0	0	1	8
Buxton (Qld)	0	1	0	0	5
Buxton (Qld)	1	0	0	1	4
Buxton (Qld)	1	0	1	1	3
Buxton (Qld)	1	1	0	0	6
Buxton (Qld)	1	1	1	0	4
Byee	1	0	0	1	3
Byee	1	1	0	0	3
Byfield	0	0	0	1	3
Byfield	0	1	0	0	8
Byfield	0	1	1	0	3
Byfield	1	1	0	0	11
Byfield	1	1	1	0	5
Cabarlah	0	0	0	1	10
Cabarlah	0	1	0	0	14
Cabarlah	1	0	0	1	33
Cabarlah	1	0	1	0	7
Cabarlah	1	0	1	1	3
Cabarlah	1	1	0	0	61
Cabarlah	1	1	0	1	6
Cabarlah	1	1	1	0	27
Cabarlah	1	1	1	1	5
Caboolture					117
Caboolture	0	0	0	1	447
Caboolture	0	0	1	0	135
Caboolture	0	0	1	1	43
Caboolture	0	1	0	0	739
Caboolture	0	1	0	1	75
Caboolture	0	1	1	0	115
Caboolture	0	1	1	1	31
Caboolture	1	0	0	1	456
Caboolture	1	0	1	0	144
Caboolture	1	0	1	1	106
Caboolture	1	1	0	0	1474
Caboolture	1	1	0	1	109
Caboolture	1	1	1	0	221
Caboolture	1	1	1	1	56
Caboolture South					30
Caboolture South	0	0	0	1	124
Caboolture South	0	0	1	0	25
Caboolture South	0	0	1	1	11
Caboolture South	0	1	0	0	167
Caboolture South	0	1	0	1	27
Caboolture South	0	1	1	0	28
Caboolture South	0	1	1	1	7
Caboolture South	1	0	0	1	103
Caboolture South	1	0	1	0	21
Caboolture South	1	0	1	1	15
Caboolture South	1	1	0	0	244
Caboolture South	1	1	0	1	30
Caboolture South	1	1	1	0	40
Caboolture South	1	1	1	1	12
Cadarga	1	1	0	0	3
Caffey	1	0	0	1	5
Caffey	1	1	0	0	3
Cainbable	1	1	0	0	3
Cainbable	1	1	0	1	3
Cairdbeign	1	1	0	0	4
Cairns City					11
Cairns City	0	0	0	1	11
Cairns City	0	0	1	0	7
Cairns City	0	1	0	0	15
Cairns City	1	0	0	1	14
Cairns City	1	0	1	0	10
Cairns City	1	0	1	1	6
Cairns City	1	1	0	0	46
Cairns City	1	1	1	0	3
Cairns North					23
Cairns North	0	0	0	1	63
Cairns North	0	0	1	0	27
Cairns North	0	0	1	1	8
Cairns North	0	1	0	0	94
Cairns North	0	1	0	1	3
Cairns North	0	1	1	0	10
Cairns North	1	0	0	1	17
Cairns North	1	0	1	0	15
Cairns North	1	0	1	1	3
Cairns North	1	1	0	0	192
Cairns North	1	1	0	1	6
Cairns North	1	1	1	0	11
Cairns North	1	1	1	1	3
Calamvale					89
Calamvale	0	0	0	1	226
Calamvale	0	0	1	0	66
Calamvale	0	0	1	1	40
Calamvale	0	1	0	0	235
Calamvale	0	1	0	1	19
Calamvale	0	1	1	0	36
Calamvale	0	1	1	1	9
Calamvale	1	0	0	1	363
Calamvale	1	0	1	0	220
Calamvale	1	0	1	1	127
Calamvale	1	1	0	0	1446
Calamvale	1	1	0	1	45
Calamvale	1	1	1	0	188
Calamvale	1	1	1	1	37
Calavos	0	0	0	1	3
Calavos	1	0	0	1	9
Calavos	1	0	1	0	4
Calavos	1	1	0	0	21
Calavos	1	1	0	1	3
Calavos	1	1	1	0	4
Caldervale	1	1	0	0	3
Calen					3
Calen	0	0	0	1	3
Calen	0	1	0	0	8
Calen	1	0	0	1	9
Calen	1	0	1	0	6
Calen	1	1	0	0	26
Calen	1	1	1	0	5
Calico Creek	0	1	0	0	4
Calico Creek	1	0	0	1	7
Calico Creek	1	0	1	0	3
Calico Creek	1	1	0	0	5
Calico Creek	1	1	0	1	3
Calico Creek	1	1	1	0	3
Calingunee	1	1	0	0	3
Callandoon	1	1	0	0	4
Callide	0	0	0	1	3
Callide	1	0	0	1	4
Callide	1	1	0	0	4
Calliope (Qld)					14
Calliope (Qld)	0	0	0	1	37
Calliope (Qld)	0	0	1	0	9
Calliope (Qld)	0	0	1	1	3
Calliope (Qld)	0	1	0	0	125
Calliope (Qld)	0	1	1	0	11
Calliope (Qld)	1	0	0	1	84
Calliope (Qld)	1	0	1	0	21
Calliope (Qld)	1	0	1	1	16
Calliope (Qld)	1	1	0	0	459
Calliope (Qld)	1	1	0	1	28
Calliope (Qld)	1	1	1	0	62
Calliope (Qld)	1	1	1	1	10
Caloundra					20
Caloundra	0	0	0	1	67
Caloundra	0	0	1	0	19
Caloundra	0	0	1	1	3
Caloundra	0	1	0	0	41
Caloundra	0	1	0	1	12
Caloundra	0	1	1	0	11
Caloundra	1	0	0	1	36
Caloundra	1	0	1	0	21
Caloundra	1	0	1	1	7
Caloundra	1	1	0	0	111
Caloundra	1	1	0	1	12
Caloundra	1	1	1	0	7
Caloundra	1	1	1	1	3
Caloundra West					18
Caloundra West	0	0	0	1	82
Caloundra West	0	0	1	0	33
Caloundra West	0	0	1	1	11
Caloundra West	0	1	0	0	160
Caloundra West	0	1	0	1	4
Caloundra West	0	1	1	0	19
Caloundra West	0	1	1	1	5
Caloundra West	1	0	0	1	80
Caloundra West	1	0	1	0	36
Caloundra West	1	0	1	1	23
Caloundra West	1	1	0	0	501
Caloundra West	1	1	0	1	24
