SSC_NAME16	HomeCensusNight	Sex	persons
Owen	1	F	243
Owen	1	M	233
Padthaway	0	F	5
Padthaway	0	M	13
Padthaway	1	F	133
Padthaway	1	M	164
Paechtown	0	F	8
Paechtown	0	M	16
Paechtown	1	F	84
Paechtown	1	M	106
Pages Flat	0	F	7
Pages Flat	0	M	7
Pages Flat	1	F	77
Pages Flat	1	M	74
Paisley	1	F	48
Paisley	1	M	39
Palkagee	1	F	3
Palkagee	1	M	4
Pallamana	1	F	35
Pallamana	1	M	40
Palmer (SA)	0	F	3
Palmer (SA)	0	M	4
Palmer (SA)	1	F	86
Palmer (SA)	1	M	102
Panitya (SA)	1	F	3
Panitya (SA)	1	M	5
Panorama	0	F	50
Panorama	0	M	38
Panorama	1	F	1129
Panorama	1	M	1089
Para Hills	0	F	116
Para Hills	0	M	144
Para Hills	1	F	3113
Para Hills	1	M	3182
Para Hills West	0	F	49
Para Hills West	0	M	78
Para Hills West	1	F	1568
Para Hills West	1	M	1492
Para Vista	0	F	45
Para Vista	0	M	56
Para Vista	1	F	1425
Para Vista	1	M	1373
Parachilna	0	M	3
Parachilna	1	F	10
Parachilna	1	M	6
Paracombe	0	F	15
Paracombe	0	M	11
Paracombe	1	F	200
Paracombe	1	M	201
Paradise (SA)	0	F	110
Paradise (SA)	0	M	117
Paradise (SA)	1	F	3408
Paradise (SA)	1	M	3140
Parafield	1	F	19
Parafield	1	M	83
Parafield Gardens	0	F	221
Parafield Gardens	0	M	297
Parafield Gardens	1	F	8290
Parafield Gardens	1	M	8135
Paralowie	0	F	229
Paralowie	0	M	339
Paralowie	1	F	8072
Paralowie	1	M	7891
Paramatta	1	F	3
Paramatta	1	M	3
Parawa	0	F	9
Parawa	0	M	4
Parawa	1	F	33
Parawa	1	M	37
Parham	0	F	9
Parham	0	M	3
Parham	1	F	88
Parham	1	M	122
Parilla	0	F	10
Parilla	0	M	3
Parilla	1	F	87
Parilla	1	M	109
Paringa	0	F	56
Paringa	0	M	54
Paringa	1	F	502
Paringa	1	M	497
Paris Creek	0	F	4
Paris Creek	0	M	5
Paris Creek	1	F	82
Paris Creek	1	M	90
Park Holme	0	F	62
Park Holme	0	M	51
Park Holme	1	F	1426
Park Holme	1	M	1318
Parkside (SA)	0	F	101
Parkside (SA)	0	M	136
Parkside (SA)	1	F	2461
Parkside (SA)	1	M	2095
Parndana	0	F	8
Parndana	0	M	11
Parndana	1	F	68
Parndana	1	M	65
Parrakie	0	F	6
Parrakie	0	M	7
Parrakie	1	F	44
Parrakie	1	M	44
Paruna	1	F	21
Paruna	1	M	28
Pasadena	0	F	83
Pasadena	0	M	67
Pasadena	1	F	1480
Pasadena	1	M	1360
Paskeville	0	F	4
Paskeville	0	M	5
Paskeville	1	F	76
Paskeville	1	M	91
Pata	0	M	3
Pata	1	F	21
Pata	1	M	33
Payneham	0	F	46
Payneham	0	M	37
Payneham	1	F	1180
Payneham	1	M	1025
Payneham South	0	F	39
Payneham South	0	M	30
Payneham South	1	F	817
Payneham South	1	M	752
Peake	1	F	45
Peake	1	M	71
Pearlah	0	M	3
Pearlah	1	F	28
Pearlah	1	M	25
Peebinga	0	M	3
Peebinga	1	F	16
Peebinga	1	M	15
Peep Hill	1	F	11
Peep Hill	1	M	14
Pekina	0	M	5
Pekina	1	F	31
Pekina	1	M	35
Pelican Lagoon	0	F	3
Pelican Lagoon	0	M	3
Pelican Lagoon	1	F	29
Pelican Lagoon	1	M	28
Pelican Point (SA)	0	F	7
Pelican Point (SA)	0	M	8
Pelican Point (SA)	1	F	28
Pelican Point (SA)	1	M	43
Pellaring Flat	1	M	3
Penfield	0	F	20
Penfield	0	M	25
Penfield	1	F	403
Penfield	1	M	364
Penfield Gardens	0	F	3
Penfield Gardens	0	M	7
Penfield Gardens	1	F	160
Penfield Gardens	1	M	168
Penneshaw	0	F	9
Penneshaw	0	M	16
Penneshaw	1	F	122
Penneshaw	1	M	123
Pennington	0	F	70
Pennington	0	M	92
Pennington	1	F	1800
Pennington	1	M	1685
Penola	0	F	62
Penola	0	M	59
Penola	1	F	736
Penola	1	M	739
Penong	0	F	10
Penong	0	M	11
Penong	1	F	97
Penong	1	M	167
Penrice	0	F	19
Penrice	0	M	15
Penrice	1	F	203
Penrice	1	M	203
Penwortham	0	F	4
Penwortham	0	M	4
Penwortham	1	F	63
Penwortham	1	M	72
Perlubie	0	F	3
Perlubie	0	M	4
Perlubie	1	F	19
Perlubie	1	M	23
Perponda	1	F	25
Perponda	1	M	32
Peterborough (SA)	0	F	51
Peterborough (SA)	0	M	62
Peterborough (SA)	1	F	709
Peterborough (SA)	1	M	671
Peterhead	0	F	25
Peterhead	0	M	19
Peterhead	1	F	577
Peterhead	1	M	490
Petersville	0	F	10
Petersville	0	M	11
Petersville	1	F	16
Petersville	1	M	31
Petherick	1	F	15
Petherick	1	M	19
Petina	1	F	15
Petina	1	M	21
Petwood	1	F	35
Petwood	1	M	29
Pewsey Vale	0	M	3
Pewsey Vale	1	F	30
Pewsey Vale	1	M	42
Piccadilly (SA)	0	F	4
Piccadilly (SA)	0	M	12
Piccadilly (SA)	1	F	174
Piccadilly (SA)	1	M	175
Piednippie	1	F	9
Piednippie	1	M	15
Pike River	1	F	26
Pike River	1	M	32
Pimba	0	F	7
Pimba	0	M	3
Pimba	1	F	10
Pimba	1	M	20
Pimbaacla	0	F	3
Pimbaacla	0	M	3
Pimbaacla	1	F	5
Pimbaacla	1	M	7
Pine Hill (SA)	0	F	8
Pine Hill (SA)	0	M	5
Pine Hill (SA)	1	F	23
Pine Hill (SA)	1	M	27
Pine Point	0	F	3
Pine Point	0	M	3
Pine Point	1	F	41
Pine Point	1	M	42
Pinery	0	M	3
Pinery	1	F	54
Pinery	1	M	44
Pinkawillinie	1	F	20
Pinkawillinie	1	M	31
Pinkerton Plains	0	F	3
Pinkerton Plains	1	F	34
Pinkerton Plains	1	M	38
Pinks Beach	0	F	4
Pinks Beach	0	M	3
Pinks Beach	1	F	28
Pinks Beach	1	M	37
Pinnaroo	0	F	22
Pinnaroo	0	M	23
Pinnaroo	1	F	325
Pinnaroo	1	M	344
Pipalyatjara	0	M	3
Pipalyatjara	1	F	104
Pipalyatjara	1	M	85
Pirie East	0	F	3
Pirie East	0	M	5
Pirie East	1	F	21
Pirie East	1	M	17
Pleasant Park	1	F	19
Pleasant Park	1	M	17
Plympton	0	F	89
Plympton	0	M	105
Plympton	1	F	2376
Plympton	1	M	2194
Plympton Park	0	F	62
Plympton Park	0	M	66
Plympton Park	1	F	1566
Plympton Park	1	M	1548
Point Boston	1	F	12
Point Boston	1	M	11
Point Lowly	1	F	8
Point Lowly	1	M	13
Point Pass	0	F	6
Point Pass	0	M	9
Point Pass	1	F	55
Point Pass	1	M	47
Point Pearce	0	F	15
Point Pearce	0	M	11
Point Pearce	1	F	35
Point Pearce	1	M	35
Point Souttar	0	F	3
Point Souttar	0	M	7
Point Souttar	1	F	11
Point Souttar	1	M	13
Point Sturt	0	M	3
Point Sturt	1	F	31
Point Sturt	1	M	33
Point Turton	0	F	24
Point Turton	0	M	26
Point Turton	1	F	123
Point Turton	1	M	157
Polda	1	M	4
Polish Hill River	1	F	15
Polish Hill River	1	M	19
Poltalloch	1	F	20
Poltalloch	1	M	29
Pompoota	0	M	4
Pompoota	1	F	28
Pompoota	1	M	31
Ponde	0	F	5
Ponde	0	M	3
Ponde	1	F	29
Ponde	1	M	30
Poochera	1	F	25
Poochera	1	M	36
Pooginagoric	0	F	4
Pooginagoric	0	M	3
Pooginagoric	1	F	22
Pooginagoric	1	M	33
Pooginook	1	F	5
Pooginook	1	M	8
Poonindie	0	F	3
Poonindie	1	F	89
Poonindie	1	M	100
Pooraka	0	F	151
Pooraka	0	M	142
Pooraka	1	F	3483
Pooraka	1	M	3457
Porky Flat	1	F	6
Port Adelaide	0	F	35
Port Adelaide	0	M	38
Port Adelaide	1	F	567
Port Adelaide	1	M	579
Port Arthur (SA)	1	M	3
Port Augusta	0	F	286
Port Augusta	0	M	317
Port Augusta	1	F	3103
Port Augusta	1	M	2855
Port Augusta West	0	F	97
Port Augusta West	0	M	156
Port Augusta West	1	F	1947
Port Augusta West	1	M	1835
Port Bonython	1	F	5
Port Bonython	1	M	5
Port Broughton	0	F	46
Port Broughton	0	M	59
Port Broughton	1	F	583
Port Broughton	1	M	528
Port Davis	1	F	9
Port Elliot	0	F	96
Port Elliot	0	M	71
Port Elliot	1	F	987
Port Elliot	1	M	946
Port Gawler	1	F	36
Port Gawler	1	M	48
Port Germein	0	F	16
Port Germein	0	M	17
Port Germein	1	F	164
Port Germein	1	M	175
Port Gibbon	1	F	3
Port Gibbon	1	M	10
Port Hughes	0	F	28
Port Hughes	0	M	25
Port Hughes	1	F	255
Port Hughes	1	M	259
Port Julia	0	M	6
Port Julia	1	F	20
Port Julia	1	M	15
Port Kenny	0	F	3
Port Kenny	0	M	9
Port Kenny	1	F	25
Port Kenny	1	M	35
Port Lincoln	0	F	581
Port Lincoln	0	M	691
Port Lincoln	1	F	6582
Port Lincoln	1	M	6265
Port Macdonnell	0	F	50
Port Macdonnell	0	M	58
Port Macdonnell	1	F	359
Port Macdonnell	1	M	380
Port Mannum	0	F	10
Port Mannum	0	M	7
Port Mannum	1	F	101
Port Mannum	1	M	119
Port Moorowie	0	M	3
Port Moorowie	1	F	30
Port Moorowie	1	M	32
Port Neill	0	F	10
Port Neill	0	M	12
Port Neill	1	F	84
Port Neill	1	M	87
Port Noarlunga	0	F	56
Port Noarlunga	0	M	78
Port Noarlunga	1	F	1459
Port Noarlunga	1	M	1321
Port Noarlunga South	0	F	62
Port Noarlunga South	0	M	80
Port Noarlunga South	1	F	1277
Port Noarlunga South	1	M	1315
Port Paterson	0	F	4
Port Paterson	1	F	29
Port Paterson	1	M	45
Port Pirie	0	F	6
Port Pirie	0	M	5
Port Pirie	1	F	101
Port Pirie	1	M	75
Port Pirie South	0	F	146
Port Pirie South	0	M	139
Port Pirie South	1	F	1854
Port Pirie South	1	M	1795
Port Pirie West	0	F	80
Port Pirie West	0	M	90
Port Pirie West	1	F	1251
Port Pirie West	1	M	1204
Port Rickaby	0	F	3
Port Rickaby	0	M	3
Port Rickaby	1	F	21
Port Rickaby	1	M	27
Port Victoria	0	F	25
Port Victoria	0	M	24
Port Victoria	1	F	145
Port Victoria	1	M	152
Port Vincent	0	F	36
Port Vincent	0	M	41
Port Vincent	1	F	206
Port Vincent	1	M	227
Port Wakefield	0	F	22
Port Wakefield	0	M	19
Port Wakefield	1	F	273
Port Wakefield	1	M	329
Port Willunga	0	F	40
Port Willunga	0	M	48
Port Willunga	1	F	791
Port Willunga	1	M	755
Porter Lagoon	1	F	3
Porter Lagoon	1	M	6
Price	0	F	15
Price	0	M	16
Price	1	F	70
Price	1	M	90
Proof Range	1	F	3
Proof Range	1	M	4
Prospect (SA)	0	F	301
Prospect (SA)	0	M	340
Prospect (SA)	1	F	6253
Prospect (SA)	1	M	6384
Prospect Hill	0	M	3
Prospect Hill	1	F	79
Prospect Hill	1	M	77
Pukatja	0	F	14
Pukatja	0	M	14
Pukatja	1	F	254
Pukatja	1	M	220
Puntabie	1	M	3
Punthari	0	F	5
Punthari	1	F	21
Punthari	1	M	23
Punyelroo	0	F	3
Punyelroo	0	M	4
Punyelroo	1	F	12
Punyelroo	1	M	15
Purnong	1	F	21
Purnong	1	M	23
Pyap	0	F	4
Pyap	0	M	3
Pyap	1	F	69
Pyap	1	M	78
Pyap West	0	F	3
Pyap West	1	F	16
Pyap West	1	M	15
Pygery	0	F	4
Pygery	1	F	39
Pygery	1	M	30
Qualco	0	F	4
Qualco	0	M	3
Qualco	1	F	16
Qualco	1	M	35
Queenstown (SA)	0	F	37
Queenstown (SA)	0	M	42
Queenstown (SA)	1	F	930
Queenstown (SA)	1	M	871
Quinyambie	1	F	3
Quinyambie	1	M	7
Quorn	0	F	52
Quorn	0	M	68
Quorn	1	F	575
Quorn	1	M	531
Racecourse Bay	1	F	12
Racecourse Bay	1	M	20
Ramco	0	F	8
Ramco	0	M	9
Ramco	1	F	73
Ramco	1	M	77
Ramco Heights	1	F	63
Ramco Heights	1	M	64
Ramsay (SA)	0	M	4
Ramsay (SA)	1	F	31
Ramsay (SA)	1	M	36
Rapid Bay	1	F	8
Rapid Bay	1	M	12
Red Creek	1	F	61
Red Creek	1	M	56
Redbanks	1	F	92
Redbanks	1	M	88
Redhill	0	F	3
Redhill	0	M	4
Redhill	1	F	71
Redhill	1	M	73
Redwood Park	0	F	115
Redwood Park	0	M	168
Redwood Park	1	F	2551
Redwood Park	1	M	2590
Reedy Creek (SA)	1	F	40
Reedy Creek (SA)	1	M	53
Reeves Plains	0	M	3
Reeves Plains	1	F	64
Reeves Plains	1	M	63
Regency Park	0	F	11
Regency Park	0	M	4
Regency Park	1	F	79
Regency Park	1	M	42
Reid (SA)	0	F	4
Reid (SA)	0	M	9
Reid (SA)	1	F	198
Reid (SA)	1	M	193
Rendelsham	0	F	3
Rendelsham	0	M	3
Rendelsham	1	F	94
Rendelsham	1	M	107
Renmark	0	F	161
Renmark	0	M	142
Renmark	1	F	2258
Renmark	1	M	2085
Renmark North	0	F	15
Renmark North	0	M	18
Renmark North	1	F	290
Renmark North	1	M	316
Renmark South	0	F	6
Renmark South	0	M	13
Renmark South	1	F	148
Renmark South	1	M	175
Renmark West	0	F	39
Renmark West	0	M	52
Renmark West	1	F	585
Renmark West	1	M	628
Renown Park	0	F	40
Renown Park	0	M	50
Renown Park	1	F	805
Renown Park	1	M	803
Reynella	0	F	80
Reynella	0	M	108
Reynella	1	F	2261
Reynella	1	M	2301
Reynella East	0	F	50
Reynella East	0	M	61
Reynella East	1	F	999
Reynella East	1	M	903
Rhynie	0	F	3
Rhynie	0	M	3
Rhynie	1	F	59
Rhynie	1	M	71
Richmond (SA)	0	F	68
Richmond (SA)	0	M	69
Richmond (SA)	1	F	1624
Richmond (SA)	1	M	1543
Ridgehaven	0	F	76
Ridgehaven	0	M	92
Ridgehaven	1	F	1995
Ridgehaven	1	M	1846
Ridleyton	0	F	23
Ridleyton	0	M	29
Ridleyton	1	F	565
Ridleyton	1	M	512
Risdon Park	0	F	125
Risdon Park	0	M	131
Risdon Park	1	F	1886
Risdon Park	1	M	1707
Risdon Park South	0	F	54
Risdon Park South	0	M	80
Risdon Park South	1	F	1039
Risdon Park South	1	M	1015
Riverglades	0	F	28
Riverglades	0	M	27
Riverglades	1	F	381
Riverglades	1	M	381
Riverglen	1	F	4
Riverglen	1	M	10
Riverton (SA)	0	F	37
Riverton (SA)	0	M	36
Riverton (SA)	1	F	505
Riverton (SA)	1	M	463
Robe	0	F	86
Robe	0	M	85
Robe	1	F	453
Robe	1	M	469
Robertstown	0	F	7
Robertstown	0	M	12
Robertstown	1	F	114
Robertstown	1	M	114
Rochester (SA)	1	F	8
Rochester (SA)	1	M	7
Rockleigh	0	F	3
Rockleigh	0	M	3
Rockleigh	1	F	121
Rockleigh	1	M	124
Rocky Camp	1	F	64
Rocky Camp	1	M	71
Rocky Gully (SA)	0	F	3
Rocky Gully (SA)	0	M	3
Rocky Gully (SA)	1	F	45
Rocky Gully (SA)	1	M	59
Rocky Plain (SA)	1	F	3
Rocky Plain (SA)	1	M	12
Rogues Point	0	F	3
Rogues Point	0	M	3
Rogues Point	1	F	9
Rogues Point	1	M	15
Rose Park	0	F	28
Rose Park	0	M	37
Rose Park	1	F	673
Rose Park	1	M	633
Rosedale (SA)	0	F	8
Rosedale (SA)	0	M	9
Rosedale (SA)	1	F	73
Rosedale (SA)	1	M	91
Rosetown	0	F	6
Rosetown	0	M	11
Rosetown	1	F	65
Rosetown	1	M	68
Rosewater	0	F	61
Rosewater	0	M	78
Rosewater	1	F	1568
Rosewater	1	M	1568
Roseworthy	0	F	20
Roseworthy	0	M	27
Roseworthy	1	F	448
Roseworthy	1	M	498
Rosslyn Park	0	F	37
Rosslyn Park	0	M	49
Rosslyn Park	1	F	709
Rosslyn Park	1	M	664
Rostrevor	0	F	117
Rostrevor	0	M	142
Rostrevor	1	F	3825
Rostrevor	1	M	3654
Rowland Flat	0	M	9
Rowland Flat	1	F	69
Rowland Flat	1	M	83
Roxby Downs	0	F	83
Roxby Downs	0	M	117
Roxby Downs	1	F	1578
Roxby Downs	1	M	2101
Royal Park	0	F	38
Royal Park	0	M	62
Royal Park	1	F	1499
Royal Park	1	M	1379
Royston Park	0	F	22
Royston Park	0	M	20
Royston Park	1	F	567
Royston Park	1	M	588
Rudall	1	F	44
Rudall	1	M	51
SA Remainder	0	F	3
SA Remainder	1	F	29
SA Remainder	1	M	24
Saddleworth	0	F	19
Saddleworth	0	M	19
Saddleworth	1	F	219
Saddleworth	1	M	219
Saints	1	F	3
Saints	1	M	3
Salisbury (SA)	0	F	131
Salisbury (SA)	0	M	186
Salisbury (SA)	1	F	3973
Salisbury (SA)	1	M	3921
Salisbury Downs	0	F	110
Salisbury Downs	0	M	116
Salisbury Downs	1	F	2923
Salisbury Downs	1	M	2828
Salisbury East	0	F	192
Salisbury East	0	M	231
Salisbury East	1	F	4371
Salisbury East	1	M	4179
Salisbury Heights	0	F	81
Salisbury Heights	0	M	124
Salisbury Heights	1	F	2541
Salisbury Heights	1	M	2439
Salisbury North	0	F	192
Salisbury North	0	M	280
Salisbury North	1	F	4762
Salisbury North	1	M	4658
Salisbury Park	0	F	41
Salisbury Park	0	M	40
Salisbury Park	1	F	1055
Salisbury Park	1	M	1031
Salisbury Plain	0	F	25
Salisbury Plain	0	M	30
Salisbury Plain	1	F	564
Salisbury Plain	1	M	593
Salisbury South	0	F	3
Salisbury South	1	F	59
Salisbury South	1	M	42
Salt Creek	0	M	3
Salt Creek	1	F	13
Salt Creek	1	M	14
Salter Springs	1	F	30
Salter Springs	1	M	25
Saltia	1	F	4
Saltia	1	M	3
Sampson Flat	0	M	8
Sampson Flat	1	F	61
Sampson Flat	1	M	57
Sandalwood	0	F	4
Sandalwood	0	M	3
Sandalwood	1	F	26
Sandalwood	1	M	26
Sandergrove	0	F	5
Sandergrove	0	M	4
Sandergrove	1	F	36
Sandergrove	1	M	39
Sanderston	0	F	9
Sanderston	0	M	10
Sanderston	1	F	31
Sanderston	1	M	40
Sandilands (SA)	0	F	8
Sandilands (SA)	0	M	3
Sandilands (SA)	1	F	38
Sandilands (SA)	1	M	57
Sandleton	1	F	14
Sandleton	1	M	20
Sandy Creek (SA)	0	F	3
Sandy Creek (SA)	0	M	11
Sandy Creek (SA)	1	F	144
Sandy Creek (SA)	1	M	142
Sandy Grove	0	F	4
Sandy Grove	0	M	5
Sandy Grove	1	F	45
Sandy Grove	1	M	49
Sapphiretown	0	M	3
Sapphiretown	1	F	16
Sapphiretown	1	M	15
Sceale Bay	0	F	4
Sceale Bay	0	M	3
Sceale Bay	1	F	14
Sceale Bay	1	M	19
Schell Well	1	F	4
Schell Well	1	M	3
Scott Creek	0	M	8
Scott Creek	1	F	97
Scott Creek	1	M	96
Seacliff	0	F	49
Seacliff	0	M	62
Seacliff	1	F	949
Seacliff	1	M	891
Seacliff Park	0	F	55
Seacliff Park	0	M	51
Seacliff Park	1	F	1203
Seacliff Park	1	M	1132
Seacombe Gardens	0	F	69
Seacombe Gardens	0	M	62
Seacombe Gardens	1	F	1543
Seacombe Gardens	1	M	1336
Seacombe Heights	0	F	33
Seacombe Heights	0	M	37
Seacombe Heights	1	F	728
Seacombe Heights	1	M	688
Seaford (SA)	0	F	111
Seaford (SA)	0	M	129
Seaford (SA)	1	F	2176
Seaford (SA)	1	M	2027
Seaford Heights	1	F	26
Seaford Heights	1	M	27
Seaford Meadows	0	F	65
Seaford Meadows	0	M	105
Seaford Meadows	1	F	1912
Seaford Meadows	1	M	1776
Seaford Rise	0	F	117
Seaford Rise	0	M	131
Seaford Rise	1	F	3063
Seaford Rise	1	M	2786
Seal Bay	1	F	3
Seal Bay	1	M	4
Seaton (SA)	0	F	231
Seaton (SA)	0	M	219
Seaton (SA)	1	F	5172
Seaton (SA)	1	M	4742
Seaview Downs	0	F	45
Seaview Downs	0	M	44
Seaview Downs	1	F	1312
Seaview Downs	1	M	1269
Sebastopol (SA)	0	F	3
Sebastopol (SA)	1	F	23
Sebastopol (SA)	1	M	27
Second Valley	0	F	3
Second Valley	0	M	4
Second Valley	1	F	80
Second Valley	1	M	76
Sedan	0	M	7
Sedan	1	F	98
Sedan	1	M	106
Seddon (SA)	0	F	3
Seddon (SA)	0	M	9
Seddon (SA)	1	F	42
Seddon (SA)	1	M	47
Sefton Park	0	F	29
Sefton Park	0	M	30
Sefton Park	1	F	591
Sefton Park	1	M	568
Sellicks Beach	0	F	73
Sellicks Beach	0	M	83
Sellicks Beach	1	F	1241
Sellicks Beach	1	M	1217
Sellicks Hill	0	F	4
Sellicks Hill	0	M	4
Sellicks Hill	1	F	143
Sellicks Hill	1	M	156
Semaphore	0	F	68
Semaphore	0	M	80
Semaphore	1	F	1312
Semaphore	1	M	1301
Semaphore Park	0	F	91
Semaphore Park	0	M	103
Semaphore Park	1	F	2182
Semaphore Park	1	M	1925
Semaphore South	0	F	35
Semaphore South	0	M	29
Semaphore South	1	F	484
Semaphore South	1	M	465
Senior	0	F	3
Senior	1	F	52
Senior	1	M	61
Seppeltsfield	0	F	10
Seppeltsfield	0	M	6
Seppeltsfield	1	F	58
Seppeltsfield	1	M	68
Sevenhill	0	F	3
Sevenhill	0	M	10
Sevenhill	1	F	46
Sevenhill	1	M	66
Shaugh	1	F	4
Shaugh	1	M	13
Shea-Oak Log	0	F	3
Shea-Oak Log	0	M	4
Shea-Oak Log	1	F	60
Shea-Oak Log	1	M	68
Sheaoak Flat	1	F	15
Sheaoak Flat	1	M	16
Sheidow Park	0	F	112
Sheidow Park	0	M	140
Sheidow Park	1	F	3280
Sheidow Park	1	M	3141
Sheringa	0	F	3
Sheringa	0	M	3
Sheringa	1	F	12
Sheringa	1	M	19
Sherlock (SA)	0	M	3
Sherlock (SA)	1	F	29
Sherlock (SA)	1	M	35
Sherwood (SA)	0	F	3
Sherwood (SA)	1	F	38
Sherwood (SA)	1	M	53
Short	1	F	5
Short	1	M	4
Silverton (SA)	1	F	14
Silverton (SA)	1	M	13
Skye (SA)	0	F	4
Skye (SA)	0	M	10
Skye (SA)	1	F	142
Skye (SA)	1	M	124
Sleaford	1	F	22
Sleaford	1	M	25
Smithfield (SA)	0	F	47
Smithfield (SA)	0	M	68
Smithfield (SA)	1	F	1227
Smithfield (SA)	1	M	1091
Smithfield Plains	0	F	61
Smithfield Plains	0	M	87
Smithfield Plains	1	F	1396
Smithfield Plains	1	M	1327
Smoky Bay	0	F	17
Smoky Bay	0	M	21
Smoky Bay	1	F	112
Smoky Bay	1	M	129
Snowtown	0	F	14
Snowtown	0	M	17
Snowtown	1	F	215
Snowtown	1	M	220
Solomon	0	M	4
Solomon	1	F	30
Solomon	1	M	27
Solomontown	0	F	27
Solomontown	0	M	36
Solomontown	1	F	527
Solomontown	1	M	517
Somerton Park	0	F	167
Somerton Park	0	M	154
Somerton Park	1	F	2742
Somerton Park	1	M	2470
South Brighton	0	F	61
South Brighton	0	M	64
South Brighton	1	F	1258
South Brighton	1	M	1117
South Hummocks	1	F	18
South Hummocks	1	M	17
South Kilkerran	0	F	3
South Kilkerran	1	F	22
South Kilkerran	1	M	24
South Plympton	0	F	80
South Plympton	0	M	78
South Plympton	1	F	2109
South Plympton	1	M	1898
Southend	0	F	6
Southend	0	M	11
Southend	1	F	110
Southend	1	M	127
Spalding (SA)	0	F	6
Spalding (SA)	0	M	9
Spalding (SA)	1	F	132
Spalding (SA)	1	M	141
Spectacle Lake	1	F	3
Spectacle Lake	1	M	4
Spence (SA)	1	F	23
Spence (SA)	1	M	31
Spring Farm (SA)	0	F	3
Spring Farm (SA)	0	M	11
Spring Farm (SA)	1	F	47
Spring Farm (SA)	1	M	41
Spring Gully (SA)	1	F	27
Spring Gully (SA)	1	M	26
Springfield (SA)	0	F	15
Springfield (SA)	0	M	16
Springfield (SA)	1	F	252
Springfield (SA)	1	M	245
Springton	0	F	12
Springton	0	M	22
Springton	1	F	316
Springton	1	M	324
Square Mile	1	F	13
Square Mile	1	M	19
St Agnes (SA)	0	F	98
St Agnes (SA)	0	M	92
St Agnes (SA)	1	F	2064
St Agnes (SA)	1	M	1890
St Clair (SA)	0	F	36
St Clair (SA)	0	M	40
St Clair (SA)	1	F	802
St Clair (SA)	1	M	832
St Georges	0	F	33
St Georges	0	M	36
St Georges	1	F	820
St Georges	1	M	743
St Ives (SA)	1	F	15
St Ives (SA)	1	M	11
St Johns	1	F	4
St Johns	1	M	9
St Kilda (SA)	1	F	31
St Kilda (SA)	1	M	36
St Kitts	1	F	15
St Kitts	1	M	25
St Marys (SA)	0	F	53
St Marys (SA)	0	M	49
St Marys (SA)	1	F	1334
St Marys (SA)	1	M	1329
St Morris	0	F	28
St Morris	0	M	27
St Morris	1	F	759
St Morris	1	M	683
St Peters (SA)	0	F	80
St Peters (SA)	0	M	92
St Peters (SA)	1	F	1545
St Peters (SA)	1	M	1504
Stanley (SA)	1	F	12
Stanley (SA)	1	M	17
Stanley Flat	0	F	21
Stanley Flat	0	M	23
Stanley Flat	1	F	184
Stanley Flat	1	M	192
Stansbury	0	F	23
Stansbury	0	M	36
Stansbury	1	F	294
Stansbury	1	M	293
Steelton	1	F	13
Steelton	1	M	15
Steinfeld	1	F	3
Steinfeld	1	M	10
Stepney	0	F	20
Stepney	0	M	19
Stepney	1	F	440
Stepney	1	M	392
Stewart Range	1	F	30
Stewart Range	1	M	29
Stirling (SA)	0	F	71
Stirling (SA)	0	M	78
Stirling (SA)	1	F	1472
Stirling (SA)	1	M	1344
Stirling North	0	F	67
Stirling North	0	M	101
Stirling North	1	F	1021
Stirling North	1	M	1485
Stockport	0	F	7
Stockport	0	M	12
Stockport	1	F	127
Stockport	1	M	120
Stockwell	0	F	6
Stockwell	0	M	7
Stockwell	1	F	219
Stockwell	1	M	240
Stockyard Creek (SA)	1	F	5
Stockyard Creek (SA)	1	M	11
Stockyard Plain	1	F	10
Stockyard Plain	1	M	3
Stokes Bay	0	F	6
Stokes Bay	0	M	3
Stokes Bay	1	F	19
Stokes Bay	1	M	22
Stone Hut	1	F	15
Stone Hut	1	M	14
Stone Well	0	M	4
Stone Well	1	F	50
Stone Well	1	M	54
Stonyfell	0	F	25
Stonyfell	0	M	29
Stonyfell	1	F	602
Stonyfell	1	M	549
Stow	1	F	3
Stow	1	M	3
Strathalbyn (SA)	0	F	156
Strathalbyn (SA)	0	M	181
Strathalbyn (SA)	1	F	3259
Strathalbyn (SA)	1	M	2916
Streaky Bay	0	F	59
Streaky Bay	0	M	70
Streaky Bay	1	F	605
Streaky Bay	1	M	644
Struan	0	F	3
Struan	0	M	3
Struan	1	F	22
Struan	1	M	24
Stuart (SA)	0	F	3
Stuart (SA)	1	F	4
Stuart (SA)	1	M	7
Sturt (SA)	0	F	50
Sturt (SA)	0	M	45
Sturt (SA)	1	F	1250
Sturt (SA)	1	M	1185
Sultana Point	1	F	15
Sultana Point	1	M	13
Summertown	0	F	6
Summertown	0	M	12
Summertown	1	F	333
Summertown	1	M	326
Sunlands	0	F	5
Sunlands	0	M	14
Sunlands	1	F	159
Sunlands	1	M	204
Sunnybrae	0	M	3
Sunnybrae	1	F	15
Sunnybrae	1	M	14
Sunnydale	0	F	3
Sunnydale	0	M	4
Sunnydale	1	F	18
Sunnydale	1	M	21
Sunnyside (SA)	0	M	6
Sunnyside (SA)	1	F	46
Sunnyside (SA)	1	M	49
Sunnyvale	1	F	16
Sunnyvale	1	M	23
Surrey Downs	0	F	79
Surrey Downs	0	M	95
Surrey Downs	1	F	1582
Surrey Downs	1	M	1580
Sutherlands	0	M	3
Sutherlands	1	F	20
