SSC_NAME16	MaxSchoolingCompleted	Sex	persons
Springmount	Year 10	M	8
Springmount	Year 11	F	15
Springmount	Year 11	M	4
Springmount	Year 12	F	39
Springmount	Year 12	M	33
Springvale (Vic.)	Did not go to school	F	732
Springvale (Vic.)	Did not go to school	M	563
Springvale (Vic.)	Year 8	F	1098
Springvale (Vic.)	Year 8	M	881
Springvale (Vic.)	Year 9	F	480
Springvale (Vic.)	Year 9	M	450
Springvale (Vic.)	Year 10	F	763
Springvale (Vic.)	Year 10	M	891
Springvale (Vic.)	Year 11	F	498
Springvale (Vic.)	Year 11	M	629
Springvale (Vic.)	Year 12	F	4518
Springvale (Vic.)	Year 12	M	5141
Springvale South	Did not go to school	F	423
Springvale South	Did not go to school	M	283
Springvale South	Year 8	F	639
Springvale South	Year 8	M	432
Springvale South	Year 9	F	345
Springvale South	Year 9	M	311
Springvale South	Year 10	F	580
Springvale South	Year 10	M	606
Springvale South	Year 11	F	404
Springvale South	Year 11	M	432
Springvale South	Year 12	F	2595
Springvale South	Year 12	M	2749
St Albans (Vic.)	Did not go to school	F	808
St Albans (Vic.)	Did not go to school	M	556
St Albans (Vic.)	Year 8	F	2067
St Albans (Vic.)	Year 8	M	1527
St Albans (Vic.)	Year 9	F	916
St Albans (Vic.)	Year 9	M	853
St Albans (Vic.)	Year 10	F	1650
St Albans (Vic.)	Year 10	M	1757
St Albans (Vic.)	Year 11	F	1035
St Albans (Vic.)	Year 11	M	1259
St Albans (Vic.)	Year 12	F	7288
St Albans (Vic.)	Year 12	M	7868
St Albans Park	Did not go to school	F	14
St Albans Park	Did not go to school	M	5
St Albans Park	Year 8	F	198
St Albans Park	Year 8	M	147
St Albans Park	Year 9	F	216
St Albans Park	Year 9	M	199
St Albans Park	Year 10	F	454
St Albans Park	Year 10	M	467
St Albans Park	Year 11	F	367
St Albans Park	Year 11	M	385
St Albans Park	Year 12	F	746
St Albans Park	Year 12	M	543
St Andrews (Vic.)	Year 8	F	10
St Andrews (Vic.)	Year 8	M	12
St Andrews (Vic.)	Year 9	F	22
St Andrews (Vic.)	Year 9	M	42
St Andrews (Vic.)	Year 10	F	37
St Andrews (Vic.)	Year 10	M	72
St Andrews (Vic.)	Year 11	F	73
St Andrews (Vic.)	Year 11	M	89
St Andrews (Vic.)	Year 12	F	284
St Andrews (Vic.)	Year 12	M	238
St Andrews Beach	Year 8	F	6
St Andrews Beach	Year 8	M	11
St Andrews Beach	Year 9	F	12
St Andrews Beach	Year 9	M	14
St Andrews Beach	Year 10	F	42
St Andrews Beach	Year 10	M	67
St Andrews Beach	Year 11	F	53
St Andrews Beach	Year 11	M	55
St Andrews Beach	Year 12	F	213
St Andrews Beach	Year 12	M	176
St Arnaud	Did not go to school	F	10
St Arnaud	Did not go to school	M	7
St Arnaud	Year 8	F	97
St Arnaud	Year 8	M	113
St Arnaud	Year 9	F	103
St Arnaud	Year 9	M	127
St Arnaud	Year 10	F	207
St Arnaud	Year 10	M	213
St Arnaud	Year 11	F	162
St Arnaud	Year 11	M	151
St Arnaud	Year 12	F	312
St Arnaud	Year 12	M	214
St Arnaud East	Year 8	F	3
St Arnaud East	Year 8	M	3
St Arnaud East	Year 9	F	8
St Arnaud East	Year 9	M	6
St Arnaud East	Year 10	F	5
St Arnaud East	Year 10	M	3
St Arnaud East	Year 11	F	3
St Arnaud East	Year 11	M	3
St Arnaud East	Year 12	F	10
St Arnaud East	Year 12	M	16
St Arnaud North	Year 8	M	9
St Arnaud North	Year 10	F	6
St Arnaud North	Year 10	M	3
St Arnaud North	Year 11	F	4
St Arnaud North	Year 11	M	3
St Arnaud North	Year 12	F	5
St Arnaud North	Year 12	M	3
St Clair (Vic.)	Year 10	M	3
St Clair (Vic.)	Year 11	F	3
St Clair (Vic.)	Year 11	M	4
St Clair (Vic.)	Year 12	F	7
St Clair (Vic.)	Year 12	M	3
St Germains	Did not go to school	M	3
St Germains	Year 8	M	6
St Germains	Year 9	F	3
St Germains	Year 10	F	4
St Germains	Year 10	M	6
St Germains	Year 11	M	4
St Germains	Year 12	F	15
St Germains	Year 12	M	6
St Helena	Did not go to school	F	7
St Helena	Year 8	F	77
St Helena	Year 8	M	45
St Helena	Year 9	F	63
St Helena	Year 9	M	53
St Helena	Year 10	F	174
St Helena	Year 10	M	167
St Helena	Year 11	F	187
St Helena	Year 11	M	186
St Helena	Year 12	F	735
St Helena	Year 12	M	649
St Helens (Vic.)	Year 10	F	3
St Helens (Vic.)	Year 10	M	3
St Helens (Vic.)	Year 11	F	4
St Helens (Vic.)	Year 11	M	6
St Helens (Vic.)	Year 12	F	5
St Helens Plains	Year 8	M	3
St Helens Plains	Year 9	F	3
St Helens Plains	Year 10	F	3
St Helens Plains	Year 10	M	4
St Helens Plains	Year 11	M	5
St Helens Plains	Year 12	F	8
St Helens Plains	Year 12	M	3
St James (Vic.)	Year 8	F	6
St James (Vic.)	Year 8	M	10
St James (Vic.)	Year 9	F	4
St James (Vic.)	Year 9	M	7
St James (Vic.)	Year 10	F	13
St James (Vic.)	Year 10	M	13
St James (Vic.)	Year 11	F	13
St James (Vic.)	Year 11	M	16
St James (Vic.)	Year 12	F	13
St James (Vic.)	Year 12	M	23
St Kilda (Vic.)	Did not go to school	F	41
St Kilda (Vic.)	Did not go to school	M	33
St Kilda (Vic.)	Year 8	F	141
St Kilda (Vic.)	Year 8	M	171
St Kilda (Vic.)	Year 9	F	139
St Kilda (Vic.)	Year 9	M	164
St Kilda (Vic.)	Year 10	F	433
St Kilda (Vic.)	Year 10	M	616
St Kilda (Vic.)	Year 11	F	508
St Kilda (Vic.)	Year 11	M	591
St Kilda (Vic.)	Year 12	F	6583
St Kilda (Vic.)	Year 12	M	6468
St Kilda East	Did not go to school	F	24
St Kilda East	Did not go to school	M	18
St Kilda East	Year 8	F	108
St Kilda East	Year 8	M	120
St Kilda East	Year 9	F	86
St Kilda East	Year 9	M	134
St Kilda East	Year 10	F	286
St Kilda East	Year 10	M	365
St Kilda East	Year 11	F	341
St Kilda East	Year 11	M	413
St Kilda East	Year 12	F	4265
St Kilda East	Year 12	M	3791
St Kilda West	Did not go to school	M	6
St Kilda West	Year 8	F	24
St Kilda West	Year 8	M	20
St Kilda West	Year 9	F	25
St Kilda West	Year 9	M	31
St Kilda West	Year 10	F	79
St Kilda West	Year 10	M	79
St Kilda West	Year 11	F	101
St Kilda West	Year 11	M	101
St Kilda West	Year 12	F	1014
St Kilda West	Year 12	M	974
St Leonards (Vic.)	Did not go to school	F	9
St Leonards (Vic.)	Did not go to school	M	11
St Leonards (Vic.)	Year 8	F	90
St Leonards (Vic.)	Year 8	M	93
St Leonards (Vic.)	Year 9	F	120
St Leonards (Vic.)	Year 9	M	113
St Leonards (Vic.)	Year 10	F	200
St Leonards (Vic.)	Year 10	M	258
St Leonards (Vic.)	Year 11	F	178
St Leonards (Vic.)	Year 11	M	181
St Leonards (Vic.)	Year 12	F	418
St Leonards (Vic.)	Year 12	M	323
Staceys Bridge	Year 9	M	4
Staceys Bridge	Year 10	M	3
Staceys Bridge	Year 11	F	7
Staceys Bridge	Year 11	M	3
Staceys Bridge	Year 12	F	6
Staceys Bridge	Year 12	M	5
Staffordshire Reef	Year 10	F	3
Staffordshire Reef	Year 10	M	6
Staffordshire Reef	Year 11	F	3
Staffordshire Reef	Year 11	M	4
Staffordshire Reef	Year 12	F	4
Staffordshire Reef	Year 12	M	6
Staghorn Flat	Year 8	F	6
Staghorn Flat	Year 8	M	5
Staghorn Flat	Year 9	F	8
Staghorn Flat	Year 9	M	12
Staghorn Flat	Year 10	F	17
Staghorn Flat	Year 10	M	29
Staghorn Flat	Year 11	F	19
Staghorn Flat	Year 11	M	12
Staghorn Flat	Year 12	F	62
Staghorn Flat	Year 12	M	52
Stanhope (Vic.)	Year 8	F	28
Stanhope (Vic.)	Year 8	M	42
Stanhope (Vic.)	Year 9	F	29
Stanhope (Vic.)	Year 9	M	46
Stanhope (Vic.)	Year 10	F	73
Stanhope (Vic.)	Year 10	M	87
Stanhope (Vic.)	Year 11	F	58
Stanhope (Vic.)	Year 11	M	52
Stanhope (Vic.)	Year 12	F	104
Stanhope (Vic.)	Year 12	M	78
Stanley (Vic.)	Year 8	F	6
Stanley (Vic.)	Year 8	M	3
Stanley (Vic.)	Year 9	F	3
Stanley (Vic.)	Year 9	M	10
Stanley (Vic.)	Year 10	F	25
Stanley (Vic.)	Year 10	M	28
Stanley (Vic.)	Year 11	F	16
Stanley (Vic.)	Year 11	M	20
Stanley (Vic.)	Year 12	F	77
Stanley (Vic.)	Year 12	M	63
Staughton Vale	Year 8	M	5
Staughton Vale	Year 10	F	10
Staughton Vale	Year 10	M	12
Staughton Vale	Year 11	F	3
Staughton Vale	Year 11	M	8
Staughton Vale	Year 12	F	29
Staughton Vale	Year 12	M	23
Stavely	Year 8	M	3
Stavely	Year 10	M	3
Stavely	Year 11	F	3
Stavely	Year 11	M	3
Stavely	Year 12	F	6
Stavely	Year 12	M	8
Stawell	Did not go to school	F	26
Stawell	Did not go to school	M	41
Stawell	Year 8	F	246
Stawell	Year 8	M	223
Stawell	Year 9	F	288
Stawell	Year 9	M	260
Stawell	Year 10	F	503
Stawell	Year 10	M	495
Stawell	Year 11	F	423
Stawell	Year 11	M	443
Stawell	Year 12	F	889
Stawell	Year 12	M	733
Steels Creek	Year 8	F	4
Steels Creek	Year 8	M	8
Steels Creek	Year 9	F	8
Steels Creek	Year 9	M	3
Steels Creek	Year 10	F	13
Steels Creek	Year 10	M	26
Steels Creek	Year 11	F	23
Steels Creek	Year 11	M	15
Steels Creek	Year 12	F	51
Steels Creek	Year 12	M	44
Steiglitz (Vic.)	Year 9	M	3
Steiglitz (Vic.)	Year 10	F	5
Steiglitz (Vic.)	Year 10	M	10
Steiglitz (Vic.)	Year 11	M	3
Steiglitz (Vic.)	Year 12	F	8
Steiglitz (Vic.)	Year 12	M	5
Stewarton (Vic.)	Year 9	F	4
Stewarton (Vic.)	Year 9	M	5
Stewarton (Vic.)	Year 10	F	11
Stewarton (Vic.)	Year 10	M	5
Stewarton (Vic.)	Year 11	F	9
Stewarton (Vic.)	Year 11	M	11
Stewarton (Vic.)	Year 12	F	24
Stewarton (Vic.)	Year 12	M	15
Stockdale	Year 9	F	3
Stockdale	Year 11	F	3
Stockdale	Year 11	M	8
Stockdale	Year 12	F	8
Stockdale	Year 12	M	9
Stockyard Hill	Year 9	F	4
Stockyard Hill	Year 9	M	3
Stockyard Hill	Year 10	M	4
Stockyard Hill	Year 11	M	3
Stockyard Hill	Year 12	F	13
Stockyard Hill	Year 12	M	12
Stonehaven	Year 8	M	3
Stonehaven	Year 9	M	6
Stonehaven	Year 10	F	6
Stonehaven	Year 10	M	5
Stonehaven	Year 11	F	5
Stonehaven	Year 11	M	7
Stonehaven	Year 12	F	17
Stonehaven	Year 12	M	11
Stoneleigh (Vic.)	Year 8	M	3
Stoneleigh (Vic.)	Year 10	F	3
Stoneleigh (Vic.)	Year 10	M	3
Stoneleigh (Vic.)	Year 11	M	3
Stoneleigh (Vic.)	Year 12	F	12
Stoneleigh (Vic.)	Year 12	M	5
Stony Creek (South Gippsland - Vic.)	Year 8	F	7
Stony Creek (South Gippsland - Vic.)	Year 8	M	11
Stony Creek (South Gippsland - Vic.)	Year 9	F	5
Stony Creek (South Gippsland - Vic.)	Year 9	M	12
Stony Creek (South Gippsland - Vic.)	Year 10	F	18
Stony Creek (South Gippsland - Vic.)	Year 10	M	16
Stony Creek (South Gippsland - Vic.)	Year 11	F	24
Stony Creek (South Gippsland - Vic.)	Year 11	M	22
Stony Creek (South Gippsland - Vic.)	Year 12	F	47
Stony Creek (South Gippsland - Vic.)	Year 12	M	38
Stonyford	Year 8	F	3
Stonyford	Year 8	M	4
Stonyford	Year 9	F	3
Stonyford	Year 9	M	7
Stonyford	Year 10	M	3
Stonyford	Year 11	F	3
Stonyford	Year 12	F	7
Stonyford	Year 12	M	12
Stradbroke	Year 8	F	5
Stradbroke	Year 8	M	3
Stradbroke	Year 9	F	12
Stradbroke	Year 9	M	10
Stradbroke	Year 10	F	15
Stradbroke	Year 10	M	21
Stradbroke	Year 11	F	16
Stradbroke	Year 11	M	17
Stradbroke	Year 12	F	23
Stradbroke	Year 12	M	19
Strangways	Year 8	F	3
Strangways	Year 8	M	3
Strangways	Year 10	M	4
Strangways	Year 11	F	7
Strangways	Year 11	M	11
Strangways	Year 12	F	8
Strangways	Year 12	M	12
Stratford (Vic.)	Year 8	F	43
Stratford (Vic.)	Year 8	M	72
Stratford (Vic.)	Year 9	F	98
Stratford (Vic.)	Year 9	M	126
Stratford (Vic.)	Year 10	F	204
Stratford (Vic.)	Year 10	M	231
Stratford (Vic.)	Year 11	F	187
Stratford (Vic.)	Year 11	M	200
Stratford (Vic.)	Year 12	F	447
Stratford (Vic.)	Year 12	M	299
Strath Creek	Year 9	F	3
Strath Creek	Year 9	M	6
Strath Creek	Year 10	F	11
Strath Creek	Year 10	M	18
Strath Creek	Year 11	F	8
Strath Creek	Year 11	M	6
Strath Creek	Year 12	F	37
Strath Creek	Year 12	M	25
Strathallan	Year 8	F	3
Strathallan	Year 8	M	8
Strathallan	Year 9	F	7
Strathallan	Year 9	M	4
Strathallan	Year 10	F	10
Strathallan	Year 10	M	15
Strathallan	Year 11	F	9
Strathallan	Year 11	M	6
Strathallan	Year 12	F	19
Strathallan	Year 12	M	12
Strathbogie	Year 8	F	10
Strathbogie	Year 8	M	3
Strathbogie	Year 9	F	5
Strathbogie	Year 9	M	12
Strathbogie	Year 10	F	22
Strathbogie	Year 10	M	30
Strathbogie	Year 11	F	22
Strathbogie	Year 11	M	15
Strathbogie	Year 12	F	68
Strathbogie	Year 12	M	58
Strathdale	Did not go to school	F	8
Strathdale	Did not go to school	M	10
Strathdale	Year 8	F	102
Strathdale	Year 8	M	123
Strathdale	Year 9	F	180
Strathdale	Year 9	M	162
Strathdale	Year 10	F	428
Strathdale	Year 10	M	406
Strathdale	Year 11	F	399
Strathdale	Year 11	M	355
Strathdale	Year 12	F	1178
Strathdale	Year 12	M	1040
Strathdownie	Did not go to school	M	3
Strathdownie	Year 8	F	8
Strathdownie	Year 8	M	12
Strathdownie	Year 9	F	5
Strathdownie	Year 9	M	9
Strathdownie	Year 10	F	13
Strathdownie	Year 10	M	14
Strathdownie	Year 11	F	17
Strathdownie	Year 11	M	20
Strathdownie	Year 12	F	26
Strathdownie	Year 12	M	18
Strathewen	Year 8	F	4
Strathewen	Year 9	F	5
Strathewen	Year 9	M	3
Strathewen	Year 10	F	12
Strathewen	Year 10	M	16
Strathewen	Year 11	F	10
Strathewen	Year 11	M	14
Strathewen	Year 12	F	32
Strathewen	Year 12	M	29
Strathfieldsaye	Did not go to school	F	3
Strathfieldsaye	Did not go to school	M	3
Strathfieldsaye	Year 8	F	50
Strathfieldsaye	Year 8	M	51
Strathfieldsaye	Year 9	F	118
Strathfieldsaye	Year 9	M	131
Strathfieldsaye	Year 10	F	316
Strathfieldsaye	Year 10	M	355
Strathfieldsaye	Year 11	F	317
Strathfieldsaye	Year 11	M	330
Strathfieldsaye	Year 12	F	1161
Strathfieldsaye	Year 12	M	929
Strathkellar	Year 9	F	8
Strathkellar	Year 9	M	7
Strathkellar	Year 10	F	4
Strathkellar	Year 10	M	7
Strathkellar	Year 11	F	3
Strathkellar	Year 11	M	6
Strathkellar	Year 12	F	18
Strathkellar	Year 12	M	9
Strathlea	Year 12	F	6
Strathlea	Year 12	M	3
Strathmerton	Year 8	F	16
Strathmerton	Year 8	M	27
Strathmerton	Year 9	F	47
Strathmerton	Year 9	M	42
Strathmerton	Year 10	F	69
Strathmerton	Year 10	M	127
Strathmerton	Year 11	F	76
Strathmerton	Year 11	M	78
Strathmerton	Year 12	F	150
Strathmerton	Year 12	M	100
Strathmore (Vic.)	Did not go to school	F	18
Strathmore (Vic.)	Did not go to school	M	17
Strathmore (Vic.)	Year 8	F	154
Strathmore (Vic.)	Year 8	M	119
Strathmore (Vic.)	Year 9	F	154
Strathmore (Vic.)	Year 9	M	137
Strathmore (Vic.)	Year 10	F	365
Strathmore (Vic.)	Year 10	M	368
Strathmore (Vic.)	Year 11	F	390
Strathmore (Vic.)	Year 11	M	444
Strathmore (Vic.)	Year 12	F	2181
Strathmore (Vic.)	Year 12	M	2038
Strathmore Heights	Year 8	F	14
Strathmore Heights	Year 8	M	16
Strathmore Heights	Year 9	F	23
Strathmore Heights	Year 9	M	26
Strathmore Heights	Year 10	F	72
Strathmore Heights	Year 10	M	53
Strathmore Heights	Year 11	F	45
Strathmore Heights	Year 11	M	60
Strathmore Heights	Year 12	F	229
Strathmore Heights	Year 12	M	209
Streatham	Year 8	F	6
Streatham	Year 8	M	4
Streatham	Year 9	M	6
Streatham	Year 10	F	5
Streatham	Year 10	M	12
Streatham	Year 11	F	14
Streatham	Year 11	M	10
Streatham	Year 12	F	23
Streatham	Year 12	M	16
Strzelecki (Vic.)	Year 10	F	8
Strzelecki (Vic.)	Year 10	M	9
Strzelecki (Vic.)	Year 11	F	4
Strzelecki (Vic.)	Year 11	M	10
Strzelecki (Vic.)	Year 12	F	20
Strzelecki (Vic.)	Year 12	M	22
Stuart Mill	Year 8	F	3
Stuart Mill	Year 8	M	7
Stuart Mill	Year 9	F	3
Stuart Mill	Year 9	M	3
Stuart Mill	Year 10	F	11
Stuart Mill	Year 10	M	10
Stuart Mill	Year 11	F	4
Stuart Mill	Year 11	M	7
Stuart Mill	Year 12	F	12
Stuart Mill	Year 12	M	12
Sugarloaf (Vic.)	Year 12	F	3
Sugarloaf Creek	Did not go to school	F	3
Sugarloaf Creek	Year 8	M	4
Sugarloaf Creek	Year 9	F	7
Sugarloaf Creek	Year 9	M	8
Sugarloaf Creek	Year 10	F	16
Sugarloaf Creek	Year 10	M	22
Sugarloaf Creek	Year 11	F	18
Sugarloaf Creek	Year 11	M	13
Sugarloaf Creek	Year 12	F	44
Sugarloaf Creek	Year 12	M	35
Sulky	Year 8	M	3
Sulky	Year 9	F	7
Sulky	Year 9	M	11
Sulky	Year 10	F	15
Sulky	Year 10	M	25
Sulky	Year 11	F	14
Sulky	Year 11	M	17
Sulky	Year 12	F	51
Sulky	Year 12	M	31
Sunbury	Did not go to school	F	54
Sunbury	Did not go to school	M	51
Sunbury	Year 8	F	693
Sunbury	Year 8	M	565
Sunbury	Year 9	F	906
Sunbury	Year 9	M	982
Sunbury	Year 10	F	2500
Sunbury	Year 10	M	2862
Sunbury	Year 11	F	2449
Sunbury	Year 11	M	2425
Sunbury	Year 12	F	7519
Sunbury	Year 12	M	6135
Sunday Creek	Year 8	F	6
Sunday Creek	Year 8	M	3
Sunday Creek	Year 9	F	8
Sunday Creek	Year 9	M	20
Sunday Creek	Year 10	F	22
Sunday Creek	Year 10	M	36
Sunday Creek	Year 11	F	15
Sunday Creek	Year 11	M	21
Sunday Creek	Year 12	F	69
Sunday Creek	Year 12	M	42
Sunderland Bay	Year 8	F	3
Sunderland Bay	Year 8	M	8
Sunderland Bay	Year 9	F	6
Sunderland Bay	Year 9	M	3
Sunderland Bay	Year 10	F	15
Sunderland Bay	Year 10	M	17
Sunderland Bay	Year 11	F	12
Sunderland Bay	Year 11	M	16
Sunderland Bay	Year 12	F	46
Sunderland Bay	Year 12	M	35
Sunset Strip (Vic.)	Year 8	F	4
Sunset Strip (Vic.)	Year 8	M	7
Sunset Strip (Vic.)	Year 9	F	12
Sunset Strip (Vic.)	Year 9	M	9
Sunset Strip (Vic.)	Year 10	F	34
Sunset Strip (Vic.)	Year 10	M	32
Sunset Strip (Vic.)	Year 11	F	17
Sunset Strip (Vic.)	Year 11	M	24
Sunset Strip (Vic.)	Year 12	F	64
Sunset Strip (Vic.)	Year 12	M	55
Sunshine (Vic.)	Did not go to school	F	144
Sunshine (Vic.)	Did not go to school	M	134
Sunshine (Vic.)	Year 8	F	411
Sunshine (Vic.)	Year 8	M	334
Sunshine (Vic.)	Year 9	F	181
Sunshine (Vic.)	Year 9	M	205
Sunshine (Vic.)	Year 10	F	376
Sunshine (Vic.)	Year 10	M	475
Sunshine (Vic.)	Year 11	F	236
Sunshine (Vic.)	Year 11	M	346
Sunshine (Vic.)	Year 12	F	2161
Sunshine (Vic.)	Year 12	M	2331
Sunshine North	Did not go to school	F	323
Sunshine North	Did not go to school	M	214
Sunshine North	Year 8	F	659
Sunshine North	Year 8	M	539
Sunshine North	Year 9	F	289
Sunshine North	Year 9	M	277
Sunshine North	Year 10	F	491
Sunshine North	Year 10	M	522
Sunshine North	Year 11	F	337
Sunshine North	Year 11	M	397
Sunshine North	Year 12	F	2342
Sunshine North	Year 12	M	2382
Sunshine West	Did not go to school	F	362
Sunshine West	Did not go to school	M	298
Sunshine West	Year 8	F	1112
Sunshine West	Year 8	M	876
Sunshine West	Year 9	F	423
Sunshine West	Year 9	M	435
Sunshine West	Year 10	F	872
Sunshine West	Year 10	M	876
Sunshine West	Year 11	F	555
Sunshine West	Year 11	M	659
Sunshine West	Year 12	F	3632
Sunshine West	Year 12	M	3834
Surf Beach (Vic.)	Year 8	F	10
Surf Beach (Vic.)	Year 8	M	7
Surf Beach (Vic.)	Year 9	F	12
Surf Beach (Vic.)	Year 9	M	18
Surf Beach (Vic.)	Year 10	F	24
Surf Beach (Vic.)	Year 10	M	49
Surf Beach (Vic.)	Year 11	F	31
Surf Beach (Vic.)	Year 11	M	44
Surf Beach (Vic.)	Year 12	F	106
Surf Beach (Vic.)	Year 12	M	81
Surrey Hills	Did not go to school	F	16
Surrey Hills	Did not go to school	M	19
Surrey Hills	Year 8	F	153
Surrey Hills	Year 8	M	97
Surrey Hills	Year 9	F	144
Surrey Hills	Year 9	M	156
Surrey Hills	Year 10	F	416
Surrey Hills	Year 10	M	317
Surrey Hills	Year 11	F	525
Surrey Hills	Year 11	M	406
Surrey Hills	Year 12	F	4292
Surrey Hills	Year 12	M	3938
Sutherland (Vic.)	Year 10	M	8
Sutherland (Vic.)	Year 11	F	3
Sutherland (Vic.)	Year 11	M	4
Sutherland (Vic.)	Year 12	F	10
Sutherlands Creek	Year 8	F	4
Sutherlands Creek	Year 9	M	3
Sutherlands Creek	Year 10	F	4
Sutherlands Creek	Year 10	M	14
Sutherlands Creek	Year 11	F	9
Sutherlands Creek	Year 11	M	8
Sutherlands Creek	Year 12	F	20
Sutherlands Creek	Year 12	M	17
Sutton Grange	Year 8	F	6
Sutton Grange	Year 9	M	5
Sutton Grange	Year 10	F	10
Sutton Grange	Year 10	M	8
Sutton Grange	Year 11	F	9
Sutton Grange	Year 11	M	3
Sutton Grange	Year 12	F	20
Sutton Grange	Year 12	M	32
Swan Bay (Vic.)	Year 9	M	4
Swan Bay (Vic.)	Year 10	F	6
Swan Bay (Vic.)	Year 10	M	4
Swan Bay (Vic.)	Year 11	F	3
Swan Bay (Vic.)	Year 11	M	9
Swan Bay (Vic.)	Year 12	F	13
Swan Bay (Vic.)	Year 12	M	8
Swan Hill	Did not go to school	F	56
Swan Hill	Did not go to school	M	91
Swan Hill	Year 8	F	373
Swan Hill	Year 8	M	355
Swan Hill	Year 9	F	334
Swan Hill	Year 9	M	338
Swan Hill	Year 10	F	783
Swan Hill	Year 10	M	839
Swan Hill	Year 11	F	719
Swan Hill	Year 11	M	661
Swan Hill	Year 12	F	1694
Swan Hill	Year 12	M	1344
Swan Marsh	Year 8	M	7
Swan Marsh	Year 9	F	6
Swan Marsh	Year 9	M	6
Swan Marsh	Year 10	F	4
Swan Marsh	Year 10	M	16
Swan Marsh	Year 11	F	4
Swan Marsh	Year 11	M	10
Swan Marsh	Year 12	F	26
Swan Marsh	Year 12	M	9
Swan Reach (Vic.)	Year 8	F	16
Swan Reach (Vic.)	Year 8	M	29
Swan Reach (Vic.)	Year 9	F	26
Swan Reach (Vic.)	Year 9	M	30
Swan Reach (Vic.)	Year 10	F	59
Swan Reach (Vic.)	Year 10	M	86
Swan Reach (Vic.)	Year 11	F	46
Swan Reach (Vic.)	Year 11	M	50
Swan Reach (Vic.)	Year 12	F	118
Swan Reach (Vic.)	Year 12	M	87
Swanpool	Year 8	F	4
Swanpool	Year 8	M	11
Swanpool	Year 9	F	6
Swanpool	Year 9	M	8
Swanpool	Year 10	F	22
Swanpool	Year 10	M	21
Swanpool	Year 11	F	17
Swanpool	Year 11	M	21
Swanpool	Year 12	F	34
Swanpool	Year 12	M	23
Swanwater	Year 11	M	3
Swanwater	Year 12	F	8
Swanwater	Year 12	M	6
Swanwater West	Year 12	F	7
Swanwater West	Year 12	M	3
Swifts Creek	Year 8	F	5
Swifts Creek	Year 8	M	13
Swifts Creek	Year 9	F	7
Swifts Creek	Year 9	M	11
Swifts Creek	Year 10	F	19
Swifts Creek	Year 10	M	22
Swifts Creek	Year 11	F	15
Swifts Creek	Year 11	M	18
Swifts Creek	Year 12	F	44
Swifts Creek	Year 12	M	40
Sydenham (Vic.)	Did not go to school	F	62
Sydenham (Vic.)	Did not go to school	M	52
Sydenham (Vic.)	Year 8	F	315
Sydenham (Vic.)	Year 8	M	210
Sydenham (Vic.)	Year 9	F	204
Sydenham (Vic.)	Year 9	M	214
Sydenham (Vic.)	Year 10	F	452
Sydenham (Vic.)	Year 10	M	515
Sydenham (Vic.)	Year 11	F	421
Sydenham (Vic.)	Year 11	M	476
Sydenham (Vic.)	Year 12	F	2606
Sydenham (Vic.)	Year 12	M	2458
Sylvaterre	Year 12	F	3
Sylvaterre	Year 12	M	3
Tabilk	Year 8	M	3
Tabilk	Year 9	M	3
Tabilk	Year 10	F	9
Tabilk	Year 10	M	11
Tabilk	Year 11	F	9
Tabilk	Year 11	M	8
Tabilk	Year 12	F	21
Tabilk	Year 12	M	18
Tabor	Year 8	M	3
Tabor	Year 10	M	6
Tabor	Year 12	F	8
Tabor	Year 12	M	5
Taggerty	Year 8	F	6
Taggerty	Year 8	M	4
Taggerty	Year 9	F	13
Taggerty	Year 9	M	18
Taggerty	Year 10	F	32
Taggerty	Year 10	M	32
Taggerty	Year 11	F	23
Taggerty	Year 11	M	25
Taggerty	Year 12	F	68
Taggerty	Year 12	M	46
Tahara	Year 8	M	5
Tahara	Year 10	M	4
Tahara	Year 11	F	7
Tahara	Year 11	M	6
Tahara	Year 12	F	5
Tahara	Year 12	M	3
Tahara Bridge	Year 10	M	3
Tahara Bridge	Year 12	F	7
Tahara Bridge	Year 12	M	3
Tahara West	Year 9	F	3
Tahara West	Year 10	F	3
Tahara West	Year 10	M	4
Tahara West	Year 11	M	5
Tahara West	Year 12	F	5
Talbot (Vic.)	Year 8	F	13
Talbot (Vic.)	Year 8	M	27
Talbot (Vic.)	Year 9	F	12
Talbot (Vic.)	Year 9	M	29
Talbot (Vic.)	Year 10	F	35
Talbot (Vic.)	Year 10	M	60
Talbot (Vic.)	Year 11	F	31
Talbot (Vic.)	Year 11	M	26
Talbot (Vic.)	Year 12	F	65
Talbot (Vic.)	Year 12	M	56
Talgarno	Year 8	F	4
Talgarno	Year 8	M	4
Talgarno	Year 9	F	9
Talgarno	Year 9	M	3
Talgarno	Year 10	F	15
Talgarno	Year 10	M	26
Talgarno	Year 11	F	12
Talgarno	Year 11	M	13
Talgarno	Year 12	F	39
Talgarno	Year 12	M	34
Tallandoon	Year 8	M	7
Tallandoon	Year 9	M	7
Tallandoon	Year 10	F	11
Tallandoon	Year 10	M	11
Tallandoon	Year 11	F	7
Tallandoon	Year 11	M	10
Tallandoon	Year 12	F	11
Tallandoon	Year 12	M	7
Tallangatta	Year 8	F	30
Tallangatta	Year 8	M	35
Tallangatta	Year 9	F	28
Tallangatta	Year 9	M	41
Tallangatta	Year 10	F	109
Tallangatta	Year 10	M	134
Tallangatta	Year 11	F	88
Tallangatta	Year 11	M	79
Tallangatta	Year 12	F	153
